Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5793089923950342
alt,false,520.2013574660633
current_2.5arcmin_PETDriestQuarter,false,138.0508142833796
current_2.5arcmin_PETWettestQuarter,false,95.75678737131179
current_2.5arcmin_climaticMoistureIndex,false,0.11266968372315843
wc2.0_bio_2.5m_1,false,18.682876991470476
wc2.0_bio_2.5m_12,false,1877.6787330316743
wc2.0_bio_2.5m_16,false,807.7782805429864
wc2.0_bio_2.5m_17,false,166.52488687782807
wc2.0_bio_2.5m_5,false,27.86604323969707
wc2.0_bio_2.5m_6,false,9.123711776030481
