Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.1857E-12,0.000000002,0.000000027,0.999792143,0,0
1.23305E-11,0.000000003,0.000000036,0.999688215,0,0
2.75987E-11,0.000000012,0.000000081,0.999272501,0,0
3.78343E-11,0.000000026,0.000000111,0.998856787,0,0
7.06968E-11,0.000000104,0.000000208,0.997505716,0,0
9.00228E-11,0.000000253,0.000000265,0.995635003,0,0
1.80995E-10,0.000001018,0.000000532,0.989295365,0,0
4.26062E-10,0.000002514,0.000001253,0.983891083,0,0
8.54562E-10,0.000010002,0.000002512,0.971835377,0,0
1.62964E-9,0.000025071,0.000004791,0.958740387,0,0
2.66406E-9,0.000050264,0.000007832,0.946476824,0,0
5.41317E-9,0.000100315,0.000015914,0.932862191,0,0
1.28906E-8,0.000250136,0.000037896,0.914674704,0,0
2.72793E-8,0.000500569,0.000080195,0.901371856,0,0
4.46216E-8,0.001000021,0.000131174,0.887029724,0,0
8.38803E-8,0.002500292,0.000246568,0.862086884,0,0
1.60395E-7,0.005002998,0.000471433,0.839430472,0,0
3.40953E-7,0.010023939,0.001001861,0.817813344,0,0
8.19461E-7,0.025003969,0.002406218,0.788713365,0,0
1.47304E-6,0.050029489,0.004321211,0.765121596,0,0
2.8684E-6,0.100177634,0.00839731,0.740490543,0,0
5.20358E-6,0.200201604,0.015181503,0.71440449,0,0
7.12788E-6,0.300627571,0.020737094,0.697360216,0,0
8.79E-6,0.400106222,0.025510538,0.684265226,0,0
1.02685E-5,0.500030682,0.029737069,0.673456662,0,0
1.13361E-5,0.600578432,0.032777685,0.663791312,0,0
1.25257E-5,0.700235028,0.036154454,0.655061318,0,0
1.30935E-5,0.75041818,0.037761959,0.651008106,0,0
1.37144E-5,0.801195981,0.039516703,0.647058824,0,0
1.49769E-5,0.900422371,0.043075152,0.639887757,0,0
1.60304E-5,1.001570186,0.04603435,0.633132405,0,0
1.70158E-5,1.101167369,0.048793823,0.626896695,0,0
1.83351E-5,1.200163712,0.052476096,0.621076699,0,0
1.93067E-5,1.300175849,0.055178639,0.615568489,0,0
2.04941E-5,1.401550607,0.058471089,0.610268136,0,0
2.14042E-5,1.500004652,0.060987024,0.605383496,0,0
2.35997E-5,1.751924509,0.067028277,0.593743504,0.025641026,0
2.58665E-5,2.001554716,0.073224901,0.583246726,0.025641026,0
2.77884E-5,2.250895334,0.078446805,0.573581376,0.025641026,0.111111111
2.9571E-5,2.500612,0.08326359,0.564539597,0.025641026,0.111111111
3.13499E-5,2.753134087,0.088045446,0.555913531,0.025641026,0.111111111
3.30956E-5,3.001435308,0.092713533,0.547911037,0.025641026,0.111111111
3.48915E-5,3.253337499,0.097491153,0.540220328,0.025641026,0.111111111
3.64937E-5,3.502897471,0.101732226,0.532945334,0.051282051,0.111111111
3.77972E-5,3.751987044,0.105168154,0.525982124,0.051282051,0.111111111
3.94425E-5,4.003453604,0.109485987,0.519226772,0.051282051,0.111111111
4.08915E-5,4.252188654,0.11327137,0.512783205,0.051282051,0.111111111
4.2369E-5,4.502199806,0.117114548,0.506547495,0.051282051,0.111111111
4.37665E-5,4.752016231,0.120734416,0.500519642,0.051282051,0.111111111
4.52377E-5,5.001646974,0.124529162,0.494699647,0.051282051,0.111111111
4.65953E-5,5.254100426,0.128016493,0.488983579,0.051282051,0.111111111
4.78906E-5,5.504441778,0.131330616,0.483475369,0.051282051,0.111111111
4.91078E-5,5.751709795,0.13443351,0.478175016,0.051282051,0.111111111
5.05861E-5,6.001000307,0.138187096,0.472978591,0.051282051,0.111111111
5.21867E-5,6.253227686,0.142233023,0.467886094,0.051282051,0.111111111
5.35242E-5,6.50171481,0.145599296,0.463001455,0.051282051,0.111111111
5.46439E-5,6.750417877,0.148407191,0.458220744,0.051282051,0.111111111
5.57865E-5,7.004532251,0.151262924,0.453440033,0.051282051,0.111111111
