x,y,species stddev
1.0,1.0,1.540732E-4
2.0,2.0,0.0042292634
3.0,3.0,0.01157872
4.0,4.0,5.2646205E-6
5.0,5.0,0.0069253077
6.0,6.0,0.026545726
7.0,7.0,0.006797956
8.0,8.0,3.8576027E-6
9.0,9.0,4.844653E-6
10.0,10.0,1.0728212E-4
11.0,11.0,0.008842959
12.0,12.0,0.0020358975
13.0,13.0,1.39279955E-5
14.0,14.0,0.007910555
15.0,15.0,1.6547865E-4
16.0,16.0,0.0051054847
17.0,17.0,0.008425456
18.0,18.0,0.005301214
19.0,19.0,0.0128271
20.0,20.0,0.014219428
21.0,21.0,2.7854378E-5
22.0,22.0,0.01959946
23.0,23.0,0.008875547
24.0,24.0,0.0015067505
25.0,25.0,1.0584486E-4
26.0,26.0,1.51384575E-5
27.0,27.0,0.002960198
28.0,28.0,0.011684629
29.0,29.0,1.9189742E-4
30.0,30.0,1.6879367E-5
31.0,31.0,1.1482764E-4
32.0,32.0,9.4358626E-8
33.0,33.0,0.0038580985
34.0,34.0,0.0060763764
35.0,35.0,0.007230328
36.0,36.0,0.0020858548
37.0,37.0,0.004346301
38.0,38.0,0.0064719664
39.0,39.0,0.006361988
40.0,40.0,0.016179796
41.0,41.0,0.0014055216
42.0,42.0,0.0045842165
43.0,43.0,0.027187763
44.0,44.0,0.020121953
45.0,45.0,0.005099462
46.0,46.0,3.6929738E-5
47.0,47.0,0.025188552
48.0,48.0,1.09405155E-4
49.0,49.0,0.006993071
50.0,50.0,0.009460935
51.0,51.0,1.3897254E-7
52.0,52.0,0.014340987
53.0,53.0,0.0012149503
54.0,54.0,0.013718159
55.0,55.0,0.009571447
56.0,56.0,4.26266E-4
57.0,57.0,4.6192136E-4
58.0,58.0,1.6286795E-5
59.0,59.0,0.0038845688
60.0,60.0,5.0452498E-5
61.0,61.0,3.3649576E-6
62.0,62.0,5.565121E-4
63.0,63.0,0.0058915582
64.0,64.0,0.009708868
65.0,65.0,2.9016184E-5
66.0,66.0,0.010863804
67.0,67.0,0.01983402
68.0,68.0,1.1469973E-6
69.0,69.0,0.004090986
70.0,70.0,0.027736023
71.0,71.0,6.303812E-6
72.0,72.0,2.307599E-5
73.0,73.0,0.0023245942
74.0,74.0,9.070589E-5
75.0,75.0,0.008717178
76.0,76.0,0.0016818162
77.0,77.0,0.037072767
78.0,78.0,0.0051115053
79.0,79.0,0.0026442355
80.0,80.0,8.1383604E-8
81.0,81.0,0.00876647
82.0,82.0,0.024287354
83.0,83.0,0.008207893
84.0,84.0,0.0054258252
85.0,85.0,8.9009416E-5
86.0,86.0,7.453537E-5
87.0,87.0,8.138584E-4
88.0,88.0,1.6065613E-5
89.0,89.0,0.008936999
90.0,90.0,1.3019734E-6
91.0,91.0,0.013767112
92.0,92.0,1.216608E-7
93.0,93.0,0.010938046
94.0,94.0,0.0055108424
95.0,95.0,0.0044038175
96.0,96.0,3.0426655E-4
97.0,97.0,0.00603592
98.0,98.0,9.123176E-5
99.0,99.0,0.025648085
100.0,100.0,6.6687375E-5
101.0,101.0,1.0630448E-7
102.0,102.0,7.4888725E-5
103.0,103.0,1.632081E-5
104.0,104.0,3.392108E-6
105.0,105.0,1.0281842E-5
106.0,106.0,0.032069817
107.0,107.0,0.007232551
108.0,108.0,9.845864E-6
109.0,109.0,0.0053470274
110.0,110.0,2.0841803E-4
111.0,111.0,0.003421834
112.0,112.0,0.008463739
113.0,113.0,0.0014479464
