Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5792195296665122
alt,false,525.4434389140272
current_2.5arcmin_PETDriestQuarter,false,138.46531662142655
current_2.5arcmin_PETWettestQuarter,false,95.04251123661369
current_2.5arcmin_climaticMoistureIndex,false,0.11914027204560074
wc2.0_bio_2.5m_1,false,18.670409402156846
wc2.0_bio_2.5m_12,false,1899.9638009049775
wc2.0_bio_2.5m_16,false,815.0701357466063
wc2.0_bio_2.5m_17,false,167.30995475113122
wc2.0_bio_2.5m_5,false,27.826934628896584
wc2.0_bio_2.5m_6,false,9.138028520660905
