x,y,species min
1.0,1.0,2.5679788E-5
2.0,2.0,3.1432715E-5
3.0,3.0,1.0792311E-4
4.0,4.0,0.09362845
5.0,5.0,8.578788E-4
6.0,6.0,2.3066608E-5
7.0,7.0,0.089849666
8.0,8.0,0.0012076674
9.0,9.0,1.5896438E-6
10.0,10.0,2.0373398E-7
11.0,11.0,1.2991048E-4
12.0,12.0,2.4279004E-6
13.0,13.0,2.3285219E-7
14.0,14.0,3.9691228E-4
15.0,15.0,0.0017594092
16.0,16.0,0.19124362
17.0,17.0,0.009479219
18.0,18.0,0.05988556
19.0,19.0,0.09375931
20.0,20.0,0.21984646
21.0,21.0,0.035890948
22.0,22.0,0.0022774015
23.0,23.0,0.0049541597
24.0,24.0,7.5105164E-4
25.0,25.0,7.5216467E-6
26.0,26.0,0.013803948
27.0,27.0,0.3349931
28.0,28.0,1.2444379E-4
29.0,29.0,7.11397E-7
30.0,30.0,1.901796E-4
31.0,31.0,5.4693907E-9
32.0,32.0,2.2689572E-5
33.0,33.0,4.697509E-8
34.0,34.0,0.9732709
35.0,35.0,1.2271299E-6
36.0,36.0,0.14117156
37.0,37.0,0.012424041
38.0,38.0,5.0632407E-6
39.0,39.0,1.0369914E-6
40.0,40.0,0.0019264357
41.0,41.0,0.17822108
42.0,42.0,0.06715404
43.0,43.0,2.3390818E-8
44.0,44.0,0.078871496
45.0,45.0,1.201329E-8
46.0,46.0,0.047478326
47.0,47.0,0.036752764
48.0,48.0,0.04290405
49.0,49.0,1.1601147E-5
50.0,50.0,8.720739E-5
51.0,51.0,6.3787977E-4
52.0,52.0,0.008681084
53.0,53.0,1.8943746E-8
54.0,54.0,0.009243834
55.0,55.0,0.001487701
56.0,56.0,0.33251703
57.0,57.0,0.53522736
58.0,58.0,0.0040867752
59.0,59.0,8.070036E-7
60.0,60.0,0.03400098
61.0,61.0,0.03203947
62.0,62.0,0.07596731
63.0,63.0,2.2826012E-7
64.0,64.0,5.832588E-5
65.0,65.0,0.16044301
66.0,66.0,4.3129643E-5
67.0,67.0,0.0022193633
68.0,68.0,4.212016E-7
69.0,69.0,2.487027E-6
70.0,70.0,0.030718349
71.0,71.0,0.15808173
72.0,72.0,0.0014904524
73.0,73.0,0.05939011
74.0,74.0,1.6487748E-4
75.0,75.0,0.012763083
76.0,76.0,8.9054566E-4
77.0,77.0,0.022529457
78.0,78.0,1.6584838E-7
79.0,79.0,2.9502148E-4
80.0,80.0,6.304694E-6
81.0,81.0,6.597384E-7
82.0,82.0,2.267366E-5
83.0,83.0,0.0052059144
84.0,84.0,2.3708701E-7
85.0,85.0,0.06968842
86.0,86.0,0.8071281
87.0,87.0,4.439929E-8
88.0,88.0,9.306907E-5
89.0,89.0,0.16716087
90.0,90.0,1.8835173E-5
91.0,91.0,0.068736
92.0,92.0,8.191007E-8
93.0,93.0,0.9694088
94.0,94.0,0.028136838
95.0,95.0,0.11007705
96.0,96.0,0.0130277155
97.0,97.0,0.013256707
98.0,98.0,0.084925056
99.0,99.0,5.703803E-7
100.0,100.0,0.09878931
101.0,101.0,0.028975606
102.0,102.0,0.0020387385
103.0,103.0,0.017611789
104.0,104.0,0.09993168
105.0,105.0,0.10065178
106.0,106.0,2.211426E-5
107.0,107.0,0.06524281
108.0,108.0,0.06384152
109.0,109.0,0.016985536
110.0,110.0,0.078405716
111.0,111.0,8.8643035E-5
112.0,112.0,0.10306007
113.0,113.0,1.5947611E-8
114.0,114.0,4.4126214E-8
115.0,115.0,0.1775064
116.0,116.0,1.4065807E-7
117.0,117.0,0.002134578
118.0,118.0,0.27233356
119.0,119.0,0.021799471
120.0,120.0,1.3866037E-5
121.0,121.0,0.073962666
122.0,122.0,2.70163E-7
123.0,123.0,2.231728E-6
124.0,124.0,7.470819E-5
125.0,125.0,0.35633254
126.0,126.0,0.0019431134
127.0,127.0,0.14106677
128.0,128.0,0.00405855
129.0,129.0,0.0026768185
130.0,130.0,0.091237806
131.0,131.0,0.0641979
132.0,132.0,1.3169264E-5
133.0,133.0,1.8241546E-7
134.0,134.0,1.2376921E-5
135.0,135.0,1.2726856E-6
136.0,136.0,0.15056638
137.0,137.0,4.0657575E-5
138.0,138.0,1.2062388E-4
139.0,139.0,2.3666403E-6
140.0,140.0,3.350195E-7
141.0,141.0,2.652623E-5
142.0,142.0,1.3669123E-6
143.0,143.0,7.844166E-5
144.0,144.0,0.045845777
145.0,145.0,0.05095749
146.0,146.0,1.010199E-8
147.0,147.0,0.022204045
