x,y,species max
1.0,1.0,0.065452255
2.0,2.0,0.75741833
3.0,3.0,0.7638774
4.0,4.0,0.21584646
5.0,5.0,0.715393
6.0,6.0,0.012960705
7.0,7.0,0.003923178
8.0,8.0,0.05362494
9.0,9.0,0.1898412
10.0,10.0,0.13319491
11.0,11.0,0.013570727
12.0,12.0,0.022083433
13.0,13.0,0.57993436
14.0,14.0,0.10921024
15.0,15.0,0.0016339349
16.0,16.0,0.04569457
17.0,17.0,0.072371885
18.0,18.0,0.036741506
19.0,19.0,0.16226703
20.0,20.0,0.511018
21.0,21.0,0.14498003
22.0,22.0,0.20870906
23.0,23.0,0.017554637
24.0,24.0,0.025081608
25.0,25.0,0.56098956
26.0,26.0,0.019180521
27.0,27.0,0.7950495
28.0,28.0,0.002906703
29.0,29.0,0.7557608
30.0,30.0,0.7519844
31.0,31.0,0.101310864
32.0,32.0,0.34169042
33.0,33.0,0.12981182
34.0,34.0,0.27268648
35.0,35.0,0.111108944
36.0,36.0,9.181527E-5
37.0,37.0,7.880939E-4
38.0,38.0,0.04042836
39.0,39.0,1.19225615E-5
40.0,40.0,5.596647E-4
41.0,41.0,0.100660935
42.0,42.0,0.33292
43.0,43.0,0.33709615
44.0,44.0,0.24093767
45.0,45.0,0.0091848755
46.0,46.0,0.28335965
47.0,47.0,0.7702834
48.0,48.0,0.7987113
49.0,49.0,0.037916597
50.0,50.0,0.05306461
51.0,51.0,0.039358098
52.0,52.0,0.06071009
53.0,53.0,0.15478647
54.0,54.0,0.040879536
55.0,55.0,0.059620768
56.0,56.0,0.1122966
57.0,57.0,1.1648971E-5
58.0,58.0,0.084556766
59.0,59.0,0.15559314
60.0,60.0,0.07394549
61.0,61.0,0.05136797
62.0,62.0,0.13288179
63.0,63.0,0.08341815
64.0,64.0,0.71817565
65.0,65.0,0.19011892
66.0,66.0,0.099595174
67.0,67.0,0.052664
68.0,68.0,0.088663116
69.0,69.0,1.7594884E-4
70.0,70.0,0.0769493
