x,y,species_7 cloglog values
1.0,1.0,0.0019217092
2.0,2.0,0.05294825
3.0,3.0,0.0152591495
4.0,4.0,0.013546809
5.0,5.0,0.11188679
6.0,6.0,0.01332071
7.0,7.0,0.19450809
8.0,8.0,0.041311342
9.0,9.0,0.3286855
10.0,10.0,0.24323042
11.0,11.0,9.758776E-7
12.0,12.0,0.26360515
13.0,13.0,0.56322473
14.0,14.0,0.13211071
15.0,15.0,0.008845223
16.0,16.0,2.6661294E-6
17.0,17.0,0.006574827
18.0,18.0,0.3865806
19.0,19.0,0.0054428424
20.0,20.0,0.010687916
21.0,21.0,0.028901009
22.0,22.0,9.935928E-7
23.0,23.0,6.792418E-6
24.0,24.0,6.4615294E-4
25.0,25.0,0.22145349
26.0,26.0,4.623936E-9
27.0,27.0,0.010622023
28.0,28.0,0.1816349
29.0,29.0,2.4584811E-5
30.0,30.0,0.33064365
31.0,31.0,1.6647519E-4
32.0,32.0,1.8284456E-5
33.0,33.0,1.718169E-4
34.0,34.0,2.7170902E-8
35.0,35.0,0.018419914
36.0,36.0,0.06644791
37.0,37.0,0.0756256
38.0,38.0,0.046182696
39.0,39.0,1.2708645E-7
40.0,40.0,0.03200525
41.0,41.0,0.11430248
42.0,42.0,0.0063476125
43.0,43.0,0.44365925
44.0,44.0,0.026416108
45.0,45.0,1.01821934E-4
46.0,46.0,0.39707196
47.0,47.0,0.0185992
48.0,48.0,0.13998146
49.0,49.0,0.25656155
50.0,50.0,0.14554942
51.0,51.0,1.1087671E-4
52.0,52.0,0.3366574
53.0,53.0,2.0846308E-5
54.0,54.0,0.044369522
55.0,55.0,0.25449365
56.0,56.0,6.235386E-8
57.0,57.0,0.11594483
58.0,58.0,0.23660848
59.0,59.0,0.11974136
60.0,60.0,0.09729611
61.0,61.0,0.21387784
62.0,62.0,0.32375053
63.0,63.0,3.3304523E-6
64.0,64.0,7.848022E-9
65.0,65.0,0.12319819
66.0,66.0,0.53985333
67.0,67.0,6.137446E-6
68.0,68.0,0.26713684
69.0,69.0,0.04196866
70.0,70.0,0.16665618
71.0,71.0,6.434966E-4
72.0,72.0,0.02091069
73.0,73.0,5.969774E-8
74.0,74.0,0.058170795
75.0,75.0,0.3333265
76.0,76.0,0.7680405
77.0,77.0,0.76939315
78.0,78.0,6.9619914E-9
79.0,79.0,0.2556232
80.0,80.0,7.341924E-10
81.0,81.0,0.14066346
82.0,82.0,0.1376322
83.0,83.0,0.36132222
84.0,84.0,0.011710867
85.0,85.0,1.0948881E-4
86.0,86.0,0.070153125
87.0,87.0,0.077391736
88.0,88.0,0.34421593
89.0,89.0,0.016258918
90.0,90.0,1.0763539E-4
91.0,91.0,2.900945E-6
92.0,92.0,0.004267611
93.0,93.0,0.7974071
94.0,94.0,0.003288573
95.0,95.0,0.24299794
96.0,96.0,0.09533225
97.0,97.0,1.570508E-8
98.0,98.0,7.428017E-7
99.0,99.0,0.0063460297
100.0,100.0,0.38759786
101.0,101.0,1.6621143E-5
102.0,102.0,0.32434538
103.0,103.0,3.995079E-4
104.0,104.0,0.21295083
105.0,105.0,3.662259E-6
106.0,106.0,0.011335014
107.0,107.0,0.029709456
108.0,108.0,0.045353647
109.0,109.0,0.17690212
110.0,110.0,0.15952109
111.0,111.0,0.2844729
112.0,112.0,1.2892035E-4
