Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.12383E-12,0.000000001,0.000000002,0.99900705,0,0
1.40672E-12,0.000000003,0.000000003,0.99781551,0,0
2.18977E-12,0.00000001,0.000000004,0.99364512,0,0
4.70727E-12,0.000000025,0.00000001,0.989276139,0,0
1.18039E-11,0.0000001,0.000000024,0.980538179,0,0
1.88113E-11,0.000000251,0.000000038,0.970707973,0,0
6.15622E-11,0.000001003,0.000000124,0.948565187,0,0
1.51878E-10,0.000002512,0.000000307,0.934266706,0,0
6.04285E-10,0.000010046,0.00000122,0.9125211,0,0
1.04423E-9,0.000025042,0.000002108,0.894350114,0,0
1.7126E-9,0.000050031,0.000003457,0.876079833,0,0
3.56382E-9,0.000100137,0.000007194,0.855922947,0,0
1.03048E-8,0.00025046,0.000020802,0.832787211,0,0
1.75997E-8,0.00050119,0.000035528,0.81491411,0,0
3.56971E-8,0.001001709,0.00007206,0.795154404,0,0
9.2626E-8,0.002505742,0.000186969,0.770926422,0,0
1.87782E-7,0.005018071,0.000379008,0.752457551,0,0
3.54938E-7,0.010019489,0.000716265,0.733690795,0,0
7.88361E-7,0.025011185,0.001590217,0.707179029,0,0
1.40578E-6,0.05005894,0.002833852,0.684043293,0,0
2.45505E-6,0.10000036,0.004943797,0.657829411,0,0
4.08478E-6,0.200365908,0.008212123,0.626849369,0,0
5.56426E-6,0.300107447,0.011169844,0.606295303,0,0
7.00747E-6,0.400654054,0.014046542,0.590507397,0,0
8.37833E-6,0.50008912,0.016771299,0.577599047,0,0
9.49021E-6,0.600916996,0.01897575,0.566378711,0,0
1.05808E-5,0.700951413,0.021133283,0.556449211,0,0
1.11364E-5,0.751107033,0.022230421,0.55188164,0,0
1.16723E-5,0.800133105,0.02328774,0.547611955,0,0
1.25118E-5,0.900973201,0.024941543,0.53937047,0,0
1.33654E-5,1.000812031,0.026620381,0.531724754,0,0
1.42304E-5,1.10079894,0.02831848,0.524476219,0.002257336,0
1.51534E-5,1.200607796,0.030127356,0.517724158,0.002257336,0
1.58231E-5,1.301540919,0.031437711,0.511269983,0.002257336,0
1.65348E-5,1.400434728,0.032828218,0.505212988,0.002257336,0
1.72345E-5,1.500356428,0.034193331,0.499354582,0.006772009,0
1.85522E-5,1.750942141,0.036759084,0.485453282,0.006772009,0
1.98089E-5,2.000870864,0.039199771,0.472544931,0.006772009,0
2.11702E-5,2.251023849,0.041836508,0.46043094,0.006772009,0
2.27202E-5,2.501138884,0.044829809,0.44911131,0.009029345,0
2.39541E-5,2.751234108,0.047206203,0.438486744,0.009029345,0
2.50564E-5,3.000977832,0.049323968,0.428358654,0.011286682,0
2.6301E-5,3.250619374,0.051709545,0.418727038,0.011286682,0
2.74689E-5,3.500693831,0.053942577,0.409492603,0.011286682,0
2.87719E-5,3.751414673,0.056427849,0.400655347,0.013544018,0
3.02062E-5,4.002273011,0.059155967,0.392215272,0.013544018,0
3.12921E-5,4.251454508,0.061216184,0.384172376,0.015801354,0
3.23582E-5,4.502645099,0.06323452,0.376328071,0.018058691,0
3.34362E-5,4.752293298,0.065270823,0.36878165,0.018058691,0
3.44742E-5,5.000339257,0.067227355,0.361533115,0.022573363,0
3.57657E-5,5.253081797,0.069656179,0.354383874,0.0248307,0
3.68978E-5,5.50000524,0.071779963,0.347631814,0.0248307,0
3.82651E-5,5.751643367,0.074338452,0.340979049,0.0248307,0
3.92532E-5,6.003564633,0.076182991,0.334524873,0.0248307,0.020408163
4.04101E-5,6.250704018,0.078338006,0.328368583,0.0248307,0.020408163
4.14179E-5,6.500291234,0.080211288,0.322311588,0.0248307,0.020408163
4.2457E-5,6.751837166,0.082138571,0.316353887,0.0248307,0.020408163
4.3593E-5,7.001525828,0.084241026,0.310594777,0.0248307,0.020408163
4.47057E-5,7.253561423,0.086295895,0.304934962,0.0248307,0.020408163
4.5588E-5,7.501776263,0.0879218,0.299473736,0.0248307,0.020408163
4.67666E-5,7.751101099,0.090089333,0.294111806,0.0248307,0.020408163
4.76477E-5,8.0013506,0.091706271,0.288849171,0.0248307,0.020408163
4.86764E-5,8.251980266,0.093590513,0.283685831,0.0248307,0.020408163
4.97267E-5,8.503181835,0.095510409,0.278621785,0.0248307,0.040816327
5.07975E-5,8.754477725,0.09746342,0.273657035,0.027088036,0.06122449
5.1978E-5,9.001132898,0.099611722,0.268890875,0.027088036,0.06122449
5.30268E-5,9.253349626,0.101515955,0.264124715,0.029345372,0.06122449
5.4041E-5,9.505330252,0.103353627,0.259457849,0.029345372,0.06122449
5.49736E-5,9.750827523,0.105040088,0.254989574,0.029345372,0.06122449
5.58587E-5,10.000396042,0.106637769,0.250521299,0.031602709,0.06122449
5.68796E-5,10.253772951,0.108477019,0.246053024,0.031602709,0.06122449
5.79963E-5,10.500581914,0.110484649,0.241783338,0.031602709,0.06122449
5.89914E-5,10.752448073,0.112269657,0.237513653,0.031602709,0.06122449
5.9999E-5,11.002415162,0.114073513,0.233343263,0.033860045,0.06122449
6.12929E-5,11.250921785,0.116384551,0.229272168,0.038374718,0.06122449
6.26078E-5,11.505106202,0.118726871,0.225201072,0.038374718,0.06122449
6.3511E-5,11.750860702,0.120332362,0.221328567,0.038374718,0.081632653
6.47133E-5,12.00124319,0.122464734,0.217456062,0.038374718,0.081632653
6.57485E-5,12.255734077,0.12429664,0.213583557,0.038374718,0.081632653
6.74201E-5,12.502535903,0.127246871,0.209909642,0.042889391,0.081632653
6.86687E-5,12.754204328,0.129443953,0.206235726,0.045146727,0.081632653
6.98793E-5,13.003445005,0.131568793,0.202661106,0.047404063,0.102040816
7.11745E-5,13.250320964,0.133836543,0.199185781,0.047404063,0.102040816
7.25034E-5,13.501831585,0.136157035,0.195710456,0.0496614,0.102040816
7.40109E-5,13.750513522,0.138781947,0.192334426,0.0496614,0.102040816
7.54363E-5,14.004671594,0.141256496,0.188958395,0.051918736,0.12244898
7.68075E-5,14.255884603,0.143630187,0.18568166,0.054176072,0.12244898
7.81926E-5,14.504128172,0.146021338,0.18250422,0.056433409,0.12244898
7.95793E-5,14.756676231,0.148408595,0.17932678,0.056433409,0.142857143
8.12299E-5,15.006359683,0.151241531,0.176248635,0.058690745,0.163265306
8.29104E-5,15.253067459,0.154116038,0.173269785,0.058690745,0.163265306
8.51641E-5,15.504956277,0.157955774,0.170290934,0.060948081,0.163265306
8.62039E-5,15.753335204,0.159721324,0.167411379,0.060948081,0.163265306
8.78852E-5,16.005460443,0.162568557,0.164531824,0.06772009,0.183673469
8.97189E-5,16.25411852,0.165662748,0.161751564,0.06772009,0.183673469
9.1531E-5,16.507948008,0.16870925,0.158971304,0.069977427,0.183673469
9.36602E-5,16.758020107,0.172274768,0.156290339,0.072234763,0.204081633
9.58343E-5,17.004566352,0.175899632,0.153708668,0.074492099,0.204081633
9.80696E-5,17.256869473,0.17960981,0.151126998,0.076749436,0.204081633
1.00881E-4,17.505600435,0.184252457,0.148644623,0.079006772,0.204081633
1.03144E-4,17.750281025,0.18797098,0.146261543,0.083521445,0.204081633
1.04858E-4,18.010407593,0.190776307,0.143779168,0.083521445,0.204081633
1.07149E-4,18.254252518,0.194509489,0.141495383,0.085778781,0.224489796
1.10647E-4,18.50535293,0.200177799,0.139211598,0.085778781,0.224489796
1.1361E-4,18.752059357,0.204948239,0.137027108,0.085778781,0.224489796
1.16503E-4,19.005282188,0.209577519,0.134842617,0.088036117,0.224489796
1.18819E-4,19.251963846,0.213263396,0.132757422,0.088036117,0.224489796
1.21596E-4,19.504549675,0.21766251,0.130672227,0.09255079,0.224489796
1.2449E-4,19.750528373,0.222219401,0.128686327,0.094808126,0.224489796
1.26134E-4,20.001285324,0.224795809,0.126700427,0.094808126,0.244897959
1.30605E-4,20.257173171,0.231761532,0.124714527,0.097065463,0.244897959
1.33044E-4,20.50802801,0.235535147,0.122827922,0.103837472,0.244897959
1.36624E-4,20.750084708,0.241039764,0.121040612,0.108352144,0.244897959
1.40141E-4,21.013536375,0.246409224,0.119154007,0.112866817,0.244897959
1.43043E-4,21.254557329,0.25081108,0.117465991,0.121896163,0.244897959
1.45255E-4,21.514156763,0.254148846,0.115678681,0.126410835,0.244897959
