Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6120945710756185
alt,false,433.239916550765
current_2.5arcmin_PETDriestQuarter,false,71.75547979919237
current_2.5arcmin_PETWettestQuarter,false,106.97480522939658
current_2.5arcmin_climaticMoistureIndex,false,0.04949582751156433
wc2.0_bio_2.5m_1,false,10.61006007700346
wc2.0_bio_2.5m_12,false,1195.7847705146037
wc2.0_bio_2.5m_16,false,416.3212795549374
wc2.0_bio_2.5m_17,false,190.00764951321278
wc2.0_bio_2.5m_5,false,26.664233077384832
wc2.0_bio_2.5m_6,false,-7.474040599138332
