Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.53799E-13,0.000000001,0,0.985984583,0,0
4.73339E-13,0.000000003,0,0.981679848,0,0
1.13623E-12,0.00000001,0.000000001,0.972269496,0,0
2.17352E-12,0.000000025,0.000000002,0.962959255,0,0
7.61455E-12,0.0000001,0.000000005,0.946741416,0,0
1.44327E-11,0.000000251,0.00000001,0.932425668,0,0
4.60716E-11,0.000001001,0.000000032,0.904494944,0,0
1.02347E-10,0.000002505,0.000000072,0.883271599,0,0
3.23588E-10,0.000010028,0.000000228,0.845730303,0,0
6.32832E-10,0.000025051,0.000000446,0.813695065,0,0
1.04094E-9,0.000050055,0.000000734,0.783261588,0,0
1.76581E-9,0.000100147,0.000001245,0.747221944,0,0
3.95423E-9,0.000250024,0.000002788,0.692461708,0,0
6.94586E-9,0.000500357,0.000004898,0.646310942,0,0
1.1807E-8,0.001001051,0.000008325,0.592151367,0,0
2.65426E-8,0.002502269,0.000018716,0.510861948,0,0
5.17026E-8,0.005003408,0.000036456,0.443487837,0,0
1.11964E-7,0.010006806,0.000078945,0.379117029,0,0
3.05289E-7,0.025023138,0.000215243,0.303133447,0,0
6.28213E-7,0.050045893,0.000442869,0.246771449,0,0
1.57337E-6,0.100002297,0.0011088,0.196716388,0,0
3.93217E-6,0.200171414,0.002768817,0.157973771,0,0
6.707E-6,0.300164165,0.004718085,0.138352187,0,0
9.69927E-6,0.400226891,0.006815835,0.125838422,0,0
1.33059E-5,0.500833091,0.009338377,0.116828511,0,0
1.849E-5,0.60159863,0.012953073,0.110521574,0.003030303,0
2.40661E-5,0.70202702,0.016826399,0.105716288,0.003030303,0
2.59921E-5,0.752036157,0.018160693,0.103714085,0.003030303,0
2.81011E-5,0.800448287,0.0196197,0.101912103,0.003030303,0
3.27428E-5,0.900429908,0.022823219,0.098608469,0.003030303,0
3.77958E-5,1.000124431,0.026298626,0.095805386,0.003030303,0
4.47391E-5,1.104128079,0.031054145,0.093302633,0.003030303,0
4.96791E-5,1.203094018,0.034423358,0.09120032,0.003030303,0
5.41838E-5,1.302068644,0.037485564,0.089298228,0.003030303,0
6.23527E-5,1.400799004,0.043013735,0.087596356,0.003030303,0
7.07303E-5,1.500605893,0.048650235,0.086094704,0.003030303,0
8.55598E-5,1.756555381,0.05854631,0.08279107,0.003030303,0
9.70601E-5,2.001998894,0.066149754,0.080088097,0.006060606,0
1.12934E-4,2.253167842,0.076544222,0.077685454,0.006060606,0
1.29995E-4,2.51202491,0.087586589,0.075583141,0.006060606,0
1.45818E-4,2.761276517,0.097710313,0.073781159,0.006060606,0
1.54246E-4,3.014567903,0.103056359,0.072079287,0.006060606,0
1.76019E-4,3.262506713,0.116721878,0.070577635,0.006060606,0
2.00213E-4,3.507646356,0.131662539,0.069276204,0.006060606,0
2.24856E-4,3.760832067,0.146620742,0.068074882,0.006060606,0
2.4158E-4,4.018247064,0.156625053,0.066973671,0.006060606,0
2.73751E-4,4.276089115,0.175541229,0.06597257,0.009090909,0
2.92173E-4,4.504633762,0.186181167,0.065171689,0.009090909,0
3.14513E-4,4.778252264,0.198900611,0.064270698,0.009090909,0
3.30257E-4,5.004372289,0.207744519,0.063569927,0.009090909,0
3.66156E-4,5.284645592,0.227547227,0.062769046,0.012121212,0
