Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.35202E-13,0.000000001,0.000000001,0.996663171,0,0
9.61725E-13,0.000000003,0.000000001,0.994756411,0,0
2.0887E-12,0.00000001,0.000000003,0.990084851,0,0
4.15985E-12,0.000000025,0.000000006,0.985317952,0,0
1.13867E-11,0.000000101,0.000000017,0.975498141,0,0
2.36614E-11,0.00000025,0.000000035,0.967108399,0,0
6.47396E-11,0.000001001,0.000000097,0.950519592,0,0
1.3506E-10,0.000002501,0.000000202,0.935265516,0,0
3.58375E-10,0.000010018,0.000000536,0.905901421,0,0
7.12462E-10,0.000025008,0.000001066,0.878825436,0,0
1.14014E-9,0.000050002,0.000001707,0.852702832,0,0
2.0702E-9,0.000100188,0.000003099,0.822099342,0,0
4.38595E-9,0.000250012,0.000006565,0.776718467,0,0
7.63234E-9,0.000500398,0.000011425,0.736867194,0,0
1.34465E-8,0.001000838,0.000020128,0.690723615,0,0
2.90848E-8,0.00250014,0.000043536,0.620650205,0,0
4.80018E-8,0.005002056,0.000071851,0.558108495,0,0
8.13812E-8,0.01000122,0.000121811,0.483268186,0,0
2.10551E-7,0.025007344,0.000315121,0.37486891,0,0
4.67688E-7,0.050041236,0.000699831,0.301554009,0,0
1.25564E-6,0.100019216,0.001877784,0.239775002,0,0
3.82715E-6,0.200138179,0.005712441,0.196396225,0,0
7.67011E-6,0.300588162,0.01141563,0.178949376,0,0
1.25553E-5,0.400032374,0.018618402,0.168938888,0,0
2.09623E-5,0.500348997,0.030891008,0.162932596,0,0
2.94113E-5,0.600462308,0.043070354,0.159119077,0.001213592,0
3.58482E-5,0.700858109,0.052246356,0.1561636,0.001213592,0
3.96726E-5,0.750090374,0.057656536,0.154924206,0.001213592,0
4.32962E-5,0.804007733,0.06275406,0.153684813,0.001213592,0
4.93756E-5,0.900404387,0.071244482,0.151682715,0.002427184,0
5.75774E-5,1.003475606,0.082577203,0.149871294,0.002427184,0
6.43587E-5,1.102911066,0.09184271,0.148345886,0.002427184,0
7.12784E-5,1.205898845,0.101200933,0.146915817,0.002427184,0
7.45484E-5,1.300864079,0.105589576,0.145676423,0.002427184,0
8.18959E-5,1.402119245,0.115372836,0.144437029,0.002427184,0
8.91289E-5,1.505163457,0.124899051,0.143292974,0.002427184,0
1.05506E-4,1.757285769,0.146091063,0.140814186,0.003640777,0
1.26201E-4,2.004571438,0.172138396,0.138812089,0.003640777,0
1.49579E-4,2.254964262,0.200607486,0.137096005,0.004854369,0.010989011
1.66457E-4,2.506753775,0.220550264,0.135570598,0.004854369,0.010989011
1.90242E-4,2.757182118,0.247813109,0.134235866,0.004854369,0.032967033
2.10775E-4,3.000497234,0.27058106,0.13309181,0.01092233,0.032967033
2.28503E-4,3.266049387,0.289682507,0.131947755,0.013349515,0.032967033
2.45293E-4,3.504209461,0.307312804,0.130994375,0.014563107,0.032967033
2.62055E-4,3.758780487,0.324475946,0.130040995,0.020631068,0.032967033
2.93218E-4,4.011358022,0.355263695,0.129182954,0.023058252,0.032967033
3.08151E-4,4.254545762,0.369515776,0.12842025,0.026699029,0.032967033
3.24002E-4,4.506643115,0.384299894,0.127657546,0.027912621,0.032967033
3.33027E-4,4.770990625,0.392561247,0.126894842,0.030339806,0.032967033
3.49098E-4,5.010968396,0.406999696,0.126227476,0.031553398,0.032967033
3.58572E-4,5.258621729,0.415350372,0.125560111,0.03276699,0.032967033
3.67572E-4,5.514085403,0.423173263,0.124892745,0.036407767,0.032967033
3.78245E-4,5.775791425,0.432315951,0.124225379,0.036407767,0.032967033
3.89031E-4,6.005880076,0.441408226,0.123653351,0.038834951,0.032967033
3.95361E-4,6.280403874,0.44667565,0.122985985,0.041262136,0.032967033
4.01022E-4,6.519434272,0.451344365,0.122413957,0.042475728,0.032967033
