x,y,species median
1.0,1.0,0.00520365
2.0,2.0,0.0060275407
3.0,3.0,0.012205391
4.0,4.0,0.8363768
5.0,5.0,5.158895E-4
6.0,6.0,0.0078443065
7.0,7.0,0.018815177
8.0,8.0,0.006431473
9.0,9.0,4.211778E-6
10.0,10.0,0.003362204
11.0,11.0,0.8294842
12.0,12.0,0.034321584
13.0,13.0,0.004599931
14.0,14.0,6.5809945E-5
15.0,15.0,0.010798777
16.0,16.0,0.14878061
17.0,17.0,0.0028451718
18.0,18.0,0.0069154934
19.0,19.0,6.458266E-6
20.0,20.0,0.007919483
21.0,21.0,0.010946662
22.0,22.0,1.2417746E-7
23.0,23.0,0.7275332
24.0,24.0,0.0020008225
25.0,25.0,0.0057490817
26.0,26.0,0.0025554884
27.0,27.0,0.5983287
28.0,28.0,0.0851027
29.0,29.0,8.4095943E-4
30.0,30.0,0.0036179484
31.0,31.0,0.013082517
32.0,32.0,0.0032737209
33.0,33.0,1.5436985E-6
34.0,34.0,0.00499207
35.0,35.0,0.025720375
36.0,36.0,3.966086E-8
37.0,37.0,0.13894272
38.0,38.0,3.5802717E-4
39.0,39.0,2.270149E-4
40.0,40.0,0.009186808
41.0,41.0,0.012441991
42.0,42.0,0.0032156415
43.0,43.0,1.5837925E-4
44.0,44.0,2.2945076E-5
45.0,45.0,1.5214954E-4
46.0,46.0,1.789712E-5
47.0,47.0,5.704446E-6
48.0,48.0,0.06362166
49.0,49.0,3.9875E-5
50.0,50.0,1.5824666E-4
51.0,51.0,0.005521954
52.0,52.0,0.0064378683
53.0,53.0,1.0469417E-5
54.0,54.0,0.007237048
55.0,55.0,2.8638847E-4
56.0,56.0,8.772858E-4
57.0,57.0,0.018667089
58.0,58.0,0.008916215
59.0,59.0,0.009377766
60.0,60.0,0.34993774
61.0,61.0,6.793755E-5
62.0,62.0,0.027416669
63.0,63.0,0.004611388
64.0,64.0,5.6897126E-5
65.0,65.0,2.1073735E-7
66.0,66.0,0.5763549
67.0,67.0,0.008998849
68.0,68.0,0.03801801
69.0,69.0,1.9092119E-4
70.0,70.0,1.1252247E-4
71.0,71.0,0.08163645
72.0,72.0,0.37145296
73.0,73.0,0.6333262
74.0,74.0,9.1600954E-4
75.0,75.0,4.6945202E-5
76.0,76.0,1.4993619E-5
77.0,77.0,0.07942555
78.0,78.0,0.0010876213
79.0,79.0,4.7352424E-7
80.0,80.0,0.0016133378
81.0,81.0,0.0054294253
82.0,82.0,3.3301127E-5
83.0,83.0,0.5987029
84.0,84.0,0.7609353
85.0,85.0,2.2766004E-5
86.0,86.0,3.0842955E-7
87.0,87.0,0.10453394
88.0,88.0,0.0034580454
89.0,89.0,1.1823162E-4
90.0,90.0,1.332685E-7
91.0,91.0,0.7246275
92.0,92.0,0.0068754302
93.0,93.0,0.40534976
94.0,94.0,0.0051783756
95.0,95.0,7.694494E-4
96.0,96.0,9.835962E-5
97.0,97.0,0.004999146
98.0,98.0,0.011996004
99.0,99.0,0.0043991
100.0,100.0,0.006221123
101.0,101.0,0.0039777556
102.0,102.0,0.5793799
103.0,103.0,0.004590402
104.0,104.0,0.011453914
105.0,105.0,0.0012354371
106.0,106.0,0.002626068
107.0,107.0,0.78240275
108.0,108.0,0.020461224
109.0,109.0,0.007485599
110.0,110.0,0.0017934229
111.0,111.0,5.885205E-4
112.0,112.0,0.017534472
113.0,113.0,0.0022161158
