Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6180514183917792
alt,false,304.0159010600707
current_2.5arcmin_PETDriestQuarter,false,66.05714959783745
current_2.5arcmin_PETWettestQuarter,false,120.48809787774957
current_2.5arcmin_climaticMoistureIndex,false,0.03939340417618886
wc2.0_bio_2.5m_1,false,12.401080521874489
wc2.0_bio_2.5m_12,false,1269.1148409893992
wc2.0_bio_2.5m_16,false,407.67903415783275
wc2.0_bio_2.5m_17,false,224.12014134275617
wc2.0_bio_2.5m_5,false,28.478939955029528
wc2.0_bio_2.5m_6,false,-5.400587962007916
