x,y,species avg
1.0,1.0,0.20264575
2.0,2.0,4.3507767E-4
3.0,3.0,0.6484073
4.0,4.0,0.26826394
5.0,5.0,0.10316265
6.0,6.0,5.853863E-5
7.0,7.0,4.2472207E-6
8.0,8.0,0.0029722278
9.0,9.0,0.30912343
10.0,10.0,7.7710473E-7
11.0,11.0,0.009075229
12.0,12.0,0.8043492
13.0,13.0,0.0034809185
14.0,14.0,0.031474087
15.0,15.0,0.005569598
16.0,16.0,5.4832606E-4
17.0,17.0,0.7326274
18.0,18.0,0.03983106
19.0,19.0,0.73672515
20.0,20.0,4.132443E-6
21.0,21.0,4.482605E-4
22.0,22.0,0.64741766
23.0,23.0,0.0074431645
24.0,24.0,0.91986954
25.0,25.0,0.07038788
26.0,26.0,0.009247821
27.0,27.0,0.003618796
28.0,28.0,0.0013063499
29.0,29.0,7.416415E-4
30.0,30.0,0.0043809065
31.0,31.0,0.31055906
32.0,32.0,1.3998266E-7
33.0,33.0,0.16076949
34.0,34.0,0.006268402
35.0,35.0,7.811831E-4
36.0,36.0,0.17440286
37.0,37.0,0.043886594
38.0,38.0,0.7937743
39.0,39.0,0.79166496
40.0,40.0,0.13123412
41.0,41.0,0.0019464397
42.0,42.0,0.014235199
43.0,43.0,0.0012492095
44.0,44.0,0.17446314
45.0,45.0,0.0031568222
46.0,46.0,0.0773801
47.0,47.0,5.467981E-6
48.0,48.0,0.73328733
49.0,49.0,0.02128933
50.0,50.0,0.002030803
51.0,51.0,0.03144534
52.0,52.0,7.4137184E-5
53.0,53.0,6.2661123E-4
54.0,54.0,3.4827113E-4
55.0,55.0,0.003800017
56.0,56.0,0.03202573
57.0,57.0,0.7495027
58.0,58.0,0.77624476
59.0,59.0,0.0034380064
60.0,60.0,0.008382299
61.0,61.0,0.0012209978
62.0,62.0,1.8717186E-4
63.0,63.0,2.0038222E-4
64.0,64.0,0.021251533
65.0,65.0,0.0077110208
66.0,66.0,0.79407644
67.0,67.0,0.009264562
68.0,68.0,0.036074217
69.0,69.0,0.009058758
70.0,70.0,0.47442967
71.0,71.0,0.51983815
72.0,72.0,0.0024668344
73.0,73.0,0.06632157
74.0,74.0,0.11277373
75.0,75.0,0.014803285
