Predictor variable,Categorical,Sample average
Cropped_Cloud,false,154.6720707644864
alt,false,499.66592428911486
current_2.5arcmin_PETDriestQuarter,false,138.03418706201498
current_2.5arcmin_PETWettestQuarter,false,95.7508350586838
current_2.5arcmin_climaticMoistureIndex,false,0.10766147001997002
wc2.0_bio_2.5m_1,false,18.725130822982447
wc2.0_bio_2.5m_16,false,804.0300668151448
wc2.0_bio_2.5m_17,false,167.83741648106906
wc2.0_bio_2.5m_5,false,27.99576691795298
wc2.0_bio_2.5m_6,false,9.037536323210535
