x,y,species stddev
1.0,1.0,0.0019073619
2.0,2.0,2.9652178E-5
3.0,3.0,1.7905182E-5
4.0,4.0,6.723907E-4
5.0,5.0,0.011696716
6.0,6.0,0.009669031
7.0,7.0,0.009937389
8.0,8.0,0.0030427861
9.0,9.0,0.006579939
10.0,10.0,0.0084834555
11.0,11.0,0.013579304
12.0,12.0,7.917275E-4
13.0,13.0,0.0067112786
14.0,14.0,0.0052682925
15.0,15.0,0.005638884
16.0,16.0,0.0060050455
17.0,17.0,0.004555008
18.0,18.0,0.0027833944
19.0,19.0,0.011590514
20.0,20.0,0.0027426283
21.0,21.0,1.0925159E-4
22.0,22.0,0.002892456
23.0,23.0,0.0077125314
24.0,24.0,0.0017270804
25.0,25.0,0.0034700846
26.0,26.0,0.0051091393
27.0,27.0,1.908662E-4
28.0,28.0,0.007169477
29.0,29.0,0.0055673607
30.0,30.0,9.6451895E-6
31.0,31.0,9.011928E-4
32.0,32.0,0.005211407
33.0,33.0,0.0061823432
34.0,34.0,0.011398501
35.0,35.0,0.004109449
36.0,36.0,0.0022016992
37.0,37.0,0.0067948336
38.0,38.0,2.4719886E-4
39.0,39.0,0.0066408813
40.0,40.0,6.6247204E-4
41.0,41.0,0.0044660363
42.0,42.0,3.6346803E-5
43.0,43.0,3.1605006E-5
44.0,44.0,4.4915572E-4
45.0,45.0,0.0056318403
46.0,46.0,0.0018934922
47.0,47.0,0.004618126
48.0,48.0,4.430655E-5
49.0,49.0,0.006367552
50.0,50.0,0.0055006295
51.0,51.0,4.4106046E-4
52.0,52.0,6.0097675E-4
53.0,53.0,0.0020725615
54.0,54.0,0.002037162
55.0,55.0,0.0013192745
56.0,56.0,8.6185767E-4
57.0,57.0,1.6654676E-5
58.0,58.0,0.0049712267
59.0,59.0,0.0031656844
60.0,60.0,0.011313252
61.0,61.0,0.002096819
62.0,62.0,0.004808677
63.0,63.0,0.007847005
64.0,64.0,0.0025300835
65.0,65.0,0.003091507
66.0,66.0,0.0012581703
67.0,67.0,1.8382465E-4
68.0,68.0,3.2423147E-6
69.0,69.0,0.0078342445
70.0,70.0,0.002961691
71.0,71.0,0.0031798657
72.0,72.0,0.0011008129
73.0,73.0,0.002984303
74.0,74.0,4.3818908E-4
75.0,75.0,5.372477E-6
76.0,76.0,1.8709374E-5
77.0,77.0,0.0085415635
78.0,78.0,0.0024245055
79.0,79.0,0.0024913028
80.0,80.0,1.5935451E-6
81.0,81.0,2.0715303E-4
82.0,82.0,0.0053027426
83.0,83.0,0.0031512273
84.0,84.0,0.0055385437
85.0,85.0,0.0076543717
86.0,86.0,0.0017656753
87.0,87.0,7.946723E-4
88.0,88.0,1.1565556E-4
89.0,89.0,0.0069791726
90.0,90.0,0.0041418895
91.0,91.0,0.0022055877
92.0,92.0,0.001562501
93.0,93.0,0.0034531425
94.0,94.0,9.002256E-4
95.0,95.0,0.005101687
96.0,96.0,0.009294038
97.0,97.0,0.0036359173
98.0,98.0,0.0098900115
99.0,99.0,0.0020710868
100.0,100.0,0.0014385277
101.0,101.0,5.080381E-4
102.0,102.0,0.0065087103
103.0,103.0,0.0010571097
104.0,104.0,0.0060337777
105.0,105.0,0.005140893
106.0,106.0,0.0011540375
107.0,107.0,0.008936505
108.0,108.0,0.002445989
109.0,109.0,0.0024171695
110.0,110.0,0.010046087
111.0,111.0,0.0045048306
112.0,112.0,8.949147E-4
113.0,113.0,0.007888502
114.0,114.0,0.0071599195
115.0,115.0,0.0028733364
116.0,116.0,0.003259236
117.0,117.0,0.001361701
118.0,118.0,0.0033205736
119.0,119.0,1.0185288E-5
120.0,120.0,5.488795E-6
121.0,121.0,8.7320834E-4
122.0,122.0,0.0052719614
123.0,123.0,0.003942312
124.0,124.0,0.0024368896
125.0,125.0,7.905442E-4
126.0,126.0,0.010944346
127.0,127.0,0.005728369
128.0,128.0,0.0087792445
129.0,129.0,0.007900799
130.0,130.0,0.0013224734
131.0,131.0,0.0031592024
132.0,132.0,2.7018334E-5
133.0,133.0,0.001513715
134.0,134.0,0.00864644
135.0,135.0,0.004011578
136.0,136.0,0.0035556834
137.0,137.0,0.004095057
138.0,138.0,0.0035087995
139.0,139.0,0.008341328
140.0,140.0,0.0070301387
141.0,141.0,3.033802E-4
142.0,142.0,0.004229511
143.0,143.0,0.0045647817
144.0,144.0,0.0021325632
145.0,145.0,4.5980615E-4
146.0,146.0,1.4674192E-4
147.0,147.0,0.008453952
148.0,148.0,0.0013707893
149.0,149.0,0.0046236278
150.0,150.0,0.005814699
151.0,151.0,0.014581068
152.0,152.0,0.0054045143
153.0,153.0,0.006717185
154.0,154.0,7.9583563E-4
155.0,155.0,0.00546893
156.0,156.0,0.013402961
157.0,157.0,0.0029092734
158.0,158.0,0.0018328946
159.0,159.0,0.012017655
160.0,160.0,0.00288366
161.0,161.0,0.004132827
162.0,162.0,0.0042396225
163.0,163.0,0.0042005465
164.0,164.0,8.314739E-5
165.0,165.0,0.0024588977
166.0,166.0,0.001999567
167.0,167.0,4.14003E-4
168.0,168.0,0.007364531
169.0,169.0,0.0017888161
170.0,170.0,7.280993E-5
171.0,171.0,0.0015401979
172.0,172.0,0.0057767583
173.0,173.0,0.002829615
174.0,174.0,0.009849244
175.0,175.0,3.6820327E-4
176.0,176.0,0.005212341
177.0,177.0,0.0017069519
178.0,178.0,0.0011572696
179.0,179.0,0.0013583894
180.0,180.0,4.5551908E-5
181.0,181.0,0.0032155158
182.0,182.0,4.9861537E-5
183.0,183.0,0.0064263023
184.0,184.0,0.0048739193
185.0,185.0,0.012670037
186.0,186.0,0.0122613385
187.0,187.0,7.1095885E-4
188.0,188.0,0.004012215
189.0,189.0,0.001521671
190.0,190.0,9.436057E-6
191.0,191.0,7.6835146E-5
192.0,192.0,0.004187959
193.0,193.0,0.012574447
194.0,194.0,0.0056013465
195.0,195.0,0.0069773393
196.0,196.0,0.008519847
197.0,197.0,4.7302802E-4
198.0,198.0,0.0025900118
199.0,199.0,0.00885945
200.0,200.0,0.009990711
201.0,201.0,0.0015358337
202.0,202.0,0.008538314
203.0,203.0,0.0033583834
204.0,204.0,0.0010541636
205.0,205.0,0.011044131
206.0,206.0,0.0023659805
207.0,207.0,0.0039708065
208.0,208.0,0.009715239
209.0,209.0,0.006806677
210.0,210.0,0.013261776
211.0,211.0,0.0010353437
212.0,212.0,6.9658825E-4
213.0,213.0,0.0077925054
214.0,214.0,0.0033441596
215.0,215.0,2.9020859E-5
216.0,216.0,0.025446557
217.0,217.0,3.5442376E-6
218.0,218.0,0.004217488
219.0,219.0,0.003671288
220.0,220.0,0.013483566
221.0,221.0,0.0011685612
222.0,222.0,0.0016656468
223.0,223.0,0.0010248767
224.0,224.0,0.007828136
225.0,225.0,0.016730009
226.0,226.0,0.0040338626
227.0,227.0,0.002116019
228.0,228.0,0.008959036
229.0,229.0,0.00646704
230.0,230.0,5.092595E-4
231.0,231.0,0.008665705
232.0,232.0,0.007061504
233.0,233.0,0.011336887
234.0,234.0,0.005535433
235.0,235.0,0.0023529711
236.0,236.0,0.020787481
237.0,237.0,0.008348365
238.0,238.0,0.009321731
239.0,239.0,0.0048354925
240.0,240.0,0.0058689243
241.0,241.0,0.011446368
242.0,242.0,0.004442818
243.0,243.0,0.0060489005
244.0,244.0,0.01926432
245.0,245.0,0.0012938082
246.0,246.0,0.008974341
247.0,247.0,0.0027624925
248.0,248.0,1.4187163E-4
249.0,249.0,3.525853E-4
250.0,250.0,0.0045212745
251.0,251.0,0.0106863165
252.0,252.0,0.010197329
253.0,253.0,0.0040981965
254.0,254.0,0.0024106225
255.0,255.0,0.014779487
256.0,256.0,0.004578622
257.0,257.0,0.0054651042
258.0,258.0,3.9600968E-4
259.0,259.0,2.9650427E-4
260.0,260.0,0.0033194502
261.0,261.0,0.002893945
262.0,262.0,0.0040649874
263.0,263.0,0.0037278517
264.0,264.0,0.007201409
265.0,265.0,0.0015065965
266.0,266.0,6.834449E-5
267.0,267.0,0.0039414573
268.0,268.0,0.002677253
269.0,269.0,0.0010394321
270.0,270.0,0.006052822
271.0,271.0,0.0051329774
272.0,272.0,2.0046466E-5
273.0,273.0,0.0030055973
274.0,274.0,0.0020066544
275.0,275.0,0.0039070784
276.0,276.0,0.004964629
277.0,277.0,0.0036472972
278.0,278.0,0.0027654478
279.0,279.0,0.007645349
280.0,280.0,0.0033926263
281.0,281.0,0.011848126
282.0,282.0,0.011490999
283.0,283.0,0.0067639695
284.0,284.0,0.001653164
285.0,285.0,0.0028068905
286.0,286.0,0.0036947106
287.0,287.0,0.008447655
288.0,288.0,0.004116676
289.0,289.0,0.0023393526
290.0,290.0,0.005468882
291.0,291.0,0.013057674
292.0,292.0,0.0076225614
293.0,293.0,0.004658442
294.0,294.0,1.8237131E-5
295.0,295.0,8.186438E-5
296.0,296.0,0.0026864125
297.0,297.0,1.828502E-4
298.0,298.0,3.517778E-4
299.0,299.0,0.0021909596
300.0,300.0,0.0050144535
301.0,301.0,0.0019074314
302.0,302.0,0.0058199484
303.0,303.0,0.003860896
304.0,304.0,0.00898438
305.0,305.0,0.0033215145
306.0,306.0,0.003614486
307.0,307.0,0.0050956025
308.0,308.0,5.861789E-4
309.0,309.0,0.0053416123
310.0,310.0,0.003916536
311.0,311.0,0.0061471094
312.0,312.0,0.0024729609
313.0,313.0,0.011015238
314.0,314.0,0.004012259
315.0,315.0,0.007915424
316.0,316.0,0.005213479
317.0,317.0,0.0015819542
318.0,318.0,4.7727587E-4
319.0,319.0,0.004772886
320.0,320.0,0.0052718464
