X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,8.483879216626216E-5,14.034841888134386,0.43779360337318873
2.0,2.0,train,8.793410952004343E-5,14.433887775680086,0.4494829084328046
3.0,3.0,train,1.2067308453214005E-4,19.135636536047116,0.5591848443448877
4.0,4.0,train,1.1182052305784577E-4,18.04285133767049,0.5318836476692197
5.0,5.0,train,9.849030645646315E-5,16.113483961267708,0.487550344334451
6.0,6.0,train,1.1210931514597699E-4,18.073770252942012,0.5328004078066702
7.0,7.0,train,9.686483051467273E-5,15.868174101187089,0.481864798984768
8.0,8.0,train,1.1057450472492553E-4,17.88849801187218,0.5279075376489183
10.0,10.0,train,9.484985388961051E-5,15.473027856041716,0.4747292269937837
11.0,11.0,train,1.5811314902842118E-4,26.122268455079787,0.6581123236260457
12.0,12.0,train,9.553399689634284E-5,15.609040105383757,0.4771629117460159
13.0,13.0,train,1.247610129180977E-4,19.585012362608783,0.571248817543177
14.0,14.0,train,1.2301887904342311E-4,19.381861168173224,0.5661484730172239
15.0,15.0,train,1.8515866113015834E-4,38.92023793807469,0.715453367908574
16.0,16.0,train,1.9300737217074396E-4,45.16880499511144,0.7302164285647827
17.0,17.0,train,1.0976896562709208E-4,17.78403886918782,0.5253190635679081
18.0,18.0,train,8.778030336136526E-5,14.410357711844085,0.44890784799720296
19.0,19.0,train,1.3654277256230468E-4,21.529461550675016,0.6042027443339896
20.0,20.0,train,6.861292833882594E-5,11.866357120089006,0.37233266821456246
22.0,22.0,train,1.0804463726807009E-4,17.55390503834326,0.5197303979984785
23.0,23.0,train,8.349073696208225E-5,13.868472238587252,0.4326254638330299
24.0,24.0,train,1.863997805027955E-4,39.997237794734865,0.7178405256045142
25.0,25.0,train,1.7774094704527647E-4,34.014018159410725,0.7007591887987286
26.0,26.0,train,1.622312567874353E-4,27.32172654557941,0.6675370216195897
28.0,28.0,train,9.643883978907248E-5,15.7852142097841,0.4803643766179315
29.0,29.0,train,1.6248345607059307E-4,27.394389701625336,0.6681056881630775
30.0,30.0,train,9.38057741810874E-5,15.252747141206614,0.47099329469086026
32.0,32.0,train,6.63736705374822E-5,11.608263200235086,0.36271918686584015
33.0,33.0,train,6.185942140134782E-5,11.099249200014622,0.3428888736529814
34.0,34.0,train,1.182526817478982E-4,18.868300869626594,0.5518825566551583
35.0,35.0,train,7.797964537420185E-5,13.09539828839808,0.41099836069721374
36.0,36.0,train,1.1541960561560324E-4,18.48634810305565,0.5431814406420747
37.0,37.0,train,9.465273437798299E-5,15.431350754794842,0.47402591882138334
38.0,38.0,train,1.3023486529809358E-4,20.506969845792,0.5868873926617666
39.0,39.0,train,1.2938493546896156E-4,20.394150936735112,0.5844971216556206
40.0,40.0,train,9.79806419789358E-5,16.054636965324825,0.48577440037123276
41.0,41.0,train,9.965915976409249E-5,16.24844236799362,0.49160012680139553
42.0,42.0,train,1.3288634918982395E-4,20.906006956640834,0.5942562008514025
43.0,43.0,train,1.636213458408584E-4,27.699513992702624,0.6706593657397293
44.0,44.0,train,1.8318754454837508E-4,37.75353368163029,0.7116205635912229
45.0,45.0,train,1.9532673686491528E-4,47.83617163681347,0.7344306030923355
46.0,46.0,train,2.0119937263701613E-4,54.931053705239066,0.7448088937469945
47.0,47.0,train,1.750962652704541E-4,32.670919507830675,0.6953386737182972
49.0,49.0,train,2.72993542773745E-4,97.83737819095461,0.8432466685504937
50.0,50.0,train,2.0173516264164308E-4,55.63407568560838,0.7457353242705254
51.0,51.0,train,1.8953226791452936E-4,42.20212934205496,0.7237768428753996
52.0,52.0,train,1.3622895837730616E-4,21.481800330028317,0.6033587292283955
53.0,53.0,train,7.483373305300084E-5,12.666527850276728,0.39828528416824416
54.0,54.0,train,6.51528342362615E-5,11.476739069670439,0.35741606928907055
56.0,56.0,train,6.017442966649843E-5,10.903398722402688,0.3353298646533006
57.0,57.0,train,6.051101776662207E-5,10.944121279156594,0.3368467442682642
58.0,58.0,train,7.54645913767314E-5,12.769045147600053,0.4008564799456419
59.0,59.0,train,8.208300861851715E-5,13.671330405178498,0.42717783434640144
60.0,60.0,train,9.206290024776905E-5,15.017888421698453,0.4646976399673798
61.0,61.0,train,8.786610915389948E-5,14.423484726998618,0.44922873829695986
63.0,63.0,train,8.608295305515832E-5,14.176730377997947,0.442521652232277
64.0,64.0,train,9.624035339739015E-5,15.746562810853508,0.47966378573550994
65.0,65.0,train,7.865913005541459E-5,13.19450385439072,0.413708784653949
66.0,66.0,train,7.752362702357669E-5,13.028886182987442,0.40917230763676804
67.0,67.0,train,6.789987741203201E-5,11.773603229495599,0.3692872723065824
68.0,68.0,train,7.097874410021861E-5,12.138955157694275,0.3823319805744628
70.0,70.0,train,8.2577442761194E-5,13.753638789597579,0.42909713010777273
71.0,71.0,train,8.997327910713665E-5,14.74275749087695,0.4570506120792234
73.0,73.0,train,1.0574968359046102E-4,17.160140181198607,0.5121901019745636
74.0,74.0,train,7.02431479883175E-5,12.063271576139243,0.3792401087247428
75.0,75.0,train,7.53623434704137E-5,12.75635175156211,0.40044049440101104
76.0,76.0,train,9.775740047567682E-5,16.028861004048697,0.48499457033735904
77.0,77.0,train,1.163537176575399E-4,18.611903253353162,0.5460688528404903
79.0,79.0,train,1.9421200259421177E-4,46.53653350734506,0.7324134644087983
80.0,80.0,train,1.5035394965969449E-4,24.30977894177444,0.6396226256564991
81.0,81.0,train,1.4724915892122176E-4,23.553323692252185,0.6319469508456836
82.0,82.0,train,1.2359174345443117E-4,19.45052885742572,0.5678322752197754
83.0,83.0,train,1.1637536907897529E-4,18.614776054894563,0.546135562190668
84.0,84.0,train,2.2697433592375662E-4,85.77638387594993,0.7857695956832567
85.0,85.0,train,2.1079465781923603E-4,66.83409740534867,0.7609004850151597
86.0,86.0,train,2.582494776331646E-4,96.00788606894993,0.8267464311364234
87.0,87.0,train,1.8443836259426813E-4,38.50904927265087,0.7140587014417192
88.0,88.0,train,2.287465387913486E-4,86.9810809006894,0.7883312891852138
89.0,89.0,train,2.526878993934527E-4,95.18231212274253,0.8200807274176243
91.0,91.0,train,1.0538403214585684E-4,17.111980550466445,0.5109778323892857
92.0,92.0,train,8.023713981742619E-5,13.399826126970405,0.41995535153659946
93.0,93.0,train,8.553682371150083E-5,14.11444786410982,0.44045117249494936
94.0,94.0,train,1.085455038828775E-4,17.621042555278816,0.5213604871028164
95.0,95.0,train,1.7198044543816817E-4,31.004934808191596,0.6888263992562651
96.0,96.0,train,8.059598723789465E-5,13.444708704124611,0.42136653879759367
97.0,97.0,train,1.2813640065691346E-4,20.19964654376417,0.580960744669339
98.0,98.0,train,1.1246867299219444E-4,18.11224414213771,0.5339386697843325
99.0,99.0,train,8.090172581142977E-5,13.482948731314421,0.42256616357321286
100.0,100.0,train,1.6156849260754596E-4,27.10601787167564,0.6660379519234878
101.0,101.0,train,8.16118685922563E-5,13.59289812921514,0.4253429584840934
102.0,102.0,train,8.353996047120699E-5,13.874661378208057,0.432815008725159
103.0,103.0,train,6.0848212047949353E-5,10.984917175545677,0.3383628846150183
104.0,104.0,train,5.1656919300633056E-5,9.836349829650024,0.29576803809049057
105.0,105.0,train,4.958677465205945E-5,9.588448771511032,0.28580220496361874
106.0,106.0,train,4.36708182913008E-5,8.852773179330784,0.25653811820998507
107.0,107.0,train,5.776646841361151E-5,10.595119343781159,0.32437638644262745
108.0,108.0,train,1.1850185666170504E-4,18.9026944144943,0.5526398622440021
109.0,109.0,train,1.3592849288192278E-4,21.434505716384802,0.602548929374172
110.0,110.0,train,1.1150086307659774E-4,18.008624520311603,0.5308668007625428
111.0,111.0,train,1.1402864701382076E-4,18.2875330029726,0.5388478084065962
112.0,112.0,train,1.0504443511855518E-4,17.067252524161795,0.5098492446852726
113.0,113.0,train,1.2728969537993627E-4,19.99021860353482,0.5785454070739948
114.0,114.0,train,1.575058178832661E-4,25.994030927641166,0.6566999593035268
115.0,115.0,train,1.3332724202499998E-4,20.97620910803575,0.5954686888456701
116.0,116.0,train,1.0845069018974002E-4,17.608333471182267,0.5210523375082251
117.0,117.0,train,7.969623765855812E-5,13.332173187326642,0.4178217176607576
119.0,119.0,train,9.167188334173836E-5,14.966371651138092,0.4632749397261069
120.0,120.0,train,8.884383102797228E-5,14.572207917891706,0.4528719840560972
121.0,121.0,train,7.856175230417057E-5,13.18030091881474,0.4133211175968059
122.0,122.0,train,7.37257715074548E-5,12.482493671888895,0.39374281798744715
123.0,123.0,train,8.457116023025181E-5,14.00431973453318,0.43677132189193624
124.0,124.0,train,8.113384048207854E-5,13.513319170591604,0.4234752495430205
125.0,125.0,train,7.31562917994388E-5,12.402616209836946,0.3913947154449061
127.0,127.0,train,1.1143239785997543E-4,17.9997462202374,0.5306487240444147
128.0,128.0,train,9.052653298555964E-5,14.816900369662703,0.45908582945908827
129.0,129.0,train,1.070080628629342E-4,17.3652996452378,0.516339172954867
130.0,130.0,train,1.0613665706208568E-4,17.21110811738921,0.5134697889683895
131.0,131.0,train,1.3028289317935698E-4,20.513965687215524,0.5870220510193562
132.0,132.0,train,1.36213190198388E-4,21.47931834809943,0.6033162726579964
133.0,133.0,train,7.56748803975739E-5,12.795151127860334,0.40171111315358443
134.0,134.0,train,9.035628635974452E-5,14.79468273015164,0.4584603687019101
135.0,135.0,train,1.349501909644469E-4,21.280516616389498,0.5999007852679545
137.0,137.0,train,2.0720439652663556E-4,62.498039538443635,0.7550018739641524
138.0,138.0,train,2.2033174614489472E-4,79.38646706924108,0.7758888729406551
139.0,139.0,train,2.0127987524646765E-4,55.06689803037095,0.7449483053960475
140.0,140.0,train,1.7821756198483062E-4,34.27788868571173,0.7017257477831318
141.0,141.0,train,2.047883325075341E-4,59.374047199666734,0.7509507123875743
142.0,142.0,train,1.1585185008449073E-4,18.545313355699697,0.5445198175667766
143.0,143.0,train,7.38758814587608E-5,12.503761717377428,0.3943602474718364
144.0,144.0,train,2.004354624062149E-4,53.838201495475815,0.7434821819961879
145.0,145.0,train,1.4321858822528036E-4,22.56472664039772,0.6217381722849887
147.0,147.0,train,1.4574363831670398E-4,23.194984088491235,0.6281663539533784
148.0,148.0,train,2.0139424965124708E-4,55.23894198924323,0.7451462440947021
149.0,149.0,train,2.1952142245472542E-4,78.2972655915875,0.7746527571779254
150.0,150.0,train,1.7260590201775153E-4,31.272328869463628,0.6901447183522926
151.0,151.0,train,2.1067706617594362E-4,66.6770885529338,0.7607095565317807
153.0,153.0,train,1.4549680844393387E-4,23.129904952393165,0.6275428309093531
154.0,154.0,train,1.078891265334178E-4,17.533059958490227,0.519223153971303
155.0,155.0,train,9.537632866946879E-5,15.57834319653647,0.4766030442931998
