x,y,species_7 cloglog values
1.0,1.0,5.1887083E-4
2.0,2.0,0.019798106
3.0,3.0,1.5576794E-4
4.0,4.0,2.1367431E-4
5.0,5.0,6.212008E-4
6.0,6.0,3.116762E-5
7.0,7.0,2.976057E-4
8.0,8.0,0.27322945
9.0,9.0,2.5138435E-5
10.0,10.0,6.5626264E-5
11.0,11.0,6.509627E-5
12.0,12.0,9.2612853E-4
13.0,13.0,6.477529E-4
14.0,14.0,0.17602411
15.0,15.0,2.0079047E-5
16.0,16.0,7.546815E-4
17.0,17.0,0.0047445684
18.0,18.0,0.03337008
19.0,19.0,0.001969148
20.0,20.0,0.0014289133
21.0,21.0,0.0036817954
22.0,22.0,0.0030846884
23.0,23.0,3.8233458E-4
24.0,24.0,0.0016894635
25.0,25.0,3.738096E-5
26.0,26.0,2.3627972E-6
27.0,27.0,3.0668973E-4
28.0,28.0,1.6056613E-7
29.0,29.0,0.0031164815
30.0,30.0,0.06780197
31.0,31.0,7.309697E-6
32.0,32.0,5.6449375E-5
33.0,33.0,1.5869686E-7
34.0,34.0,0.011457735
35.0,35.0,0.004060085
36.0,36.0,3.5788185E-6
37.0,37.0,0.061720394
38.0,38.0,5.091575E-5
39.0,39.0,0.0013985538
40.0,40.0,0.31044066
41.0,41.0,0.6781821
42.0,42.0,4.0788928E-4
43.0,43.0,5.10297E-4
44.0,44.0,4.3817816E-4
45.0,45.0,0.0012421937
46.0,46.0,0.0012588348
47.0,47.0,0.003077044
48.0,48.0,3.1734514E-4
49.0,49.0,6.503166E-4
50.0,50.0,0.0015253028
51.0,51.0,0.65071255
52.0,52.0,7.665728E-4
53.0,53.0,0.008116244
54.0,54.0,8.417075E-4
55.0,55.0,3.4892547E-4
56.0,56.0,7.740805E-4
57.0,57.0,2.3831734E-4
58.0,58.0,0.7007293
59.0,59.0,1.3691206E-4
60.0,60.0,2.1009626E-4
61.0,61.0,7.472142E-4
62.0,62.0,0.027831757
63.0,63.0,9.911867E-4
64.0,64.0,5.035212E-5
65.0,65.0,0.0010173572
66.0,66.0,0.00879168
67.0,67.0,0.025312295
68.0,68.0,0.10608816
69.0,69.0,0.0010449893
70.0,70.0,0.0011064783
71.0,71.0,7.960182E-7
72.0,72.0,6.106336E-5
73.0,73.0,0.0012335143
74.0,74.0,2.1207807E-6
75.0,75.0,0.006482804
76.0,76.0,0.64337
77.0,77.0,5.3381154E-6
78.0,78.0,6.443189E-5
79.0,79.0,0.001417591
80.0,80.0,0.002117155
81.0,81.0,2.027387E-6
82.0,82.0,0.4340234
83.0,83.0,1.4019098E-4
84.0,84.0,8.7784353E-4
85.0,85.0,6.876254E-4
86.0,86.0,0.022669464
87.0,87.0,1.1523616E-6
88.0,88.0,2.8846457E-4
89.0,89.0,1.5431462E-4
90.0,90.0,5.334626E-4
91.0,91.0,1.8572301E-7
92.0,92.0,0.023136439
93.0,93.0,2.1971946E-6
94.0,94.0,1.3669302E-4
95.0,95.0,0.0026937835
96.0,96.0,0.0013227748
97.0,97.0,6.950975E-5
98.0,98.0,0.6353711
99.0,99.0,6.217787E-4
100.0,100.0,0.005172425
101.0,101.0,5.4603646E-5
102.0,102.0,3.344702E-7
103.0,103.0,3.8692483E-4
104.0,104.0,0.015823683
105.0,105.0,5.027259E-4
106.0,106.0,0.37154555
107.0,107.0,0.016808199
108.0,108.0,0.0020144964
109.0,109.0,4.5726582E-4
110.0,110.0,6.065403E-4
111.0,111.0,5.181429E-4
112.0,112.0,5.870408E-4
113.0,113.0,0.0013234237
114.0,114.0,0.0017879643
115.0,115.0,0.0016201434
116.0,116.0,4.9438433E-5
117.0,117.0,3.824706E-6
118.0,118.0,5.4925986E-5
119.0,119.0,8.869071E-4
120.0,120.0,2.9562864E-7
121.0,121.0,0.02753501
122.0,122.0,2.2254028E-6
123.0,123.0,9.276512E-4
124.0,124.0,5.9718623E-6
125.0,125.0,5.725183E-4
126.0,126.0,8.876317E-5
127.0,127.0,1.6780384E-4
128.0,128.0,1.2551404E-6
129.0,129.0,2.3607798E-4
130.0,130.0,5.5394124E-4
131.0,131.0,0.0049127503
