x,y,species_1 cloglog values
1.0,1.0,4.387872E-4
2.0,2.0,0.021500235
3.0,3.0,1.6699756E-4
4.0,4.0,2.0015115E-4
5.0,5.0,5.8833894E-4
6.0,6.0,2.972439E-5
7.0,7.0,3.3500098E-4
8.0,8.0,0.26534012
9.0,9.0,2.3309201E-5
10.0,10.0,6.331248E-5
11.0,11.0,5.463825E-5
12.0,12.0,9.057847E-4
13.0,13.0,6.7884574E-4
14.0,14.0,0.17650443
15.0,15.0,1.863507E-5
16.0,16.0,7.6297065E-4
17.0,17.0,0.0048400634
18.0,18.0,0.03182838
19.0,19.0,0.0019526242
20.0,20.0,0.0014993364
21.0,21.0,0.0032585147
22.0,22.0,0.0033054708
23.0,23.0,4.1051998E-4
24.0,24.0,0.0016843175
25.0,25.0,3.7083508E-5
26.0,26.0,2.422476E-6
27.0,27.0,2.8824838E-4
28.0,28.0,1.5052164E-7
29.0,29.0,0.002702339
30.0,30.0,0.060212996
31.0,31.0,7.707059E-6
32.0,32.0,6.496646E-5
33.0,33.0,1.370955E-7
34.0,34.0,0.010164836
35.0,35.0,0.004374939
36.0,36.0,3.217248E-6
37.0,37.0,0.05026039
38.0,38.0,5.8838446E-5
39.0,39.0,0.0012972
40.0,40.0,0.30956993
41.0,41.0,0.6776666
42.0,42.0,3.8164709E-4
43.0,43.0,5.141851E-4
44.0,44.0,4.4297753E-4
45.0,45.0,0.0012765822
46.0,46.0,0.0013034187
47.0,47.0,0.0026741768
48.0,48.0,3.17383E-4
49.0,49.0,5.403344E-4
50.0,50.0,0.001340422
51.0,51.0,0.6427772
52.0,52.0,8.2053896E-4
53.0,53.0,0.0079550035
54.0,54.0,8.0518157E-4
55.0,55.0,3.5755237E-4
56.0,56.0,6.900756E-4
57.0,57.0,1.9167356E-4
58.0,58.0,0.7006178
59.0,59.0,1.5252287E-4
60.0,60.0,2.2754195E-4
61.0,61.0,5.99464E-4
62.0,62.0,0.027145999
63.0,63.0,0.00111511
64.0,64.0,4.850033E-5
65.0,65.0,8.635066E-4
66.0,66.0,0.008289122
67.0,67.0,0.02479673
68.0,68.0,0.111688346
69.0,69.0,9.345741E-4
70.0,70.0,0.0011416305
71.0,71.0,6.8504073E-7
72.0,72.0,5.4979013E-5
73.0,73.0,0.001283332
74.0,74.0,2.1738356E-6
75.0,75.0,0.005933477
76.0,76.0,0.6338995
77.0,77.0,5.527844E-6
78.0,78.0,8.030362E-5
79.0,79.0,0.0014557448
80.0,80.0,0.0020006164
81.0,81.0,2.1222404E-6
82.0,82.0,0.44247937
83.0,83.0,1.3740946E-4
84.0,84.0,7.9766836E-4
85.0,85.0,6.355533E-4
86.0,86.0,0.025159119
87.0,87.0,1.1682455E-6
88.0,88.0,2.7341268E-4
89.0,89.0,1.2530951E-4
90.0,90.0,5.6046364E-4
91.0,91.0,1.5282991E-7
92.0,92.0,0.02254899
93.0,93.0,2.1430114E-6
94.0,94.0,1.371554E-4
95.0,95.0,0.0024944132
96.0,96.0,0.0015931142
97.0,97.0,6.063496E-5
98.0,98.0,0.6359546
99.0,99.0,5.4305117E-4
100.0,100.0,0.0047005117
101.0,101.0,5.214028E-5
102.0,102.0,2.803798E-7
103.0,103.0,4.2593642E-4
104.0,104.0,0.014506558
105.0,105.0,4.3180567E-4
106.0,106.0,0.38279355
107.0,107.0,0.015597112
108.0,108.0,0.0017521387
109.0,109.0,4.7315678E-4
110.0,110.0,6.176518E-4
111.0,111.0,4.989925E-4
112.0,112.0,5.62396E-4
113.0,113.0,0.001180274
114.0,114.0,0.0016940798
115.0,115.0,0.0013629488
116.0,116.0,4.7807065E-5
117.0,117.0,4.479127E-6
118.0,118.0,5.5178847E-5
119.0,119.0,9.4014924E-4
120.0,120.0,2.557089E-7
121.0,121.0,0.024625555
122.0,122.0,1.9568845E-6
123.0,123.0,9.718602E-4
124.0,124.0,6.470239E-6
125.0,125.0,6.039757E-4
126.0,126.0,8.827611E-5
127.0,127.0,1.67665E-4
128.0,128.0,1.154118E-6
129.0,129.0,2.442002E-4
