X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,1.9958808077341782E-4,5.730013670444069,0.40646248849126576
2.0,2.0,train,1.8929367660378466E-4,5.364624494850428,0.39027595990740416
3.0,3.0,train,3.114594114667729E-4,10.808606411696365,0.5569391651588187
4.0,4.0,train,3.526339139324955E-4,14.172090662692476,0.6021436372600609
5.0,5.0,train,2.6433064029048135E-4,8.486698481177811,0.498859978251986
6.0,6.0,train,2.1865396677787298E-4,6.654989858617979,0.4353146225265019
8.0,8.0,train,2.131102513614513E-4,6.488325178497783,0.42707312268870823
9.0,9.0,train,1.9142746261028434E-4,5.437363588145891,0.3936669176322266
10.0,10.0,train,2.0614253266042627E-4,6.264667591327379,0.41654383520370253
11.0,11.0,train,1.968220423364442E-4,5.628800125045221,0.4021559746502549
12.0,12.0,train,1.9980650792618084E-4,5.738006251547428,0.40680123863835604
13.0,13.0,train,2.513614419730043E-4,7.950407847908413,0.48158162623047573
14.0,14.0,train,2.2628815568021582E-4,6.924729231000557,0.44647021226552996
15.0,15.0,train,1.0773129768088338E-4,2.89856171802259,0.24540394751491257
16.0,16.0,train,3.244156221873366E-4,11.54138723615347,0.5716913890501452
17.0,17.0,train,3.6162991987702793E-4,15.455428157338652,0.6113891081232723
18.0,18.0,train,3.67256306139301E-4,16.405465425804742,0.6170619912619224
19.0,19.0,train,3.470253224304275E-4,13.501314977595394,0.5962685298350527
20.0,20.0,train,3.7495008799870536E-4,17.865715525977468,0.6246855495402459
21.0,21.0,train,4.2997633837488247E-4,44.31842273011199,0.6749612379695156
22.0,22.0,train,4.6721017736318346E-4,74.89079370608137,0.7051024687128047
23.0,23.0,train,4.760012931031404E-4,80.61441568152019,0.7118010674300055
24.0,24.0,train,2.7340086537922957E-4,8.900879712396831,0.5106005213636273
25.0,25.0,train,1.1100413390470502E-4,2.9609576883885347,0.2518312877686061
26.0,26.0,train,2.536347801750045E-4,8.036741019955361,0.48465279372796066
27.0,27.0,train,2.911970409061183E-4,9.76153176603522,0.5328427242180788
29.0,29.0,train,2.2209897159843018E-4,6.757320331569465,0.4403762629971053
30.0,30.0,train,2.0564804590345447E-4,6.227015848672149,0.41578927789195674
31.0,31.0,train,1.5205548588268622E-4,4.255669039074426,0.3279489304243134
32.0,32.0,train,2.157377510663627E-4,6.568444654080964,0.43099415255804163
33.0,33.0,train,2.865312212304332E-4,9.59842281129443,0.5271109312447746
34.0,34.0,train,2.1764246190472236E-4,6.624971195803879,0.43381977332384125
35.0,35.0,train,1.8589829904803727E-4,5.249229952482099,0.38484097281472274
36.0,36.0,train,2.9300137962010145E-4,9.835680989979313,0.5350406154461671
37.0,37.0,train,3.922798571704729E-4,22.280169340402804,0.6413058305177506
38.0,38.0,train,3.80141568177381E-4,18.84945100282766,0.6297437036770892
39.0,39.0,train,3.8567759832094445E-4,20.290185756180374,0.6350624757532293
40.0,40.0,train,3.9725719388373034E-4,23.63021894651771,0.6459418812478713
41.0,41.0,train,3.009447265819677E-4,10.25163059109474,0.5445942092887246
42.0,42.0,train,3.030292471026845E-4,10.384485472447354,0.5470686146751986
45.0,45.0,train,2.341533313765846E-4,7.22958298143179,0.45773289530752737
46.0,46.0,train,3.402609038980753E-4,12.752894404926069,0.5890671366385924
47.0,47.0,train,2.605551412656625E-4,8.334158024697706,0.4938903185762581
49.0,49.0,train,2.982489608489485E-4,10.067626178318237,0.5413741769632494
51.0,51.0,train,2.5321571659347954E-4,8.018441359787856,0.4840880305604016
53.0,53.0,train,2.9558009125972605E-4,9.94165303689708,0.5381638437717224
54.0,54.0,train,3.5775105434443597E-4,14.731621516402997,0.6074293226734011
55.0,55.0,train,3.50899942463473E-4,13.931932391770847,0.6003364573163372
56.0,56.0,train,2.838044137988896E-4,9.50309850466845,0.5237286406582758
57.0,57.0,train,2.8369532768729547E-4,9.494202745361296,0.5235928297984176
58.0,58.0,train,3.1930879085881515E-4,11.2602692888582,0.5659362134884941
59.0,59.0,train,3.426789195013423E-4,13.022644248624308,0.5916559873865929
60.0,60.0,train,3.7085923760899126E-4,17.138209336539788,0.6206511271457196
61.0,61.0,train,3.768815704008815E-4,18.154079010727212,0.6265754500895719
62.0,62.0,train,3.9163771227539016E-4,21.880660973980703,0.6407033118468999
63.0,63.0,train,3.6424834101550534E-4,15.93766886343414,0.6140395476029986
64.0,64.0,train,3.0356343185747233E-4,10.41825008870804,0.5477005453293218
65.0,65.0,train,3.8092700952658247E-4,19.073875808433627,0.6305030137686585
66.0,66.0,train,4.269188861336393E-4,41.620060383530756,0.6723534042084118
68.0,68.0,train,3.8059576553647423E-4,18.989576435841837,0.6301829801686725
70.0,70.0,train,3.6950967940672973E-4,16.929991919545216,0.619310693747203
71.0,71.0,train,3.097099789121928E-4,10.713817503177955,0.554908667515079
