Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.10188E-11,0.000000005,0.000000163,1,0,0
7.25219E-11,0.000000012,0.000000232,0.999896341,0,0
1.36368E-10,0.000000038,0.000000437,0.999689022,0,0
2.84921E-10,0.000000121,0.000000912,0.999274386,0,0
3.8343E-10,0.000000255,0.000001228,0.998859749,0,0
8.88758E-10,0.000001061,0.000002846,0.997408521,0,0
2.36619E-9,0.000002641,0.000007577,0.996371929,0,0
1.04124E-8,0.000010971,0.000033342,0.99502436,0,0
1.85857E-8,0.000025469,0.000059514,0.993884109,0,0
2.34088E-8,0.000050729,0.000074957,0.992640199,0,0
3.42735E-8,0.000100717,0.000109746,0.990877993,0,0
5.17228E-8,0.000252182,0.000165615,0.987353581,0,0
7.41234E-8,0.000504002,0.000237332,0.983207215,0,0
1.0424E-7,0.001003576,0.000333745,0.977402301,0,0
1.99392E-7,0.002515924,0.000638296,0.967140044,0,0
3.29495E-7,0.005001185,0.001054564,0.957396082,0,0
5.28531E-7,0.010012016,0.001691049,0.945371618,0,0
9.95731E-7,0.025067388,0.003183484,0.924225148,0,0
1.64591E-6,0.0500497,0.005256729,0.904529906,0,0
2.71077E-6,0.100198251,0.00864296,0.880584638,0,0
4.15666E-6,0.200292576,0.013222403,0.850730797,0,0
5.16152E-6,0.300214255,0.016392547,0.828444076,0,0
5.96567E-6,0.40042043,0.018922152,0.809785426,0,0
6.74132E-6,0.500504269,0.021355934,0.793510936,0,0
7.48888E-6,0.600345227,0.023695874,0.778998652,0,0
8.21819E-6,0.700006591,0.025973302,0.765833938,0,0
8.56086E-6,0.750333732,0.027041526,0.759614388,0,0
8.83318E-6,0.800762022,0.027889583,0.753602156,0,0
9.43133E-6,0.900581926,0.029749815,0.742303307,0,0
9.94523E-6,1.000228517,0.031345162,0.731626412,0,0
1.04556E-5,1.100394411,0.032926917,0.721467814,0,0
1.09372E-5,1.201040744,0.034417356,0.711723852,0,0
1.12992E-5,1.301007314,0.035535975,0.702394527,0,0
1.17697E-5,1.400282996,0.036987924,0.693479838,0,0
1.22604E-5,1.500032364,0.038499998,0.684876127,0,0
1.34419E-5,1.750821682,0.042130817,0.664662589,0,0
1.44566E-5,2.000506198,0.045238135,0.646003939,0,0
1.55922E-5,2.25007493,0.04870389,0.628796517,0,0
1.66145E-5,2.501093236,0.051812825,0.612625687,0.015625,0
1.77083E-5,2.751761977,0.055128197,0.597491448,0.015625,0
1.86009E-5,3.000288416,0.057825121,0.583290142,0.015625,0
1.95597E-5,3.250265847,0.060713334,0.569710791,0.015625,0
2.05074E-5,3.500029059,0.063559787,0.556753395,0.015625,0
2.14308E-5,3.752061908,0.066324675,0.544314295,0.015625,0
2.25436E-5,4.000795927,0.069645649,0.532600809,0.015625,0
2.37122E-5,4.251001514,0.073120744,0.521405618,0.015625,0
2.46761E-5,4.500589671,0.075977331,0.510728724,0.015625,0
2.5915E-5,4.751188792,0.07963572,0.500466466,0.015625,0
2.70588E-5,5.002637171,0.08300069,0.490618845,0.015625,0
2.81668E-5,5.25148341,0.086248361,0.48128952,0.015625,0
2.93708E-5,5.501308162,0.089764716,0.472271172,0.015625,0
3.07185E-5,5.750612968,0.093684571,0.463667461,0.015625,0
3.20014E-5,6.001766888,0.097400074,0.455374728,0.015625,0
3.30973E-5,6.252691789,0.100561982,0.447392972,0.015625,0
3.4473E-5,6.502139322,0.104515712,0.439722193,0.015625,0
3.57116E-5,6.750829728,0.108060375,0.432362392,0.015625,0
3.67626E-5,7.000911963,0.111057079,0.42520991,0.015625,0
3.76869E-5,7.253760677,0.113684324,0.418161086,0.015625,0
3.87505E-5,7.502083974,0.116697907,0.41142324,0.015625,0
3.95226E-5,7.752462219,0.118879122,0.404789054,0.015625,0
4.06287E-5,8.00077934,0.121994686,0.398362185,0.015625,0
4.18222E-5,8.25223032,0.125343736,0.392038976,0.015625,0
4.26332E-5,8.50132854,0.127612478,0.385923085,0.015625,0
4.37258E-5,8.751997373,0.130659397,0.379910853,0.015625,0
4.48594E-5,9.004323218,0.133809403,0.374002281,0.015625,0
4.58397E-5,9.254009831,0.136524192,0.368301026,0.03125,0
4.65387E-5,9.503414239,0.138454786,0.362703431,0.03125,0
4.75873E-5,9.753049217,0.141342849,0.357209495,0.03125,0
4.86371E-5,10.003281318,0.14422449,0.351819218,0.03125,0
4.99097E-5,10.25457606,0.147704947,0.346532601,0.03125,0
5.11321E-5,10.501752923,0.15103469,0.341453302,0.03125,0
5.22406E-5,10.754740901,0.154042751,0.336374002,0.03125,0
5.30951E-5,11.002188303,0.156354487,0.331502021,0.046875,0
5.40415E-5,11.253814299,0.158907437,0.32663004,0.046875,0
5.5398E-5,11.505388691,0.162553041,0.321861719,0.046875,0
5.6484E-5,11.751549009,0.165460359,0.317300715,0.046875,0
5.76276E-5,12.002806889,0.168510775,0.312739712,0.046875,0
5.86424E-5,12.252844731,0.171208518,0.308282368,0.046875,0
5.98717E-5,12.502065716,0.17446463,0.303928682,0.046875,0
6.07723E-5,12.755301785,0.176841907,0.299574997,0.046875,0.066666667
