x,y,species avg
1.0,1.0,0.007391886
2.0,2.0,7.716969E-6
3.0,3.0,4.3204113E-6
4.0,4.0,1.0990548E-8
5.0,5.0,0.011186174
6.0,6.0,1.010526E-7
7.0,7.0,0.07992509
8.0,8.0,0.06464511
9.0,9.0,0.1340382
10.0,10.0,2.6221946E-6
11.0,11.0,1.0885625E-7
12.0,12.0,1.4381046E-6
13.0,13.0,0.16551057
14.0,14.0,0.047583938
15.0,15.0,0.08909966
16.0,16.0,2.980359E-8
17.0,17.0,0.07563719
18.0,18.0,0.070469886
19.0,19.0,0.109825104
20.0,20.0,0.11997531
21.0,21.0,0.109843135
22.0,22.0,0.11439328
23.0,23.0,0.08020047
24.0,24.0,8.762273E-7
25.0,25.0,0.075490996
26.0,26.0,8.481702E-8
27.0,27.0,0.0019203689
28.0,28.0,0.09281939
29.0,29.0,7.68315E-9
30.0,30.0,0.6651103
31.0,31.0,9.1623224E-7
32.0,32.0,6.220843E-8
33.0,33.0,0.20070048
34.0,34.0,0.004141711
35.0,35.0,0.09726918
36.0,36.0,1.0958148E-4
37.0,37.0,0.04340196
38.0,38.0,0.90108055
39.0,39.0,0.0028117152
40.0,40.0,6.749133E-6
41.0,41.0,4.418624E-7
42.0,42.0,0.5530266
43.0,43.0,0.19370894
44.0,44.0,0.12102719
45.0,45.0,0.0033569688
46.0,46.0,0.08448891
47.0,47.0,2.5017568E-4
48.0,48.0,0.07801182
49.0,49.0,5.0260206E-7
50.0,50.0,0.223205
51.0,51.0,0.05147606
52.0,52.0,0.0014003705
53.0,53.0,4.7027763E-7
54.0,54.0,0.8177631
55.0,55.0,0.11708507
56.0,56.0,4.1581556E-5
57.0,57.0,2.2359127E-5
58.0,58.0,0.08558244
59.0,59.0,9.768806E-6
60.0,60.0,1.924831E-6
61.0,61.0,1.2128688E-6
62.0,62.0,0.02516377
63.0,63.0,0.019925334
64.0,64.0,0.06375176
65.0,65.0,0.040489547
66.0,66.0,0.8554945
67.0,67.0,0.12066448
68.0,68.0,0.100784704
69.0,69.0,0.025657872
70.0,70.0,8.7807635E-8
71.0,71.0,0.11665867
72.0,72.0,1.3893963E-4
73.0,73.0,1.4159954E-6
74.0,74.0,4.1884644E-7
75.0,75.0,0.17344306
76.0,76.0,8.0800936E-7
77.0,77.0,1.5785042E-7
78.0,78.0,0.0034457487
79.0,79.0,1.9709127E-4
80.0,80.0,0.0049522743
81.0,81.0,0.0779851
82.0,82.0,5.3378482E-8
83.0,83.0,6.235165E-4
84.0,84.0,6.577693E-9
85.0,85.0,0.0013676252
86.0,86.0,7.525192E-5
87.0,87.0,7.911144E-9
88.0,88.0,1.2356807E-4
89.0,89.0,0.044374935
90.0,90.0,0.04103309
91.0,91.0,5.4801163E-8
92.0,92.0,3.4016125E-8
93.0,93.0,0.14849512
94.0,94.0,9.20898E-6
95.0,95.0,0.089986704
96.0,96.0,2.8730883E-6
97.0,97.0,0.72299
98.0,98.0,0.045698468
99.0,99.0,3.4243448E-7
100.0,100.0,3.1371437E-7
101.0,101.0,6.0006835E-7
102.0,102.0,9.062873E-7
103.0,103.0,1.5988321E-6
104.0,104.0,7.344242E-5
105.0,105.0,0.052779716
106.0,106.0,4.8786734E-7
107.0,107.0,5.5535005E-5
108.0,108.0,0.12734774
109.0,109.0,4.2632934E-8
110.0,110.0,5.9049163E-4
111.0,111.0,0.042295095
112.0,112.0,6.7113814E-7
113.0,113.0,0.034578845
114.0,114.0,7.4516976E-7
115.0,115.0,0.08192649
