variable,x,y
current_2.5arcmin_PETWettestQuarter,-20.503000423312194,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-20.00276841306687,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-19.502536402821548,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-19.002304392576225,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-18.5020723823309,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-18.001840372085578,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-17.501608361840255,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-17.00137635159493,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-16.501144341349608,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-16.000912331104285,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-15.500680320858962,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-15.000448310613638,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-14.500216300368315,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-13.999984290122992,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-13.499752279877669,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-12.999520269632345,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-12.499288259387022,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-11.999056249141699,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-11.498824238896376,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-10.998592228651052,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-10.498360218405729,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-9.998128208160406,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-9.497896197915082,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-8.99766418766976,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-8.497432177424434,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-7.997200167179111,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-7.496968156933788,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-6.996736146688464,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-6.496504136443141,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-5.996272126197818,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-5.4960401159524945,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-4.995808105707171,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-4.49557609546185,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-3.9953440852165265,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-3.4951120749712032,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-2.99488006472588,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-2.4946480544805567,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-1.9944160442352334,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-1.4941840339899102,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-0.9939520237445869,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,-0.49372001349926364,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,0.006511996746059623,0.001601607771590352
current_2.5arcmin_PETWettestQuarter,0.5067440069913829,0.001805617124773562
current_2.5arcmin_PETWettestQuarter,1.0069760172367062,0.0025870047975331545
current_2.5arcmin_PETWettestQuarter,1.5072080274820294,0.00370591226965189
current_2.5arcmin_PETWettestQuarter,2.0074400377273527,0.005307470913976431
current_2.5arcmin_PETWettestQuarter,2.507672047972676,0.007598519790917635
current_2.5arcmin_PETWettestQuarter,3.007904058217999,0.010873113758862019
current_2.5arcmin_PETWettestQuarter,3.508136068463326,0.015547804534435272
current_2.5arcmin_PETWettestQuarter,4.008368078708649,0.02220960520207882
current_2.5arcmin_PETWettestQuarter,4.508600088953973,0.031679533421993256
current_2.5arcmin_PETWettestQuarter,5.008832099199296,0.04509318619966507
current_2.5arcmin_PETWettestQuarter,5.509064109444619,0.06399581581354141
current_2.5arcmin_PETWettestQuarter,6.009296119689942,0.09043855220079422
current_2.5arcmin_PETWettestQuarter,6.509528129935266,0.1270419806241989
current_2.5arcmin_PETWettestQuarter,7.009760140180589,0.17695245146751404
current_2.5arcmin_PETWettestQuarter,7.509992150425912,0.24355511367321014
current_2.5arcmin_PETWettestQuarter,8.010224160671235,0.32973015308380127
current_2.5arcmin_PETWettestQuarter,8.510456170916559,0.4364127218723297
current_2.5arcmin_PETWettestQuarter,9.010688181161882,0.5604087114334106
current_2.5arcmin_PETWettestQuarter,9.510920191407205,0.6921233534812927
current_2.5arcmin_PETWettestQuarter,10.011152201652529,0.8152080774307251
current_2.5arcmin_PETWettestQuarter,10.511384211897852,0.9055983424186707
current_2.5arcmin_PETWettestQuarter,11.011616222143175,0.9099928736686707
current_2.5arcmin_PETWettestQuarter,11.511848232388495,0.9142654538154602
current_2.5arcmin_PETWettestQuarter,12.012080242633822,0.918415367603302
current_2.5arcmin_PETWettestQuarter,12.512312252879141,0.9224421381950378
current_2.5arcmin_PETWettestQuarter,13.012544263124468,0.9263455271720886
current_2.5arcmin_PETWettestQuarter,13.512776273369788,0.9301254153251648
current_2.5arcmin_PETWettestQuarter,14.013008283615115,0.9337817430496216
current_2.5arcmin_PETWettestQuarter,14.513240293860434,0.9373148679733276
current_2.5arcmin_PETWettestQuarter,15.013472304105761,0.9407251477241516
current_2.5arcmin_PETWettestQuarter,15.51370431435108,0.944013237953186
current_2.5arcmin_PETWettestQuarter,16.013936324596408,0.9471797943115234
