X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,4.2182953282997635E-4,32.66393726679206,0.6537101040959754
3.0,3.0,train,3.2713585611369826E-4,26.90405320046509,0.5606325503467682
4.0,4.0,train,2.756866846201598E-4,24.77940705640126,0.4999644271615241
6.0,6.0,train,7.213845026192058E-4,64.76642202428224,0.8369274176356994
9.0,9.0,train,7.458567125210523E-4,67.54796630285892,0.8466577606079164
10.0,10.0,train,0.0024631158440004556,99.65067267433665,0.997954822428398
11.0,11.0,train,0.0012017837028315429,90.73932580297445,0.9512613522183303
12.0,12.0,train,3.5235022431769053E-4,28.383172810248674,0.5876192047584596
13.0,13.0,train,6.167894762483333E-4,52.06453834364846,0.7878810548405779
14.0,14.0,train,4.4564572089467115E-4,34.518054292823756,0.6738353217747622
15.0,15.0,train,5.120352315575081E-4,40.73115693851416,0.723972847021808
17.0,17.0,train,5.544523445590147E-4,45.29710291121693,0.751892365170917
18.0,18.0,train,6.212448386396078E-4,52.43751309527828,0.7902436953112406
19.0,19.0,train,5.277586728982501E-4,42.200566734930995,0.7346710104198761
20.0,20.0,train,0.0011948711374842919,90.27550024434532,0.9504069607402312
22.0,22.0,train,0.001063603238474046,86.77582282896714,0.9310171552073231
23.0,23.0,train,6.561467808138378E-4,57.30292921883684,0.8078640956463287
24.0,24.0,train,0.0012021563694478829,90.75477180662567,0.9513069932689842
25.0,25.0,train,0.0012264752432102606,91.33935132801172,0.9541947919486614
26.0,26.0,train,6.370529897746524E-4,55.10440430010032,0.7984162903648263
28.0,28.0,train,4.4139489041435684E-4,34.083953955374646,0.6703310447170383
30.0,30.0,train,6.626870134783531E-4,57.95072466039764,0.810997391091484
31.0,31.0,train,0.0010358456711068143,86.0767971729956,0.9260314248494
32.0,32.0,train,5.604285399767857E-4,46.06108998562193,0.7555921089111809
33.0,33.0,train,7.284681577222113E-4,65.52113804078098,0.8398057581088894
34.0,34.0,train,7.483356877387527E-4,67.80966167284527,0.8476104393841961
35.0,35.0,train,6.236982201492695E-4,53.02637626823592,0.7915334483868826
36.0,36.0,train,0.0014435102122019104,96.3764496185998,0.9734568393456265
37.0,37.0,train,6.447990106400133E-5,10.731780004701728,0.14964587956510733
38.0,38.0,train,8.092790850429856E-4,73.90607259975393,0.8692576616149099
39.0,39.0,train,8.189370304691892E-4,74.92996971252128,0.8723938663555795
42.0,42.0,train,7.262930562855275E-4,65.30287773070069,0.8389273841414007
43.0,43.0,train,7.535159607304386E-4,68.26034494748238,0.8495821722420924
44.0,44.0,train,8.455086813131849E-4,76.94269634032176,0.8806396180326627
45.0,45.0,train,0.0013667521735268161,95.11107614942046,0.9678072348941372
46.0,46.0,train,7.360130188944702E-4,66.42696506883235,0.8428156504256358
49.0,49.0,train,6.412114344777276E-4,55.73066475594736,0.8005127345607878
50.0,50.0,train,6.632034863082783E-4,58.029230344660114,0.8112426351279225
51.0,51.0,train,0.0011366959130747348,88.75074644500162,0.9425966341660298
53.0,53.0,train,4.1430585346408853E-4,31.776588709835785,0.6470978596253939
54.0,54.0,train,8.608193556299174E-4,77.96178124842714,0.8851466247167256
55.0,55.0,train,7.729738979000928E-4,70.55231061475605,0.8567631281486885
57.0,57.0,train,9.796788241986595E-4,84.82985964095451,0.9148134346776491
58.0,58.0,train,8.716555074844076E-4,78.55706602276739,0.8882332351944981
59.0,59.0,train,5.788772907271281E-4,48.145123634234466,0.7666689234869928
60.0,60.0,train,5.813570711770769E-4,48.562955859927605,0.7681190232482569
61.0,61.0,train,0.002080898419310624,98.22019423293162,0.9946538385117126
62.0,62.0,train,9.566677606519361E-5,14.11121205843764,0.21377020968123261
63.0,63.0,train,2.3106976404508833E-4,22.69429611921428,0.44061043127973876
64.0,64.0,train,0.0034922013541820785,100.0,0.9998461281676853
65.0,65.0,train,1.7853969889119654E-4,19.817731730455574,0.3616372711505521
66.0,66.0,train,3.413284802919523E-4,27.712762575942303,0.5760329093802423
67.0,67.0,train,5.130662589466349E-4,40.91533820844805,0.7246873834538179
68.0,68.0,train,1.7548948547171003E-4,19.666211452031934,0.35672334027639774
69.0,69.0,train,1.43445129837798E-4,17.764685323213126,0.3027567313798508
2.0,2.0,test,1.5093533918505747E-4,18.169814153917585,0.3157632429323579
5.0,5.0,test,6.080453233129658E-4,51.166040819091876,0.7831664581861997
7.0,7.0,test,4.5453011228711784E-4,35.206794693587746,0.6810395700444578
8.0,8.0,test,1.8214096400015275E-4,20.020437093089008,0.36739065345178223
16.0,16.0,test,3.465961309733605E-4,28.003571646579264,0.5816104369872599
21.0,21.0,test,6.540667012502047E-4,57.07220647057933,0.8068567242947787
27.0,27.0,test,6.8458250546958E-4,60.5028960911218,0.8211199311791696
29.0,29.0,test,5.081086585236559E-4,40.13253163517567,0.721234579410958
40.0,40.0,test,6.83790805126628E-4,60.46178483171944,0.8207635455801152
41.0,41.0,test,5.439916592752688E-4,43.963879791584596,0.7452810411284654
47.0,47.0,test,1.5812543337556033E-4,18.74760818255448,0.3280203182976077
48.0,48.0,test,6.924779840854423E-4,61.6628685706973,0.8246355552798604
52.0,52.0,test,0.0012651239081190749,92.85349675833156,0.9584359714733165
56.0,56.0,test,5.746322727488985E-4,47.67791757166807,0.7641654865162006
