x,y,species median
1.0,1.0,0.013105874
2.0,2.0,0.7518158
3.0,3.0,0.014402059
4.0,4.0,6.535012E-6
5.0,5.0,6.4233463E-4
6.0,6.0,0.26049328
7.0,7.0,0.51122546
8.0,8.0,0.015123878
9.0,9.0,0.050364673
10.0,10.0,0.6519754
11.0,11.0,0.048810065
12.0,12.0,0.0039102864
13.0,13.0,0.010310694
14.0,14.0,7.2255754E-4
15.0,15.0,0.649386
16.0,16.0,0.007631779
17.0,17.0,6.755306E-4
18.0,18.0,0.029156044
19.0,19.0,0.016483644
20.0,20.0,0.56413686
21.0,21.0,0.00538847
22.0,22.0,0.06353457
23.0,23.0,0.0021856811
24.0,24.0,9.577874E-4
25.0,25.0,2.3134496E-7
26.0,26.0,4.1116078E-7
27.0,27.0,0.022424486
28.0,28.0,0.01283477
29.0,29.0,4.8742298E-4
30.0,30.0,0.013922025
31.0,31.0,0.7760586
32.0,32.0,0.011029252
33.0,33.0,0.10079557
34.0,34.0,1.2961347E-4
35.0,35.0,0.3032089
36.0,36.0,0.02121342
37.0,37.0,2.836538E-4
38.0,38.0,0.053078845
39.0,39.0,0.081030495
40.0,40.0,0.00886501
41.0,41.0,0.13418765
42.0,42.0,1.3829969E-6
43.0,43.0,0.008607105
44.0,44.0,5.910265E-4
45.0,45.0,0.6850148
46.0,46.0,0.026036963
47.0,47.0,0.0070028417
48.0,48.0,0.0052036694
49.0,49.0,0.70512927
50.0,50.0,0.73785853
51.0,51.0,0.723068
52.0,52.0,0.1080704
53.0,53.0,0.0045999577
54.0,54.0,0.0023488344
55.0,55.0,6.1285956E-4
56.0,56.0,0.006536775
57.0,57.0,1.1255074E-6
58.0,58.0,4.1693205E-4
59.0,59.0,0.004208324
60.0,60.0,7.0095107E-6
61.0,61.0,0.0027911433
62.0,62.0,1.0812701E-4
63.0,63.0,0.0063737906
64.0,64.0,0.019075781
65.0,65.0,0.10027464
66.0,66.0,4.724097E-5
67.0,67.0,0.009114683
68.0,68.0,9.849987E-4
69.0,69.0,0.009456242
70.0,70.0,0.018435853
71.0,71.0,0.0010714838
72.0,72.0,0.0015262482
73.0,73.0,1.1487149E-6
74.0,74.0,0.002885115
75.0,75.0,1.1181598E-8
76.0,76.0,0.6994738
77.0,77.0,5.146924E-7
78.0,78.0,0.00208018
79.0,79.0,0.0035879437
80.0,80.0,0.002608975
81.0,81.0,2.8535535E-6
82.0,82.0,6.5040645E-6
83.0,83.0,3.8843928E-7
84.0,84.0,0.24105203
85.0,85.0,1.4398945E-5
86.0,86.0,0.0022362866
87.0,87.0,0.021885732
88.0,88.0,0.039146766
89.0,89.0,8.982214E-6
90.0,90.0,3.2589558E-4
91.0,91.0,0.635915
92.0,92.0,0.0032507684
93.0,93.0,0.18009616
94.0,94.0,0.76167846
95.0,95.0,0.0023998055
96.0,96.0,2.6020309E-5
97.0,97.0,1.12858404E-4
98.0,98.0,0.0025871482
99.0,99.0,0.5066481
100.0,100.0,6.438843E-7
101.0,101.0,0.009604098
102.0,102.0,0.0033860635
103.0,103.0,0.002186898
104.0,104.0,0.07984517
105.0,105.0,0.016427306
106.0,106.0,6.056887E-5
107.0,107.0,8.501937E-9
108.0,108.0,0.0034940112
109.0,109.0,0.017702665
110.0,110.0,0.005084468
111.0,111.0,4.2424613E-4
112.0,112.0,0.24428247
113.0,113.0,0.076218136
114.0,114.0,9.3174283E-4
115.0,115.0,0.011872472
116.0,116.0,0.17466465
117.0,117.0,0.061585147
118.0,118.0,3.857044E-6
119.0,119.0,0.006497243
120.0,120.0,0.0032898686
121.0,121.0,6.263543E-5
122.0,122.0,1.6416749E-5
123.0,123.0,0.024776682
124.0,124.0,8.408347E-7
125.0,125.0,2.6646748E-4
126.0,126.0,0.002040382
127.0,127.0,0.019869179
128.0,128.0,0.071931645
129.0,129.0,1.0074706E-6
130.0,130.0,6.931009E-4
131.0,131.0,1.138787E-4
132.0,132.0,2.5262489E-6
133.0,133.0,0.013872352
134.0,134.0,0.0027289968
135.0,135.0,0.0034290391
136.0,136.0,0.0013841452
137.0,137.0,0.0010094931
138.0,138.0,3.2854843E-4
139.0,139.0,5.32374E-5
140.0,140.0,0.6411323
141.0,141.0,0.6783558
142.0,142.0,0.0033535413
143.0,143.0,1.9690758E-4
144.0,144.0,4.9804605E-4
145.0,145.0,4.9551664E-4
146.0,146.0,0.0018771435
147.0,147.0,0.010604443
148.0,148.0,0.07529863
149.0,149.0,0.0037135326
150.0,150.0,5.6839212E-6
151.0,151.0,9.459473E-4
152.0,152.0,0.0010824177
153.0,153.0,0.65674627
154.0,154.0,0.072748214
155.0,155.0,0.1364229
156.0,156.0,1.2278573E-4
157.0,157.0,0.007535649
158.0,158.0,0.010844174
159.0,159.0,0.001656147
160.0,160.0,0.13521779
161.0,161.0,0.0013131741
162.0,162.0,0.1542589
163.0,163.0,0.46744114
164.0,164.0,0.0011240522
165.0,165.0,1.1562283E-5
166.0,166.0,0.0014465334
167.0,167.0,0.0028021256
168.0,168.0,0.0022069963
169.0,169.0,0.748313
170.0,170.0,0.0011138981
171.0,171.0,0.20129299
172.0,172.0,1.1417343E-6
173.0,173.0,6.3641767E-9
174.0,174.0,0.037198413
175.0,175.0,0.54073983
176.0,176.0,0.7725125
177.0,177.0,0.001021951
178.0,178.0,0.14048667
179.0,179.0,0.71949524
180.0,180.0,0.10498369
181.0,181.0,0.0784515
182.0,182.0,0.7687281
183.0,183.0,2.35298E-6
184.0,184.0,0.49033263
185.0,185.0,4.1149764E-5
186.0,186.0,0.6859022
187.0,187.0,0.00517522
188.0,188.0,9.16825E-5
189.0,189.0,1.9736012E-4
190.0,190.0,3.4169639E-6
191.0,191.0,0.009988936
192.0,192.0,0.10161137
193.0,193.0,0.029600058
194.0,194.0,0.0010090547
195.0,195.0,1.1947295E-4
196.0,196.0,1.01766855E-5
197.0,197.0,1.1939838E-10
198.0,198.0,0.0013041995
199.0,199.0,1.06433135E-5
200.0,200.0,2.5784015E-4
201.0,201.0,2.5664948E-4
202.0,202.0,0.0036319545
203.0,203.0,0.045257207
204.0,204.0,3.982123E-4
205.0,205.0,1.8030125E-5
206.0,206.0,6.260394E-4
207.0,207.0,0.016289584
208.0,208.0,0.06657827
209.0,209.0,8.8109125E-5
210.0,210.0,0.041664116
211.0,211.0,4.822551E-5
212.0,212.0,0.012364462
213.0,213.0,0.02540004
214.0,214.0,0.011346852
215.0,215.0,0.4237527
216.0,216.0,0.009013133
217.0,217.0,0.03302082
218.0,218.0,1.1669638E-5
219.0,219.0,0.65101457
220.0,220.0,9.676399E-5
221.0,221.0,0.013438153
222.0,222.0,0.042559117
223.0,223.0,0.010603701
224.0,224.0,0.0953851
225.0,225.0,0.26919803
226.0,226.0,0.014226235
227.0,227.0,0.009443729
228.0,228.0,6.334218E-6
229.0,229.0,0.17354403
230.0,230.0,0.010480645
231.0,231.0,0.005875374
232.0,232.0,0.027474366
233.0,233.0,0.39807016
234.0,234.0,0.029827327
235.0,235.0,0.003990521
236.0,236.0,0.35365137
237.0,237.0,0.016093086
238.0,238.0,0.0026789634
239.0,239.0,6.3868996E-4
240.0,240.0,0.0013431987
241.0,241.0,1.4806232E-4
242.0,242.0,0.0022489727
243.0,243.0,5.5457825E-8
244.0,244.0,1.5503647E-4
245.0,245.0,0.0020847332
246.0,246.0,2.1972262E-5
247.0,247.0,0.023095671
248.0,248.0,0.013549064
249.0,249.0,0.0017744579
250.0,250.0,1.8394738E-5
251.0,251.0,3.9877964E-6
252.0,252.0,0.006144542
253.0,253.0,0.030932767
254.0,254.0,0.0022259473
255.0,255.0,0.11356667
256.0,256.0,0.010111242
257.0,257.0,0.014383653
258.0,258.0,6.182104E-6
259.0,259.0,0.06096993
260.0,260.0,1.5952912E-5
261.0,261.0,0.0248931
262.0,262.0,0.01987647
263.0,263.0,0.0993996
264.0,264.0,0.0035375103
265.0,265.0,0.003676853
266.0,266.0,0.004069062
267.0,267.0,0.0102142375
268.0,268.0,0.076018915
269.0,269.0,1.9483444E-4
270.0,270.0,0.00956877
271.0,271.0,0.00955826
272.0,272.0,0.0016833275
273.0,273.0,1.6665315E-4
274.0,274.0,0.0010846652
275.0,275.0,0.004685804
276.0,276.0,0.014478278
277.0,277.0,0.25293925
278.0,278.0,6.3370884E-4
279.0,279.0,0.014749533
280.0,280.0,2.580478E-4
281.0,281.0,0.5539456
282.0,282.0,0.0495823
283.0,283.0,2.5758543E-4
284.0,284.0,0.011472835
285.0,285.0,0.0020773045
286.0,286.0,0.019353818
287.0,287.0,0.022057427
288.0,288.0,0.53208226
289.0,289.0,0.007174696
290.0,290.0,0.79649
291.0,291.0,0.15212584
292.0,292.0,0.0038139878
293.0,293.0,9.050823E-4
294.0,294.0,0.001271489
295.0,295.0,0.014102949
296.0,296.0,0.0016331266
297.0,297.0,1.1782267E-5
298.0,298.0,0.028087638
299.0,299.0,0.0024840895
300.0,300.0,7.765339E-4
301.0,301.0,0.011515241
302.0,302.0,2.4285719E-6
303.0,303.0,0.7148351
304.0,304.0,7.6043274E-4
305.0,305.0,8.900642E-4
306.0,306.0,0.007812662
307.0,307.0,0.006062029
308.0,308.0,2.6156506E-8
309.0,309.0,0.337285
310.0,310.0,1.987528E-5
311.0,311.0,0.0022657323
312.0,312.0,0.08970817
313.0,313.0,0.010862548
314.0,314.0,0.0077842185
315.0,315.0,0.0027291572
316.0,316.0,0.06010545
317.0,317.0,1.094861E-4
318.0,318.0,0.21387367
319.0,319.0,0.09124761
320.0,320.0,0.0060657645
321.0,321.0,0.023981998
322.0,322.0,0.002913428
323.0,323.0,9.722397E-5
324.0,324.0,0.5825053
325.0,325.0,0.0010504468
326.0,326.0,0.0071991226
327.0,327.0,0.0194256
328.0,328.0,0.019977624
329.0,329.0,9.562052E-6
330.0,330.0,0.6424264
331.0,331.0,0.6215653
332.0,332.0,5.193682E-4
333.0,333.0,0.0050399834
334.0,334.0,0.0011929666
335.0,335.0,0.18177482
336.0,336.0,1.260372E-9
337.0,337.0,0.60016435
338.0,338.0,0.73503935
339.0,339.0,6.0126167E-5
340.0,340.0,0.17371717
341.0,341.0,1.1914595E-6
342.0,342.0,0.15276203
343.0,343.0,0.0019176813
344.0,344.0,0.0010488254
345.0,345.0,0.1617777
346.0,346.0,0.048665646
347.0,347.0,0.010369191
348.0,348.0,0.0016296846
349.0,349.0,4.7609415E-6
350.0,350.0,0.0011530842
351.0,351.0,0.7482702
352.0,352.0,0.001901711
353.0,353.0,0.008161421
354.0,354.0,0.0028585556
355.0,355.0,2.927559E-6
356.0,356.0,5.473951E-4
357.0,357.0,0.0035181958
358.0,358.0,6.3779496E-4
359.0,359.0,0.017180428
360.0,360.0,0.016205933
361.0,361.0,0.0015325162
362.0,362.0,0.022308674
363.0,363.0,0.029235343
364.0,364.0,0.5131992
365.0,365.0,0.029280351
366.0,366.0,0.013754365
367.0,367.0,6.495438E-4
368.0,368.0,1.4851909E-4
369.0,369.0,0.019972438
370.0,370.0,0.10764945
371.0,371.0,0.006871561
372.0,372.0,0.007642494
373.0,373.0,1.273383E-4
374.0,374.0,5.712004E-4
375.0,375.0,0.014959952
376.0,376.0,1.2328861E-4
377.0,377.0,0.034164
378.0,378.0,2.4058318E-4
379.0,379.0,2.1842106E-6
380.0,380.0,0.004261874
381.0,381.0,0.025734348
382.0,382.0,0.11986935
383.0,383.0,0.012953075
384.0,384.0,0.020194964
385.0,385.0,3.1577944E-4
386.0,386.0,0.009476894
387.0,387.0,0.001559429
388.0,388.0,8.62172E-9
389.0,389.0,0.0011206369
390.0,390.0,0.0014949029
391.0,391.0,0.007517605
392.0,392.0,0.39643964
393.0,393.0,0.006129311
394.0,394.0,5.8971614E-6
395.0,395.0,0.5106481
396.0,396.0,0.026178462
397.0,397.0,1.739264E-4
398.0,398.0,0.069097124
399.0,399.0,0.0012800979
400.0,400.0,0.021145493
401.0,401.0,0.009943718
402.0,402.0,0.08075352
403.0,403.0,3.883301E-6
404.0,404.0,3.3566944E-4
405.0,405.0,0.6026687
406.0,406.0,5.082475E-5
407.0,407.0,0.021252904
408.0,408.0,0.047106568
409.0,409.0,0.0012584429
410.0,410.0,0.064420104
411.0,411.0,0.02577023
412.0,412.0,0.043640457
413.0,413.0,0.0069551994
414.0,414.0,1.1749914E-9
415.0,415.0,4.756056E-5
416.0,416.0,0.11954906
417.0,417.0,6.040346E-4
418.0,418.0,6.2817335E-8
419.0,419.0,4.334131E-7
420.0,420.0,0.0049907197
421.0,421.0,0.090204455
422.0,422.0,3.3128056E-10
423.0,423.0,0.13789514
424.0,424.0,0.0015114433
425.0,425.0,0.093511716
426.0,426.0,0.008408139
