Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,IPCCconcert contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_12 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,IPCCconcert permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_12 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without IPCCconcert,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_12,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only IPCCconcert,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_12,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without IPCCconcert,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_12,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only IPCCconcert,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_12,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without IPCCconcert,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_12,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only IPCCconcert,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_12,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,630,1.3075,1.4929,500,0.9234,70,1.2890,0.9015,0.0135,10280,6.3528,4.6710,13.0564,11.6338,0.9702,13.9742,10.8289,4.8042,4.8166,0.3611,28.5306,5.8545,4.3388,8.3261,11.4191,0.3910,9.3274,0.9051,8.3810,6.0107,1.9487,43.0977,1.2369,1.2781,1.2883,1.2557,1.3056,1.2693,1.3109,1.3018,1.2745,1.3075,1.2548,0.0965,0.0354,0.3404,0.1299,0.1727,0.4969,0.3562,0.3698,0.2190,0.1503,0.5758,1.1554,1.2637,1.2646,1.2420,1.2978,1.2423,1.2902,1.2853,1.2311,1.2927,1.1664,0.1297,0.0384,0.2203,0.1347,0.1481,0.4172,0.3519,0.3682,0.2727,0.1770,0.4909,0.8897,0.8958,0.9008,0.8987,0.9022,0.8961,0.9019,0.9007,0.8948,0.9017,0.8886,0.5782,0.5770,0.6626,0.5792,0.6527,0.7433,0.7127,0.7025,0.7067,0.6522,0.7454,7.9435,0.1577,1.0000,0.0373,0.5477,0.0000,0.0143,8.958E-14,5.0000,0.1015,0.3932,0.0111,0.0429,2.236E-22,10.0000,0.1548,0.2915,0.0175,0.0571,1.992E-33,1.1382,0.0407,0.5380,0.0000,0.0143,2.892E-14,20.9451,0.3116,0.1683,0.1000,0.1714,1.211E-49,24.6446,0.3858,0.1445,0.1444,0.2143,6.912E-53,19.3173,0.2803,0.1811,0.0762,0.1429,3.962E-49,20.9186,0.3110,0.1686,0.0968,0.1714,1.552E-49,17.5648,0.2513,0.1966,0.0651,0.1000,6.489E-50,3.1443,0.0773,0.4476,0.0032,0.0286,6.013E-19,11.1221,0.1663,0.2740,0.0254,0.0571,2.089E-36
species_1,630,1.2993,1.4788,500,0.9217,70,1.4309,0.9164,0.0099,10280,7.9191,3.3616,12.6337,13.4975,4.0423,7.1414,6.5882,5.5040,6.4594,1.6874,31.1654,6.5216,4.7521,6.2811,11.3072,0.3238,6.1900,0.5437,6.1753,6.8313,1.9481,49.1258,1.2172,1.2655,1.2770,1.2523,1.2968,1.2644,1.2945,1.2941,1.2581,1.2876,1.2336,0.0964,0.0356,0.3318,0.1250,0.1809,0.4722,0.3626,0.3710,0.2331,0.1473,0.5625,1.4661,1.4004,1.3948,1.3491,1.4214,1.3486,1.4278,1.4065,1.3771,1.4189,1.3876,0.1324,0.0367,0.3178,0.1830,0.0695,0.6597,0.2980,0.3507,0.1467,0.2015,0.6461,0.9208,0.9133,0.9099,0.9101,0.9158,0.9070,0.9163,0.9138,0.9109,0.9148,0.9109,0.5780,0.5736,0.6887,0.6645,0.6122,0.8051,0.7232,0.7373,0.6450,0.6667,0.7949,7.9617,0.1609,1.0000,0.0402,0.5482,0.0000,0.0000,1.543E-14,5.0000,0.1017,0.3973,0.0111,0.0000,3.333E-25,10.0000,0.1554,0.2940,0.0254,0.0429,2.009E-34,1.1021,0.0430,0.5416,0.0000,0.0000,6.984E-15,22.2859,0.3457,0.1622,0.1000,0.1286,1.289E-58,24.9428,0.3920,0.1460,0.1460,0.1429,5.318E-64,20.6914,0.3167,0.1732,0.0857,0.1286,4.398E-54,25.5116,0.4058,0.1429,0.1540,0.1429,0E0,24.6497,0.3865,0.1477,0.1413,0.1286,0E0,3.8665,0.0894,0.4289,0.0048,0.0000,2.35E-22,10.9400,0.1652,0.2790,0.0286,0.0571,1.592E-35
species_2,630,1.3025,1.4879,500,0.9229,70,1.3728,0.9101,0.0116,10280,7.4056,4.6089,8.1707,14.9486,0.4886,9.8745,10.9364,2.7513,6.1362,1.0475,33.6316,5.9239,4.3180,5.6417,11.9159,0.3802,7.4539,2.2727,6.9615,5.7451,2.5822,46.8049,1.2306,1.2719,1.2800,1.2571,1.3026,1.2624,1.3006,1.2949,1.2602,1.3024,1.2402,0.0987,0.0356,0.3266,0.1340,0.1684,0.4834,0.3512,0.3647,0.2085,0.1452,0.5698,1.2687,1.3113,1.3445,1.3150,1.3776,1.3749,1.3700,1.3513,1.3159,1.3597,1.3244,0.1119,0.0221,0.3623,0.0939,0.1924,0.5469,0.4158,0.4256,0.3786,0.2249,0.5716,0.9021,0.9041,0.9081,0.9064,0.9103,0.9121,0.9103,0.9077,0.9068,0.9099,0.9078,0.5849,0.5615,0.7078,0.6035,0.6701,0.7693,0.7511,0.7406,0.7460,0.6768,0.7692,7.9550,0.1597,1.0000,0.0403,0.5467,0.0032,0.0000,1.282E-14,5.0000,0.1026,0.3970,0.0159,0.0286,4.48E-23,10.0000,0.1536,0.2951,0.0238,0.0429,3.102E-34,0.7277,0.0327,0.5671,0.0000,0.0000,1.34E-13,23.1571,0.3555,0.1567,0.1000,0.1571,1.778E-56,25.9681,0.4080,0.1404,0.1397,0.2143,8.808E-55,21.6763,0.3318,0.1664,0.0889,0.1429,1.38E-54,23.0956,0.3545,0.1571,0.1000,0.1571,2.636E-56,18.0680,0.2640,0.1950,0.0698,0.0857,2.148E-52,3.2416,0.0817,0.4472,0.0032,0.0143,6.396E-20,11.1310,0.1662,0.2771,0.0302,0.0429,2.566E-37
species_3,630,1.2941,1.4777,500,0.9211,70,1.3930,0.9186,0.0083,10280,6.6755,4.4191,11.7480,16.8771,1.4335,9.3264,8.2246,4.2124,5.8017,0.8954,30.3863,6.0761,4.2346,6.8208,9.8528,0.3782,10.3922,0.5976,8.1793,7.4676,3.4815,42.5192,1.2243,1.2680,1.2787,1.2525,1.2917,1.2597,1.2904,1.2867,1.2516,1.2900,1.2383,0.0997,0.0291,0.3320,0.1333,0.1579,0.4985,0.3397,0.3638,0.2276,0.1509,0.5748,1.2601,1.3089,1.3678,1.3001,1.3937,1.3602,1.3675,1.4051,1.4136,1.4059,1.2705,0.0968,0.0939,0.3118,0.0985,0.2927,0.3980,0.4966,0.4071,0.1806,0.1631,0.5086,0.9070,0.9088,0.9171,0.9110,0.9188,0.9149,0.9170,0.9191,0.9204,0.9203,0.9092,0.5982,0.6478,0.6871,0.5950,0.7158,0.7044,0.7758,0.7450,0.6703,0.6384,0.7507,7.9610,0.1607,1.0000,0.0406,0.5486,0.0016,0.0000,1.615E-14,5.0000,0.1033,0.3982,0.0127,0.0000,4.053E-25,10.0000,0.1529,0.2947,0.0317,0.0143,3.831E-37,0.9865,0.0403,0.5495,0.0000,0.0000,1.791E-14,21.9586,0.3418,0.1644,0.1000,0.1000,3.192E-62,24.9084,0.3917,0.1464,0.1460,0.1286,0E0,21.0819,0.3244,0.1704,0.0905,0.1000,1.455E-59,25.5421,0.4029,0.1429,0.1556,0.1429,0E0,17.8596,0.2662,0.1965,0.0762,0.0571,5.936E-56,4.4247,0.0968,0.4133,0.0048,0.0000,1.054E-23,10.9864,0.1637,0.2788,0.0365,0.0143,5.002E-40
species_4,630,1.2949,1.4759,500,0.9219,70,1.4382,0.9194,0.0089,10280,7.6669,4.5135,11.9118,10.1975,4.5174,11.8001,13.2654,2.5704,4.1697,0.4842,28.9031,6.4439,5.4381,5.1065,9.8891,0.2916,8.1526,0.7288,7.1232,6.4404,1.5349,48.8509,1.2253,1.2659,1.2808,1.2480,1.2864,1.2641,1.2923,1.2918,1.2662,1.2974,1.2307,0.1082,0.0391,0.3247,0.1249,0.1692,0.4783,0.3567,0.3645,0.2199,0.1434,0.5584,1.3834,1.4347,1.4364,1.3888,1.4341,1.3717,1.4573,1.4254,1.3937,1.4297,1.4050,0.0119,-0.0011,0.3837,0.1832,0.1896,0.5978,0.3568,0.4181,0.2676,0.2402,0.6888,0.9119,0.9175,0.9193,0.9164,0.9185,0.9138,0.9203,0.9180,0.9173,0.9179,0.9185,0.5315,0.5265,0.7343,0.6468,0.6661,0.7787,0.7381,0.7747,0.6993,0.6811,0.8030,7.9735,0.1629,1.0000,0.0416,0.5502,0.0016,0.0000,1.941E-14,5.0000,0.1055,0.4024,0.0127,0.0000,1.041E-24,10.0000,0.1568,0.3005,0.0270,0.0286,9.044E-35,0.8759,0.0380,0.5589,0.0000,0.0000,5.348E-14,22.3943,0.3394,0.1645,0.1000,0.1143,7.22E-60,25.9894,0.4050,0.1427,0.1429,0.1714,8.649E-61,22.0260,0.3341,0.1669,0.0937,0.1143,8.279E-59,25.0295,0.3874,0.1480,0.1317,0.1429,5.422E-63,19.4266,0.2862,0.1868,0.0857,0.0714,2.13E-57,2.9770,0.0803,0.4608,0.0048,0.0000,7.12E-20,11.1445,0.1683,0.2823,0.0286,0.0286,7.267E-38
species_5,630,1.2908,1.4824,500,0.9215,70,1.6350,0.9349,0.0083,10280,5.5251,4.6157,9.4120,12.2482,3.5225,12.2494,8.2940,4.3026,4.5470,0.6426,34.6409,5.0667,5.1017,6.5062,10.5000,0.5845,9.9537,0.8365,8.3694,5.4572,1.0912,46.5329,1.2234,1.2574,1.2677,1.2328,1.2794,1.2505,1.2890,1.2793,1.2414,1.2811,1.2185,0.0866,0.0335,0.3243,0.1268,0.1629,0.4929,0.3483,0.3668,0.2240,0.1545,0.5678,1.4679,1.5674,1.5803,1.5611,1.6244,1.5150,1.6106,1.6219,1.5867,1.6058,1.5526,0.2296,0.0516,0.3921,0.1644,0.2547,0.4577,0.4627,0.4311,0.2457,0.1365,0.5947,0.9192,0.9290,0.9314,0.9289,0.9343,0.9245,0.9336,0.9342,0.9336,0.9330,0.9306,0.6357,0.5942,0.7118,0.6652,0.6813,0.7363,0.7553,0.7346,0.6730,0.6465,0.7741,7.9616,0.1610,1.0000,0.0408,0.5437,0.0016,0.0000,8.938E-15,5.0000,0.1046,0.3950,0.0111,0.0143,2.516E-24,10.0000,0.1570,0.2943,0.0317,0.0286,8.709E-36,0.7843,0.0353,0.5591,0.0000,0.0000,5.467E-14,21.9593,0.3373,0.1642,0.1000,0.0429,0E0,25.2048,0.3987,0.1445,0.1444,0.0571,0E0,20.3417,0.3095,0.1758,0.0873,0.0429,0E0,28.6185,0.4627,0.1274,0.1968,0.1286,0E0,26.6085,0.4220,0.1370,0.1635,0.0571,0E0,4.4776,0.0994,0.4086,0.0048,0.0143,4.468E-23,10.9732,0.1671,0.2790,0.0349,0.0286,1.801E-38
species_6,630,1.3029,1.4883,500,0.9229,70,1.4114,0.9107,0.0116,10280,9.8050,3.9580,11.6609,12.7514,1.0680,12.4430,12.7598,2.8021,4.3912,1.2611,27.0995,6.7998,4.6561,6.1310,11.2938,0.5948,6.3792,1.8193,6.3144,5.5891,2.2260,48.1964,1.2206,1.2661,1.2845,1.2496,1.2901,1.2608,1.3002,1.2958,1.2643,1.2945,1.2381,0.0959,0.0365,0.3298,0.1255,0.1769,0.4819,0.3590,0.3714,0.2270,0.1531,0.5621,1.3983,1.3561,1.3912,1.3422,1.4043,1.3493,1.4050,1.3894,1.3830,1.4216,1.3875,0.1424,0.0211,0.3370,0.1823,0.1136,0.5590,0.3219,0.3493,0.1891,0.1491,0.6482,0.9086,0.9063,0.9105,0.9050,0.9127,0.9049,0.9096,0.9096,0.9069,0.9124,0.9103,0.5633,0.5736,0.6890,0.6321,0.6270,0.7787,0.7242,0.7363,0.6764,0.6511,0.7912,7.9598,0.1607,1.0000,0.0407,0.5445,0.0032,0.0000,9.815E-15,5.0000,0.1035,0.3943,0.0127,0.0286,2.507E-23,10.0000,0.1558,0.2927,0.0206,0.0429,1.251E-34,0.6291,0.0294,0.5735,0.0000,0.0000,2.707E-13,22.1975,0.3472,0.1629,0.1000,0.1857,1.405E-49,25.8081,0.4091,0.1416,0.1413,0.2143,3.491E-54,20.2046,0.3086,0.1769,0.0778,0.1429,1.367E-50,21.5843,0.3334,0.1670,0.0921,0.1714,4.097E-50,14.8628,0.2198,0.2258,0.0524,0.0714,3.169E-45,3.9251,0.0916,0.4233,0.0048,0.0143,8.43E-22,10.8940,0.1654,0.2785,0.0238,0.0571,1.308E-35
species_7,630,1.3103,1.4861,500,0.9216,70,1.2690,0.9091,0.0083,10280,7.0002,4.8323,10.0870,15.1447,3.0330,10.8337,5.7996,5.4965,4.2797,1.6304,31.8628,6.5643,4.7893,7.2623,10.9801,0.3581,9.1021,0.9265,7.7293,7.1057,1.6260,43.5564,1.2330,1.2745,1.2886,1.2609,1.3036,1.2748,1.3084,1.2988,1.2707,1.3065,1.2578,0.1085,0.0351,0.3326,0.1321,0.1604,0.4981,0.3439,0.3643,0.2239,0.1605,0.5745,1.1900,1.2230,1.2366,1.1647,1.2547,1.1374,1.2745,1.2712,1.2079,1.2649,1.0798,0.0044,0.0336,0.3067,0.1132,0.2725,0.3957,0.4692,0.4136,0.2223,0.0716,0.5174,0.9046,0.8994,0.9046,0.9000,0.9081,0.8947,0.9102,0.9087,0.9049,0.9084,0.8910,0.5819,0.5702,0.6652,0.5724,0.6980,0.7089,0.7515,0.7384,0.6802,0.5900,0.7452,7.9488,0.1585,1.0000,0.0410,0.5500,0.0000,0.0000,1.897E-14,5.0000,0.0997,0.3991,0.0143,0.0000,5.031E-25,10.0000,0.1486,0.2933,0.0349,0.0000,7.21E-39,1.0703,0.0426,0.5454,0.0000,0.0000,1.103E-14,20.2995,0.3055,0.1744,0.1000,0.0857,3.998E-60,24.5978,0.3832,0.1460,0.1460,0.1714,3.959E-59,19.4285,0.2892,0.1811,0.0873,0.0857,2.045E-57,23.3733,0.3579,0.1533,0.1254,0.1571,5.192E-58,19.2445,0.2855,0.1827,0.0873,0.0714,5.667E-59,3.9043,0.0878,0.4298,0.0048,0.0000,2.779E-22,11.0904,0.1614,0.2755,0.0365,0.0143,1.147E-40
species_8,630,1.2925,1.4755,500,0.9214,70,1.5538,0.9286,0.0093,10280,6.7851,4.2756,10.4014,11.5897,1.4308,11.9031,9.7484,4.2476,4.8665,2.5322,32.2197,6.1462,5.1199,6.4666,10.8205,0.3687,6.4700,0.9059,6.8856,6.2820,1.7525,48.7824,1.2137,1.2604,1.2725,1.2426,1.2832,1.2502,1.2844,1.2818,1.2523,1.2851,1.2278,0.1017,0.0314,0.3254,0.1262,0.1662,0.4874,0.3470,0.3546,0.2064,0.1493,0.5627,1.5035,1.4706,1.5079,1.4833,1.5569,1.4847,1.5556,1.5362,1.4656,1.5400,1.4800,0.0830,0.0699,0.3793,0.1711,0.2203,0.5119,0.4530,0.5105,0.3971,0.1831,0.6447,0.9249,0.9220,0.9260,0.9251,0.9293,0.9231,0.9297,0.9274,0.9219,0.9283,0.9246,0.5606,0.6136,0.7094,0.6359,0.6641,0.7562,0.7384,0.7733,0.7498,0.6485,0.7853,7.9654,0.1616,1.0000,0.0403,0.5489,0.0032,0.0000,1.672E-14,5.0000,0.1039,0.3977,0.0127,0.0143,4.467E-24,10.0000,0.1564,0.2952,0.0270,0.0286,1.264E-35,0.8770,0.0370,0.5576,0.0000,0.0000,4.577E-14,21.6371,0.3341,0.1678,0.1000,0.1000,1.068E-60,25.7435,0.4068,0.1429,0.1429,0.1286,0E0,19.9677,0.3049,0.1799,0.0857,0.0571,2.459E-62,26.1470,0.4139,0.1408,0.1492,0.1429,0E0,19.5223,0.2966,0.1834,0.0857,0.0429,3.972E-63,3.5040,0.0852,0.4397,0.0048,0.0143,1.725E-20,10.9551,0.1663,0.2801,0.0286,0.0286,2.838E-38
species_9,630,1.3027,1.4932,500,0.9230,70,1.4192,0.9132,0.0123,10280,7.0093,4.2552,8.9645,11.7942,0.6253,13.7949,12.2235,3.5438,4.6856,0.8586,32.2450,5.6650,4.9251,5.8747,11.8355,0.7747,5.9084,1.6096,8.1097,5.4439,1.2762,48.5774,1.2261,1.2617,1.2798,1.2476,1.2851,1.2602,1.2942,1.2892,1.2586,1.2953,1.2339,0.0935,0.0329,0.3210,0.1263,0.1814,0.4807,0.3687,0.3841,0.2263,0.1453,0.5611,1.3409,1.4058,1.4167,1.4015,1.4229,1.3866,1.4269,1.4097,1.3540,1.4137,1.3726,0.1634,0.0587,0.4166,0.1722,0.0598,0.5743,0.2216,0.2269,0.1978,0.2223,0.6535,0.9047,0.9111,0.9124,0.9106,0.9138,0.9082,0.9141,0.9123,0.9080,0.9135,0.9097,0.6101,0.6025,0.7354,0.6393,0.6144,0.7698,0.6932,0.7018,0.6801,0.6771,0.7911,7.9536,0.1595,1.0000,0.0396,0.5478,0.0000,0.0143,9.059E-14,5.0000,0.1002,0.3939,0.0127,0.0429,2.578E-22,10.0000,0.1544,0.2900,0.0222,0.0571,1.119E-33,1.0328,0.0405,0.5455,0.0000,0.0143,6.991E-14,21.3937,0.3356,0.1662,0.1000,0.1000,2.184E-61,25.2563,0.4043,0.1429,0.1429,0.1143,0E0,19.9913,0.3072,0.1762,0.0810,0.1000,3.343E-57,25.8477,0.4156,0.1398,0.1540,0.1429,0E0,23.8978,0.3753,0.1505,0.1254,0.1000,0E0,3.9552,0.0888,0.4230,0.0032,0.0286,7.816E-21,10.8304,0.1632,0.2768,0.0270,0.0571,6.427E-36
