x,y,species_6 cloglog values
1.0,1.0,0.0010813086
2.0,2.0,0.10927885
3.0,3.0,0.1793832
4.0,4.0,0.08615817
5.0,5.0,3.6127092E-9
6.0,6.0,0.09169868
7.0,7.0,4.4667668E-5
8.0,8.0,0.121857405
9.0,9.0,0.28933257
10.0,10.0,0.16215503
11.0,11.0,0.6355159
12.0,12.0,0.019312344
13.0,13.0,0.05509807
14.0,14.0,0.024968002
15.0,15.0,0.1175102
16.0,16.0,0.1303266
17.0,17.0,0.15475883
18.0,18.0,1.5561924E-4
19.0,19.0,0.0964461
20.0,20.0,0.0015077561
21.0,21.0,0.4390084
22.0,22.0,0.20660698
23.0,23.0,0.0020563188
24.0,24.0,6.3487454E-7
25.0,25.0,0.023761166
26.0,26.0,0.002628042
27.0,27.0,9.1313446E-10
28.0,28.0,0.052875463
29.0,29.0,1.6447678E-4
30.0,30.0,0.09702326
31.0,31.0,1.14871196E-4
32.0,32.0,0.0306154
33.0,33.0,2.3975365E-6
34.0,34.0,0.29588357
35.0,35.0,0.11101474
36.0,36.0,8.2298747E-4
37.0,37.0,0.028280027
38.0,38.0,4.042969E-5
39.0,39.0,0.11406725
40.0,40.0,0.12914766
41.0,41.0,0.09310204
42.0,42.0,0.1280577
43.0,43.0,2.839951E-7
44.0,44.0,2.4312188E-9
45.0,45.0,3.8732487E-5
46.0,46.0,0.11066602
47.0,47.0,0.05665294
48.0,48.0,0.061411757
49.0,49.0,1.52037455E-5
50.0,50.0,0.0053702067
51.0,51.0,3.3516737E-6
52.0,52.0,0.122069634
53.0,53.0,0.9457068
54.0,54.0,0.3306583
55.0,55.0,4.8410758E-8
56.0,56.0,0.059672385
57.0,57.0,0.32305524
58.0,58.0,0.4692003
59.0,59.0,1.9289208E-8
60.0,60.0,0.035132725
61.0,61.0,0.9930251
62.0,62.0,8.7234446E-5
63.0,63.0,0.040336877
64.0,64.0,8.9384266E-5
65.0,65.0,0.05944591
66.0,66.0,0.016165718
67.0,67.0,0.060592204
68.0,68.0,1.6935566E-4
69.0,69.0,0.09373133
70.0,70.0,0.005117988
71.0,71.0,1.512817E-4
72.0,72.0,0.02100548
73.0,73.0,0.089244984
74.0,74.0,0.012844657
75.0,75.0,0.09597631
76.0,76.0,0.0020013463
77.0,77.0,1.704214E-7
78.0,78.0,0.14173308
79.0,79.0,0.001856378
80.0,80.0,0.06415627
81.0,81.0,0.024231445
82.0,82.0,0.22848737
83.0,83.0,0.021568818
84.0,84.0,0.5660387
85.0,85.0,0.067157246
86.0,86.0,0.10020874
87.0,87.0,0.001771096
88.0,88.0,0.10475393
89.0,89.0,0.10218937
90.0,90.0,2.5441826E-10
91.0,91.0,0.67028403
92.0,92.0,0.09800467
93.0,93.0,0.17380467
94.0,94.0,0.07368362
95.0,95.0,0.11577195
96.0,96.0,0.3872606
97.0,97.0,0.21699673
98.0,98.0,0.17919633
99.0,99.0,4.9093522E-8
100.0,100.0,0.26617756
101.0,101.0,0.021189012
102.0,102.0,0.06523377
103.0,103.0,0.057681028
104.0,104.0,1.281281E-4
105.0,105.0,5.27336E-8
106.0,106.0,0.07094166
107.0,107.0,0.089046225
108.0,108.0,0.132246
109.0,109.0,0.0011706492
110.0,110.0,5.1215916E-9
111.0,111.0,4.8665508E-5
112.0,112.0,0.20260732
113.0,113.0,0.62145907
114.0,114.0,0.15281025
115.0,115.0,0.13410379
116.0,116.0,0.6498771
117.0,117.0,0.045110844
118.0,118.0,0.12660232
119.0,119.0,0.069507174
120.0,120.0,0.29344133
121.0,121.0,3.218904E-5
122.0,122.0,1.14867724E-7
123.0,123.0,4.327465E-8
124.0,124.0,0.33744743
125.0,125.0,0.43990377
126.0,126.0,0.10155502
127.0,127.0,0.08038336
128.0,128.0,0.59750235
129.0,129.0,0.18058231
130.0,130.0,0.24679776
131.0,131.0,0.10637743
132.0,132.0,5.5100196E-7
133.0,133.0,0.15272182
134.0,134.0,0.13726103
