X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.796576556513791E-5,18.783841627667528,0.5816177131779774
2.0,2.0,train,5.8485078066363405E-5,19.091719199058794,0.5848710865784198
3.0,3.0,train,5.7205465061022704E-5,18.42937425751461,0.576808559895688
4.0,4.0,train,5.7241497965642736E-5,18.446652551499408,0.5770377228581689
5.0,5.0,train,5.854188199959141E-5,19.123803871951793,0.585225411646052
6.0,6.0,train,6.011271163560356E-5,19.873077691611247,0.5949048391087259
7.0,7.0,train,6.010773345791417E-5,19.871166070031432,0.5948745232695274
8.0,8.0,train,5.868866225564257E-5,19.20671004120681,0.5861395809649562
9.0,9.0,train,5.5025093834802764E-5,17.516370950792485,0.5627082104494361
10.0,10.0,train,5.600372898129946E-5,17.87066238123732,0.5690941890296022
11.0,11.0,train,6.200221068391322E-5,20.902949002561982,0.6062491070383516
12.0,12.0,train,5.737823205953119E-5,18.51169536735972,0.5779061994021716
14.0,14.0,train,4.6123117415132554E-5,13.919549749461767,0.500095037629616
15.0,15.0,train,6.137549631073443E-5,20.522047467583416,0.6025220636768751
16.0,16.0,train,4.504125998451138E-5,13.534439370148792,0.49189870474285224
18.0,18.0,train,4.1452076904188396E-5,12.190332227509941,0.4637317180354039
19.0,19.0,train,5.8269666191867785E-5,18.96777866256397,0.5835246625272799
20.0,20.0,train,6.789958030790436E-5,24.433086047846643,0.6396530438255861
21.0,21.0,train,5.599780833598292E-5,17.867571404756916,0.5690558362700602
22.0,22.0,train,5.6123178248268635E-5,17.933022961049794,0.5698672288828428
23.0,23.0,train,6.059561413030006E-5,20.0892322459652,0.5978348352634801
24.0,24.0,train,6.523475503532394E-5,22.667305637349294,0.6249250660247077
25.0,25.0,train,5.4485648717557555E-5,17.25841925894316,0.5591477468854277
26.0,26.0,train,5.0700279677899294E-5,15.838590193292434,0.5333345332051616
27.0,27.0,train,6.981327247765279E-5,26.056578425509937,0.6498715423037416
28.0,28.0,train,4.394153235880173E-5,13.10465424341207,0.483429238584021
29.0,29.0,train,4.640665702264895E-5,14.01758347629484,0.5022212266372124
30.0,30.0,train,5.399640356041957E-5,17.067182680559206,0.5558935525778106
31.0,31.0,train,8.02675361478967E-5,53.97268664442947,0.7007892081245207
32.0,32.0,train,7.612421251697555E-5,38.76312491171902,0.6815606399802319
33.0,33.0,train,4.573870271575632E-5,13.79100445675025,0.49719790251532336
35.0,35.0,train,6.563475136789205E-5,22.9081842768169,0.6271735765361819
36.0,36.0,train,5.733258704466861E-5,18.490331069865057,0.5776164802364092
37.0,37.0,train,5.1535657415790447E-5,16.125507967309755,0.5391581186126619
38.0,38.0,train,5.851495708584925E-5,19.10859582206866,0.5850575002204105
39.0,39.0,train,5.379525195326033E-5,16.987961935990928,0.5545486424929117
40.0,40.0,train,5.176076051781188E-5,16.19404597254028,0.5407148896240047
41.0,41.0,train,5.172190174427863E-5,16.18221449265503,0.5404465256584041
42.0,42.0,train,8.051196633515636E-5,54.993732825247235,0.7018865965073544
43.0,43.0,train,8.021903233771282E-5,53.75914623439425,0.700570966622689
44.0,44.0,train,8.17955255110043E-5,59.35334753104851,0.7075835175930072
45.0,45.0,train,8.39856712485808E-5,66.86725240164036,0.7170539812592405
46.0,46.0,train,4.453957327507749E-5,13.328310109916497,0.4880523667803307
47.0,47.0,train,5.773369922577982E-5,18.671355483590133,0.5801556401221951
48.0,48.0,train,4.483163680729829E-5,13.450713039299824,0.49029509039350005
49.0,49.0,train,5.45094542414296E-5,17.2701489791509,0.5593054785908405
50.0,50.0,train,7.334267791905533E-5,30.97039967423542,0.6679634771658098
51.0,51.0,train,4.550996467262387E-5,13.709842028054533,0.49546606060982057
52.0,52.0,train,4.190932218938825E-5,12.354052667432352,0.4674050953991493
53.0,53.0,train,5.5523484247405E-5,17.672611333017734,0.565972142093051
54.0,54.0,train,4.3292227478227835E-5,12.889913030451416,0.47836253397622897
55.0,55.0,train,4.719896150435435E-5,14.358547079029641,0.5081146913451682
56.0,56.0,train,7.116215384731064E-5,27.57876170128716,0.6568995373857243
57.0,57.0,train,7.361103423746936E-5,31.54907393216382,0.6693002200980973
58.0,58.0,train,6.646195293462826E-5,23.43773933778479,0.6317808771911417
59.0,59.0,train,5.296548004194211E-5,16.639650900357257,0.5489575549799504
