variable,x,y
wc2.0_bio_2.5m_17,-146.0,0.01165948249399662
wc2.0_bio_2.5m_17,-142.496,0.01165948249399662
wc2.0_bio_2.5m_17,-138.992,0.01165948249399662
wc2.0_bio_2.5m_17,-135.488,0.01165948249399662
wc2.0_bio_2.5m_17,-131.984,0.01165948249399662
wc2.0_bio_2.5m_17,-128.48,0.01165948249399662
wc2.0_bio_2.5m_17,-124.976,0.01165948249399662
wc2.0_bio_2.5m_17,-121.47200000000001,0.01165948249399662
wc2.0_bio_2.5m_17,-117.968,0.01165948249399662
wc2.0_bio_2.5m_17,-114.464,0.01165948249399662
wc2.0_bio_2.5m_17,-110.96000000000001,0.01165948249399662
wc2.0_bio_2.5m_17,-107.456,0.01165948249399662
wc2.0_bio_2.5m_17,-103.952,0.01165948249399662
wc2.0_bio_2.5m_17,-100.44800000000001,0.01165948249399662
wc2.0_bio_2.5m_17,-96.944,0.01165948249399662
wc2.0_bio_2.5m_17,-93.44,0.01165948249399662
wc2.0_bio_2.5m_17,-89.936,0.01165948249399662
wc2.0_bio_2.5m_17,-86.432,0.01165948249399662
wc2.0_bio_2.5m_17,-82.928,0.01165948249399662
wc2.0_bio_2.5m_17,-79.424,0.01165948249399662
wc2.0_bio_2.5m_17,-75.92,0.01165948249399662
wc2.0_bio_2.5m_17,-72.416,0.01165948249399662
wc2.0_bio_2.5m_17,-68.912,0.01165948249399662
wc2.0_bio_2.5m_17,-65.408,0.01165948249399662
wc2.0_bio_2.5m_17,-61.903999999999996,0.01165948249399662
wc2.0_bio_2.5m_17,-58.400000000000006,0.01165948249399662
wc2.0_bio_2.5m_17,-54.896,0.01165948249399662
wc2.0_bio_2.5m_17,-51.391999999999996,0.01165948249399662
wc2.0_bio_2.5m_17,-47.888000000000005,0.01165948249399662
wc2.0_bio_2.5m_17,-44.384,0.01165948249399662
wc2.0_bio_2.5m_17,-40.879999999999995,0.01165948249399662
wc2.0_bio_2.5m_17,-37.376000000000005,0.01165948249399662
wc2.0_bio_2.5m_17,-33.872,0.01165948249399662
wc2.0_bio_2.5m_17,-30.367999999999995,0.01165948249399662
wc2.0_bio_2.5m_17,-26.864000000000004,0.01165948249399662
wc2.0_bio_2.5m_17,-23.36,0.01165948249399662
wc2.0_bio_2.5m_17,-19.855999999999995,0.01165948249399662
wc2.0_bio_2.5m_17,-16.352000000000004,0.01165948249399662
wc2.0_bio_2.5m_17,-12.848000000000013,0.01165948249399662
wc2.0_bio_2.5m_17,-9.343999999999994,0.01165948249399662
wc2.0_bio_2.5m_17,-5.840000000000003,0.01165948249399662
wc2.0_bio_2.5m_17,-2.3360000000000127,0.01165948249399662
wc2.0_bio_2.5m_17,1.1680000000000064,0.011360008269548416
wc2.0_bio_2.5m_17,4.671999999999997,0.010506712831556797
wc2.0_bio_2.5m_17,8.175999999999988,0.00971719529479742
wc2.0_bio_2.5m_17,11.680000000000007,0.00898673664778471
wc2.0_bio_2.5m_17,15.183999999999997,0.008310956880450249
wc2.0_bio_2.5m_17,18.687999999999988,0.007685796357691288
wc2.0_bio_2.5m_17,22.192000000000007,0.0071074930019676685
wc2.0_bio_2.5m_17,25.695999999999998,0.006572558544576168
wc2.0_bio_2.5m_17,29.19999999999999,0.006077761296182871
wc2.0_bio_2.5m_17,32.70400000000001,0.005620108917355537
wc2.0_bio_2.5m_17,36.208,0.005196826998144388
wc2.0_bio_2.5m_17,39.71199999999999,0.004805347416549921
wc2.0_bio_2.5m_17,43.21600000000001,0.00444329297170043
wc2.0_bio_2.5m_17,46.72,0.004108460154384375
wc2.0_bio_2.5m_17,50.22399999999999,0.0037988116964697838
wc2.0_bio_2.5m_17,53.72800000000001,0.0035124593414366245
wc2.0_bio_2.5m_17,57.232,0.00324765732511878
wc2.0_bio_2.5m_17,60.73599999999999,0.003078063251450658
wc2.0_bio_2.5m_17,64.24000000000001,0.0029616467654705048
wc2.0_bio_2.5m_17,67.744,0.0030368175357580185
wc2.0_bio_2.5m_17,71.24799999999999,0.0034070315305143595
wc2.0_bio_2.5m_17,74.75200000000001,0.0038222912698984146
wc2.0_bio_2.5m_17,78.256,0.004288055002689362
wc2.0_bio_2.5m_17,81.75999999999999,0.0048104384914040565
wc2.0_bio_2.5m_17,85.26400000000001,0.005396286491304636
wc2.0_bio_2.5m_17,88.768,0.006053265184164047
wc2.0_bio_2.5m_17,92.27199999999999,0.006789957173168659
wc2.0_bio_2.5m_17,95.77600000000001,0.007615960203111172
wc2.0_bio_2.5m_17,99.28,0.00854201428592205
wc2.0_bio_2.5m_17,102.78399999999999,0.009580126032233238
wc2.0_bio_2.5m_17,106.28800000000001,0.010743716731667519
wc2.0_bio_2.5m_17,109.792,0.012047771364450455
wc2.0_bio_2.5m_17,113.29599999999999,0.013509026728570461
wc2.0_bio_2.5m_17,116.80000000000001,0.015146156772971153
wc2.0_bio_2.5m_17,120.30399999999997,0.016979970037937164
wc2.0_bio_2.5m_17,123.80799999999999,0.019033655524253845
wc2.0_bio_2.5m_17,127.31200000000001,0.02133302390575409
wc2.0_bio_2.5m_17,130.81599999999997,0.02390676736831665
wc2.0_bio_2.5m_17,134.32,0.026786763221025467
wc2.0_bio_2.5m_17,137.824,0.03000832535326481
wc2.0_bio_2.5m_17,141.32799999999997,0.03361060097813606
wc2.0_bio_2.5m_17,144.832,0.03763684630393982
wc2.0_bio_2.5m_17,148.336,0.04213479533791542
