x,y,species_0 cloglog values
1.0,1.0,0.42956132
2.0,2.0,0.19541487
3.0,3.0,0.44399756
4.0,4.0,0.004451275
5.0,5.0,0.00423482
6.0,6.0,0.007701999
7.0,7.0,0.62609535
8.0,8.0,0.22015983
9.0,9.0,0.003190104
10.0,10.0,0.006709289
11.0,11.0,0.42841753
12.0,12.0,0.0067183548
13.0,13.0,0.0077483873
14.0,14.0,0.009712566
15.0,15.0,0.35326427
16.0,16.0,0.003130499
17.0,17.0,0.5159018
18.0,18.0,0.5601939
19.0,19.0,0.1872158
20.0,20.0,0.47051823
21.0,21.0,0.32330194
22.0,22.0,0.01685278
23.0,23.0,0.021532897
24.0,24.0,0.0034768083
25.0,25.0,0.0034551683
26.0,26.0,0.5164148
27.0,27.0,0.44388613
28.0,28.0,0.00763452
29.0,29.0,0.17287864
30.0,30.0,0.47971243
31.0,31.0,0.014914077
32.0,32.0,0.4378769
33.0,33.0,0.0044985954
34.0,34.0,0.42267206
35.0,35.0,0.0039396705
36.0,36.0,0.013534314
37.0,37.0,0.02454442
38.0,38.0,0.0037150441
39.0,39.0,0.44927254
40.0,40.0,0.0026829739
41.0,41.0,0.46499664
42.0,42.0,0.1423519
43.0,43.0,0.3737869
44.0,44.0,0.41121188
45.0,45.0,0.49402693
46.0,46.0,0.24357094
47.0,47.0,0.43903285
48.0,48.0,0.004917832
49.0,49.0,0.057731684
50.0,50.0,0.3931586
51.0,51.0,0.35330427
52.0,52.0,0.0063716313
53.0,53.0,0.2263789
54.0,54.0,0.54535407
55.0,55.0,0.017970411
56.0,56.0,0.0014261116
57.0,57.0,0.46715507
58.0,58.0,0.0076327217
59.0,59.0,0.28158975
60.0,60.0,0.004731168
61.0,61.0,0.0037576912
62.0,62.0,0.0044104834
63.0,63.0,0.42935038
64.0,64.0,0.42283198
65.0,65.0,0.44592193
66.0,66.0,0.003170195
67.0,67.0,0.3173086
68.0,68.0,0.10283187
69.0,69.0,0.0045610853
70.0,70.0,0.33731544
71.0,71.0,0.2991643
72.0,72.0,0.014217415
73.0,73.0,0.001233365
74.0,74.0,0.0091799265
75.0,75.0,0.46001464
76.0,76.0,0.17059824
77.0,77.0,0.43330532
78.0,78.0,0.0020309237
79.0,79.0,0.24253367
80.0,80.0,0.46771818
81.0,81.0,0.0034038736
82.0,82.0,0.18083477
83.0,83.0,0.18191062
84.0,84.0,0.2272832
85.0,85.0,0.013400311
86.0,86.0,0.18023764
87.0,87.0,0.001971166
88.0,88.0,0.003366822
89.0,89.0,0.0071727815
90.0,90.0,0.44053948
91.0,91.0,0.3340704
92.0,92.0,0.009601709
93.0,93.0,0.0073148943
94.0,94.0,0.45447642
95.0,95.0,0.003381011
96.0,96.0,0.0039043957
97.0,97.0,0.0842583
98.0,98.0,0.33826295
99.0,99.0,0.0768309
100.0,100.0,0.46585488
101.0,101.0,0.054799452
102.0,102.0,0.0042260145
103.0,103.0,0.68837214
104.0,104.0,0.3509173
105.0,105.0,0.6026044
106.0,106.0,0.0018837587
107.0,107.0,0.0017501322
108.0,108.0,0.0040273922
109.0,109.0,0.24094231
110.0,110.0,0.44149044
111.0,111.0,0.007560382
112.0,112.0,0.4108135
113.0,113.0,0.13685091
114.0,114.0,0.003806514
115.0,115.0,0.003600517
116.0,116.0,0.0076143392
117.0,117.0,0.5215413
118.0,118.0,0.005660655
