x,y,species avg
1.0,1.0,2.0400898E-6
2.0,2.0,4.8818288E-6
3.0,3.0,6.19368E-5
4.0,4.0,6.3464555E-5
5.0,5.0,1.6844499E-5
6.0,6.0,1.1337741E-5
7.0,7.0,2.511075E-5
8.0,8.0,2.7005092E-7
9.0,9.0,4.1412583E-5
10.0,10.0,2.3099418E-4
11.0,11.0,9.2066334E-11
12.0,12.0,2.1202494E-8
13.0,13.0,2.861431E-4
14.0,14.0,3.7823458E-5
15.0,15.0,0.6654092
16.0,16.0,0.03991269
17.0,17.0,5.2745197E-10
18.0,18.0,5.8375474E-4
19.0,19.0,3.5173086E-6
20.0,20.0,0.0025643911
21.0,21.0,4.5602415E-9
22.0,22.0,6.644612E-8
23.0,23.0,3.7740497E-7
24.0,24.0,0.0013067847
25.0,25.0,0.003718385
26.0,26.0,2.8291427E-9
27.0,27.0,9.621757E-9
28.0,28.0,1.8002105E-5
29.0,29.0,4.454315E-4
30.0,30.0,2.7943795E-5
31.0,31.0,4.8045258E-5
32.0,32.0,5.066833E-4
33.0,33.0,1.4538331E-4
34.0,34.0,2.3676552E-5
35.0,35.0,0.0020444759
36.0,36.0,3.5122554E-5
37.0,37.0,4.702265E-6
38.0,38.0,2.0936182E-5
39.0,39.0,1.9219151E-5
40.0,40.0,7.956774E-11
41.0,41.0,8.403751E-5
42.0,42.0,3.9755452E-9
43.0,43.0,4.7707363E-5
44.0,44.0,0.1062288
45.0,45.0,4.419714E-6
46.0,46.0,1.1198528E-4
47.0,47.0,2.8530072E-4
48.0,48.0,4.6638474E-6
49.0,49.0,1.410429E-7
50.0,50.0,3.2303726E-7
51.0,51.0,2.3086955E-10
52.0,52.0,5.558077E-7
53.0,53.0,4.1443246E-4
54.0,54.0,4.4601058E-4
55.0,55.0,1.6763592E-5
56.0,56.0,1.0866693E-5
57.0,57.0,0.0053466987
58.0,58.0,1.7867631E-5
59.0,59.0,7.518757E-5
60.0,60.0,2.8946442E-5
61.0,61.0,1.8659596E-4
