x,y,species median
1.0,1.0,3.5148763E-4
2.0,2.0,7.66257E-6
3.0,3.0,0.0052356645
4.0,4.0,2.0391255E-7
5.0,5.0,0.19727853
6.0,6.0,0.005863873
7.0,7.0,2.9367759E-4
8.0,8.0,0.19679873
9.0,9.0,2.9690567E-5
10.0,10.0,8.2695315E-4
11.0,11.0,0.07649391
12.0,12.0,0.001560672
13.0,13.0,0.00842917
14.0,14.0,4.6236603E-10
15.0,15.0,0.0026353064
16.0,16.0,0.0025237226
17.0,17.0,7.792109E-5
18.0,18.0,0.016014047
19.0,19.0,0.0029397751
20.0,20.0,6.2147155E-6
21.0,21.0,6.412549E-4
22.0,22.0,1.1694709E-4
23.0,23.0,0.7317522
24.0,24.0,4.574384E-4
25.0,25.0,0.0056420234
26.0,26.0,3.8565684E-4
27.0,27.0,2.9891738E-4
28.0,28.0,1.6349299E-5
29.0,29.0,2.4446766E-7
30.0,30.0,0.05791527
31.0,31.0,1.7273058E-5
32.0,32.0,6.3631322E-12
33.0,33.0,0.06814591
34.0,34.0,1.0983837E-8
35.0,35.0,0.14190154
36.0,36.0,0.19194032
37.0,37.0,0.011131085
38.0,38.0,0.016509613
39.0,39.0,2.8843267E-4
40.0,40.0,0.023311552
41.0,41.0,0.099110045
42.0,42.0,0.008941233
43.0,43.0,0.039660595
44.0,44.0,0.13017102
45.0,45.0,0.05224512
46.0,46.0,0.017338764
47.0,47.0,4.391891E-9
48.0,48.0,0.0035278474
49.0,49.0,1.9724894E-7
50.0,50.0,0.0029596686
51.0,51.0,5.7740112E-6
52.0,52.0,0.0055023422
53.0,53.0,2.8377672E-4
54.0,54.0,0.59702104
55.0,55.0,2.1584742E-6
56.0,56.0,5.015808E-5
57.0,57.0,0.007540592
58.0,58.0,0.0021597377
59.0,59.0,0.00856744
60.0,60.0,0.008430847
61.0,61.0,5.070909E-4
62.0,62.0,0.0033442928
63.0,63.0,4.0894633E-5
64.0,64.0,1.6438207E-7
65.0,65.0,0.0012392816
66.0,66.0,0.0056943824
67.0,67.0,1.3104329E-5
68.0,68.0,1.4696909E-4
69.0,69.0,6.67547E-4
70.0,70.0,4.3059175E-5
71.0,71.0,0.0048991544
72.0,72.0,0.0066854055
73.0,73.0,0.50563145
74.0,74.0,0.82479924
75.0,75.0,0.926467
76.0,76.0,3.2090218E-5
77.0,77.0,0.014896857
78.0,78.0,0.013805501
79.0,79.0,4.944438E-4
80.0,80.0,0.09684342
81.0,81.0,0.029628076
82.0,82.0,6.73724E-4
83.0,83.0,0.012638334
84.0,84.0,0.010315692
85.0,85.0,2.3653459E-7
86.0,86.0,0.4411873
87.0,87.0,0.05561718
88.0,88.0,0.021074245
89.0,89.0,4.892542E-5
90.0,90.0,2.4862346E-4
91.0,91.0,0.031516165
92.0,92.0,5.268215E-4
93.0,93.0,0.01856047
94.0,94.0,2.1651779E-8
95.0,95.0,0.05898345
96.0,96.0,0.010894819
97.0,97.0,0.04397555
98.0,98.0,1.1579875E-5
99.0,99.0,0.022497607
100.0,100.0,8.625262E-6
101.0,101.0,0.019699462
102.0,102.0,7.4542325E-4
103.0,103.0,0.11322271
104.0,104.0,0.8982336
105.0,105.0,0.35063806
106.0,106.0,0.030751368
107.0,107.0,1.7786176E-7
108.0,108.0,5.498266E-5
109.0,109.0,0.011616634
110.0,110.0,0.0096162185
111.0,111.0,1.0722521E-4
112.0,112.0,0.001110178
113.0,113.0,3.129653E-7
114.0,114.0,0.0036481465
115.0,115.0,0.36569878
116.0,116.0,0.007979135
117.0,117.0,4.8022243E-6
118.0,118.0,0.06396154
119.0,119.0,0.11808908
120.0,120.0,2.4515935E-4
121.0,121.0,0.06455771
122.0,122.0,0.07745388
123.0,123.0,0.0053355764
124.0,124.0,1.7719705E-8
125.0,125.0,0.1390989
126.0,126.0,1.769452E-6
127.0,127.0,6.598441E-4
128.0,128.0,0.0012014892
129.0,129.0,0.005599399
130.0,130.0,3.171317E-9
131.0,131.0,9.823344E-4
132.0,132.0,0.040877707
133.0,133.0,0.0034972548
134.0,134.0,5.322852E-4
135.0,135.0,0.0016629609
136.0,136.0,0.015146895
