x,y,species_0 cloglog values
1.0,1.0,6.7265624E-5
2.0,2.0,0.17552957
3.0,3.0,3.4399002E-4
4.0,4.0,1.2419155E-5
5.0,5.0,4.7934795E-6
6.0,6.0,1.0838431E-6
7.0,7.0,2.3933731E-5
8.0,8.0,8.7790075E-5
9.0,9.0,4.230272E-4
10.0,10.0,1.1818764E-4
11.0,11.0,6.004198E-5
12.0,12.0,5.169928E-7
13.0,13.0,3.939623E-6
14.0,14.0,4.5217611E-4
15.0,15.0,0.05654346
16.0,16.0,5.958578E-10
17.0,17.0,3.351802E-9
18.0,18.0,0.0045109433
19.0,19.0,8.810034E-6
20.0,20.0,3.1464215E-4
21.0,21.0,0.05742376
22.0,22.0,2.1968658E-4
23.0,23.0,7.276074E-6
24.0,24.0,7.8304426E-4
25.0,25.0,1.0840337E-7
26.0,26.0,1.2674702E-5
27.0,27.0,2.925609E-4
28.0,28.0,5.0549763E-5
29.0,29.0,4.6444447E-7
30.0,30.0,1.5513649E-6
31.0,31.0,4.819311E-9
32.0,32.0,8.784413E-6
33.0,33.0,1.2142918E-6
34.0,34.0,9.476984E-6
35.0,35.0,6.412984E-7
36.0,36.0,1.2346145E-4
37.0,37.0,3.907002E-6
38.0,38.0,0.7598062
39.0,39.0,3.100052E-5
40.0,40.0,5.1970954E-5
41.0,41.0,0.14772111
42.0,42.0,1.4917158E-4
43.0,43.0,0.05644241
44.0,44.0,2.5811326E-8
45.0,45.0,2.1080247E-7
46.0,46.0,0.031271752
47.0,47.0,1.850017E-6
48.0,48.0,7.9071825E-8
49.0,49.0,0.0015543011
50.0,50.0,6.0034192E-5
51.0,51.0,0.041865453
52.0,52.0,1.748196E-7
53.0,53.0,1.17204254E-4
54.0,54.0,4.7185033E-8
55.0,55.0,4.509996E-6
56.0,56.0,0.0010929763
57.0,57.0,1.4559634E-4
58.0,58.0,0.007667762
59.0,59.0,0.04210828
60.0,60.0,0.016916675
61.0,61.0,4.7746013E-8
62.0,62.0,2.1644868E-7
63.0,63.0,9.671637E-6
64.0,64.0,1.3519197E-10
65.0,65.0,4.922091E-7
66.0,66.0,0.016494151
67.0,67.0,4.092993E-6
68.0,68.0,4.5476996E-4
69.0,69.0,1.0178771E-9
70.0,70.0,5.646714E-6
71.0,71.0,8.975006E-4
72.0,72.0,1.2632711E-6
73.0,73.0,0.0011010567
74.0,74.0,1.2349999E-5
75.0,75.0,3.4302917E-5
76.0,76.0,4.3019574E-7
77.0,77.0,4.5640227E-5
78.0,78.0,4.306211E-5
79.0,79.0,1.1830941E-5
80.0,80.0,1.7967146E-4
81.0,81.0,1.1684062E-5
82.0,82.0,1.4938328E-4
83.0,83.0,0.6279181
84.0,84.0,5.5545795E-9
85.0,85.0,1.6010324E-7
86.0,86.0,6.4880464E-6
87.0,87.0,2.2990035E-4
88.0,88.0,3.475145E-4
89.0,89.0,5.780554E-4
90.0,90.0,8.736403E-6
91.0,91.0,2.6492488E-9
92.0,92.0,2.7335856E-5
93.0,93.0,2.5639934E-5
94.0,94.0,6.0421297E-7
95.0,95.0,1.889089E-5
96.0,96.0,6.869968E-5
97.0,97.0,1.4902815E-6
98.0,98.0,2.7865823E-4
99.0,99.0,3.2443513E-5
100.0,100.0,9.256004E-6
101.0,101.0,9.135896E-6
102.0,102.0,4.6584822E-7
103.0,103.0,2.662612E-6
104.0,104.0,0.75461745
105.0,105.0,2.9755573E-5
106.0,106.0,2.5834806E-5
107.0,107.0,2.2700966E-7
108.0,108.0,0.6981653
109.0,109.0,9.159525E-7
110.0,110.0,3.1331044E-7
111.0,111.0,1.3023244E-5
112.0,112.0,9.665585E-4
113.0,113.0,1.6604949E-5
114.0,114.0,2.345265E-5
115.0,115.0,4.1293706E-6
116.0,116.0,1.8489816E-4
117.0,117.0,8.760768E-6
118.0,118.0,2.6041118E-5
119.0,119.0,0.0062515046
120.0,120.0,3.000829E-4
121.0,121.0,1.9209496E-5
122.0,122.0,0.0038608026
123.0,123.0,1.2914854E-4
124.0,124.0,2.020244E-7
125.0,125.0,7.46269E-8
126.0,126.0,3.442994E-4
127.0,127.0,2.018694E-7
128.0,128.0,1.3222291E-7
129.0,129.0,2.4056675E-5
130.0,130.0,2.482891E-6
131.0,131.0,1.9545098E-4
132.0,132.0,1.881254E-5
133.0,133.0,1.1679826E-7
134.0,134.0,2.8169007E-4
135.0,135.0,5.525361E-5
136.0,136.0,0.0071671363
137.0,137.0,6.79365E-5
138.0,138.0,1.393462E-5
139.0,139.0,2.5171003E-5
140.0,140.0,1.01301104E-7
141.0,141.0,3.34279E-6
142.0,142.0,1.3832012E-7
143.0,143.0,5.6584245E-6
144.0,144.0,3.3237634E-6
145.0,145.0,1.2227445E-5
146.0,146.0,4.3036674E-5
147.0,147.0,5.300583E-4
148.0,148.0,2.1382206E-5
149.0,149.0,4.5292918E-4
150.0,150.0,2.4212798E-6
151.0,151.0,5.728682E-7
152.0,152.0,4.2575057E-6
153.0,153.0,3.875246E-7
154.0,154.0,8.8104053E-7
155.0,155.0,1.759527E-4
156.0,156.0,2.8235064E-4
157.0,157.0,6.4493356E-6
158.0,158.0,2.0719877E-5
159.0,159.0,6.594228E-4
160.0,160.0,0.7203271
161.0,161.0,5.872489E-6
162.0,162.0,3.1387864E-4
163.0,163.0,5.8194506E-5
164.0,164.0,2.6781333E-6
165.0,165.0,1.3060888E-6
166.0,166.0,7.912438E-6
167.0,167.0,2.6441633E-6
168.0,168.0,9.337792E-9
169.0,169.0,3.212669E-8
170.0,170.0,1.015808E-8
171.0,171.0,1.1178889E-7
172.0,172.0,2.4526886E-4
173.0,173.0,0.060649525
174.0,174.0,2.916708E-6
175.0,175.0,6.553479E-4
176.0,176.0,1.9310277E-5
177.0,177.0,2.5305582E-7
178.0,178.0,7.678845E-7
179.0,179.0,4.3585776E-5
180.0,180.0,7.7370447E-7
181.0,181.0,5.3752974E-6
182.0,182.0,1.0136874E-4
183.0,183.0,5.7515134E-8
184.0,184.0,2.410282E-6
185.0,185.0,3.520923E-9
186.0,186.0,2.3143473E-5
187.0,187.0,1.7966139E-6
188.0,188.0,9.269595E-5
189.0,189.0,9.484614E-7
190.0,190.0,4.925948E-5
191.0,191.0,0.008724396
192.0,192.0,1.1013053E-6
193.0,193.0,1.3171845E-8
194.0,194.0,5.6293643E-6
195.0,195.0,5.8873127E-7
196.0,196.0,0.052847024
197.0,197.0,1.7889089E-6
198.0,198.0,7.798625E-6
199.0,199.0,2.4691968E-5
200.0,200.0,3.8094705E-4
201.0,201.0,3.973206E-6
202.0,202.0,7.155042E-6
203.0,203.0,7.946375E-9
204.0,204.0,5.0061986E-9
205.0,205.0,0.076171435
206.0,206.0,6.84339E-4
207.0,207.0,8.121295E-6
208.0,208.0,3.4373035E-4
209.0,209.0,2.2376096E-6
210.0,210.0,0.0010155215
211.0,211.0,7.1299263E-7
212.0,212.0,5.074554E-5
213.0,213.0,1.3025684E-7
214.0,214.0,4.7992904E-5
215.0,215.0,4.4651115E-6
216.0,216.0,0.1580389
217.0,217.0,4.213714E-5
218.0,218.0,7.43363E-5
219.0,219.0,0.0055491626
220.0,220.0,8.200382E-5
221.0,221.0,5.9865106E-6
222.0,222.0,1.53305E-4
223.0,223.0,1.8179229E-6
224.0,224.0,1.1516977E-6
225.0,225.0,1.1751697E-6
226.0,226.0,3.9725022E-5
227.0,227.0,1.999688E-7
228.0,228.0,3.1441148E-5
229.0,229.0,0.001055897
230.0,230.0,1.3482592E-5
231.0,231.0,0.028112283
232.0,232.0,6.3874084E-4
233.0,233.0,6.7822816E-4
234.0,234.0,0.0014536968
235.0,235.0,0.006176804
236.0,236.0,0.24186784
237.0,237.0,5.2418814E-6
238.0,238.0,3.6731683E-7
239.0,239.0,1.3685675E-5
240.0,240.0,4.6457557E-4
241.0,241.0,1.2437118E-6
242.0,242.0,7.405035E-5
243.0,243.0,2.9672835E-6
244.0,244.0,8.007933E-5
245.0,245.0,7.914677E-8
246.0,246.0,3.5515393E-4
247.0,247.0,0.0064307507
248.0,248.0,7.426821E-6
249.0,249.0,8.052095E-5
250.0,250.0,1.310711E-6
251.0,251.0,3.5065495E-6
252.0,252.0,4.958367E-6
253.0,253.0,4.148403E-5
254.0,254.0,2.628951E-7
255.0,255.0,2.833266E-4
256.0,256.0,2.2740462E-6
257.0,257.0,6.9144505E-8
258.0,258.0,2.0946761E-6
259.0,259.0,8.712227E-7
260.0,260.0,1.6158901E-6
261.0,261.0,9.498289E-6
262.0,262.0,3.6663178E-7
263.0,263.0,0.025322037
264.0,264.0,5.943604E-7
265.0,265.0,6.410365E-4
266.0,266.0,9.330051E-5
