x,y,species_2 cloglog values
1.0,1.0,0.031199077
2.0,2.0,0.26433644
3.0,3.0,0.028055519
4.0,4.0,0.2621857
5.0,5.0,0.055846088
6.0,6.0,0.0018600743
7.0,7.0,0.111041315
8.0,8.0,0.26074535
9.0,9.0,0.07174153
10.0,10.0,1.8619925E-4
11.0,11.0,0.03341906
12.0,12.0,0.20935886
13.0,13.0,0.84882516
14.0,14.0,0.025757024
15.0,15.0,0.30681917
16.0,16.0,0.07728339
17.0,17.0,0.22464211
18.0,18.0,0.18156709
19.0,19.0,0.12778161
20.0,20.0,0.04092442
21.0,21.0,0.19631839
22.0,22.0,0.85577315
23.0,23.0,0.019090649
24.0,24.0,0.031221932
25.0,25.0,0.048017997
26.0,26.0,0.10093888
27.0,27.0,0.10752895
28.0,28.0,0.042155344
29.0,29.0,0.042738467
30.0,30.0,0.008433631
31.0,31.0,0.0538316
32.0,32.0,0.03398235
33.0,33.0,0.22271356
34.0,34.0,7.03554E-4
35.0,35.0,0.0850641
36.0,36.0,0.036743157
37.0,37.0,0.10700713
38.0,38.0,0.13436542
39.0,39.0,0.035864413
40.0,40.0,0.04124476
41.0,41.0,0.12756702
42.0,42.0,0.042903565
43.0,43.0,0.043091856
44.0,44.0,0.12846383
45.0,45.0,0.40633407
46.0,46.0,0.2199153
47.0,47.0,0.016106
48.0,48.0,0.3553917
49.0,49.0,0.14498803
50.0,50.0,0.050202385
51.0,51.0,0.24578431
52.0,52.0,0.0032554336
53.0,53.0,0.1250201
54.0,54.0,0.80200976
55.0,55.0,0.22453617
56.0,56.0,0.09451979
57.0,57.0,0.41187015
58.0,58.0,0.72028536
59.0,59.0,0.009146147
60.0,60.0,1.6307533E-5
61.0,61.0,0.19789997
62.0,62.0,0.4858851
63.0,63.0,0.08608914
64.0,64.0,0.06394677
65.0,65.0,0.77023846
66.0,66.0,0.041863304
67.0,67.0,4.0884854E-5
68.0,68.0,0.61323225
69.0,69.0,0.056589395
70.0,70.0,0.009531353
71.0,71.0,0.0649165
72.0,72.0,0.45195395
73.0,73.0,0.03919953
74.0,74.0,0.10700497
75.0,75.0,0.029002097
76.0,76.0,2.248814E-5
77.0,77.0,0.09183318
78.0,78.0,0.0012305814
79.0,79.0,0.0022989237
80.0,80.0,0.6957716
81.0,81.0,1.2729247E-4
82.0,82.0,0.048689526
83.0,83.0,0.095469244
84.0,84.0,0.09575236
85.0,85.0,0.43833968
86.0,86.0,0.5433087
87.0,87.0,0.10466453
88.0,88.0,0.6379028
89.0,89.0,0.015619086
90.0,90.0,0.19560158
91.0,91.0,0.075611785
92.0,92.0,0.24311571
93.0,93.0,2.8071028E-5
94.0,94.0,0.43636075
95.0,95.0,0.035140134
96.0,96.0,0.075937
97.0,97.0,0.03712916
98.0,98.0,0.7614489
99.0,99.0,0.0850327
100.0,100.0,0.22079511
