x,y,species min
1.0,1.0,0.0010739646
2.0,2.0,0.13320985
3.0,3.0,0.020017909
4.0,4.0,0.10270707
5.0,5.0,0.26313192
6.0,6.0,0.12858567
7.0,7.0,0.04611497
8.0,8.0,3.858135E-4
9.0,9.0,0.6488044
10.0,10.0,0.12975101
11.0,11.0,0.03416121
12.0,12.0,0.108536854
13.0,13.0,0.13046971
14.0,14.0,0.101932384
15.0,15.0,0.03813536
16.0,16.0,0.0013920218
17.0,17.0,0.008141525
18.0,18.0,0.07904727
19.0,19.0,0.5987665
20.0,20.0,0.17033611
21.0,21.0,0.001117083
22.0,22.0,0.15485798
23.0,23.0,0.32139367
24.0,24.0,0.034299135
25.0,25.0,0.14495581
26.0,26.0,0.09388552
27.0,27.0,0.3433997
28.0,28.0,0.31731588
29.0,29.0,0.08410817
30.0,30.0,0.016043713
31.0,31.0,0.52046734
32.0,32.0,0.054657273
33.0,33.0,0.11773812
34.0,34.0,0.07363346
35.0,35.0,0.05460209
36.0,36.0,0.0651976
37.0,37.0,0.032766115
38.0,38.0,4.960183E-4
39.0,39.0,0.09029134
40.0,40.0,9.269201E-4
41.0,41.0,0.5068671
42.0,42.0,0.11430821
43.0,43.0,0.13710982
44.0,44.0,0.32416257
45.0,45.0,0.082861036
46.0,46.0,0.09455832
47.0,47.0,0.013037782
48.0,48.0,0.13348071
49.0,49.0,0.032480437
50.0,50.0,1.8752085E-5
51.0,51.0,0.62141275
52.0,52.0,0.050893363
53.0,53.0,0.6751874
54.0,54.0,0.024816098
55.0,55.0,0.03638576
56.0,56.0,0.66637176
57.0,57.0,0.099672265
58.0,58.0,0.006694443
59.0,59.0,0.023302307
60.0,60.0,0.0031889877
61.0,61.0,0.09059835
62.0,62.0,0.11801667
63.0,63.0,0.027927807
64.0,64.0,0.47869152
65.0,65.0,0.03664967
66.0,66.0,0.105066136
67.0,67.0,0.7394244
68.0,68.0,0.80537397
69.0,69.0,0.33367875
70.0,70.0,6.283073E-6
71.0,71.0,0.5746724
72.0,72.0,0.063916914
73.0,73.0,0.032456636
74.0,74.0,0.014569329
75.0,75.0,0.2661445
76.0,76.0,0.0962425
77.0,77.0,0.18794546
78.0,78.0,0.7477616
79.0,79.0,0.06463953
80.0,80.0,0.030487759
81.0,81.0,0.74165493
82.0,82.0,0.25817546
83.0,83.0,0.18427739
84.0,84.0,0.0904272
85.0,85.0,0.004920439
86.0,86.0,0.061382815
87.0,87.0,0.29034737
88.0,88.0,0.1896891
89.0,89.0,0.68014836
90.0,90.0,0.10913174
91.0,91.0,0.193255
92.0,92.0,0.44674686
93.0,93.0,0.07091664
94.0,94.0,0.13462941
95.0,95.0,0.0036815202
96.0,96.0,0.6290318
97.0,97.0,0.0957215
98.0,98.0,1.586993E-4
99.0,99.0,0.0064839115
100.0,100.0,0.018968178
101.0,101.0,0.029104268
102.0,102.0,0.07455003
103.0,103.0,0.06063956
104.0,104.0,0.062387805
105.0,105.0,0.6734252
106.0,106.0,0.230113
107.0,107.0,0.3580048
108.0,108.0,1.4584894E-5
109.0,109.0,0.68710285
110.0,110.0,0.09534461
111.0,111.0,0.008810894
112.0,112.0,4.030424E-4
113.0,113.0,0.04804244
114.0,114.0,0.0032544704
115.0,115.0,0.091874436
116.0,116.0,0.010959344
117.0,117.0,0.046825007
118.0,118.0,0.086731106
119.0,119.0,2.3970369E-4
120.0,120.0,0.16571735
121.0,121.0,9.696013E-5
122.0,122.0,0.0017517246
123.0,123.0,0.5975408
124.0,124.0,0.085924976
125.0,125.0,0.009010523
126.0,126.0,0.6473548
127.0,127.0,0.09428476
128.0,128.0,0.0704032
129.0,129.0,0.040437963
130.0,130.0,0.1209975
131.0,131.0,0.035233393
132.0,132.0,0.03614954
133.0,133.0,0.13789137
134.0,134.0,0.11095249
135.0,135.0,0.028277596
136.0,136.0,0.4063286
137.0,137.0,0.13259113
138.0,138.0,0.61269855
139.0,139.0,0.0020440998
140.0,140.0,0.15827318
141.0,141.0,0.12267648
142.0,142.0,0.03396349
143.0,143.0,0.034602936
144.0,144.0,0.3656556
145.0,145.0,0.012733816
146.0,146.0,0.15251938
147.0,147.0,0.08211351
148.0,148.0,0.0034090104
149.0,149.0,0.021418143
150.0,150.0,0.61783487
151.0,151.0,0.15278903
152.0,152.0,0.8435046
153.0,153.0,4.1632262E-5
154.0,154.0,0.72398084
155.0,155.0,0.3300566
156.0,156.0,0.5788376
157.0,157.0,0.11633052
158.0,158.0,0.17920913
159.0,159.0,0.05749701
160.0,160.0,0.07482149
161.0,161.0,0.02437443
162.0,162.0,0.038025998
163.0,163.0,0.018330438
164.0,164.0,0.0670167
165.0,165.0,0.072231226
166.0,166.0,0.06869851
167.0,167.0,0.050248522
168.0,168.0,0.036353983
169.0,169.0,0.17905954
170.0,170.0,0.67706376
171.0,171.0,0.031474132
172.0,172.0,0.0011940014
173.0,173.0,0.7571841
174.0,174.0,0.0020953494
175.0,175.0,0.12248674
176.0,176.0,0.045946985
177.0,177.0,0.033477385
178.0,178.0,0.018240588
179.0,179.0,0.08282182
180.0,180.0,0.07854266
181.0,181.0,0.22804323
182.0,182.0,0.14686571
183.0,183.0,0.014906874
184.0,184.0,0.046031207
185.0,185.0,0.6645052
186.0,186.0,1.2978652E-5
187.0,187.0,0.2128296
188.0,188.0,0.7872357
189.0,189.0,0.7381608
190.0,190.0,0.46603784
191.0,191.0,0.025986167
192.0,192.0,0.056264594
193.0,193.0,0.034506638
194.0,194.0,0.08330602
195.0,195.0,0.13256529
196.0,196.0,0.14141507
197.0,197.0,0.119112
198.0,198.0,0.07171323
199.0,199.0,0.055297114
200.0,200.0,1.343055E-5
201.0,201.0,0.011070067
202.0,202.0,0.049584784
203.0,203.0,0.0038722358
204.0,204.0,0.29818648
205.0,205.0,0.0019081159
206.0,206.0,0.0372417
207.0,207.0,5.3839416E-5
208.0,208.0,0.13967142
209.0,209.0,0.07916716
210.0,210.0,0.09628376
211.0,211.0,0.001208905
212.0,212.0,0.027249813
213.0,213.0,0.14017223
214.0,214.0,0.71204555
215.0,215.0,0.104198605
216.0,216.0,0.15982328
217.0,217.0,0.005587042
218.0,218.0,9.07355E-5
219.0,219.0,0.011827243
220.0,220.0,0.23362134
221.0,221.0,0.120668925
222.0,222.0,0.1513015
223.0,223.0,0.038727917
224.0,224.0,0.6508653
