x,y,species stddev
1.0,1.0,1.7542936E-7
2.0,2.0,0.029014412
3.0,3.0,5.4770126E-4
4.0,4.0,0.006529577
5.0,5.0,0.0015561987
6.0,6.0,0.021812886
7.0,7.0,9.89956E-5
8.0,8.0,0.0036348861
9.0,9.0,0.0040710354
10.0,10.0,0.010619191
11.0,11.0,1.1091283E-8
12.0,12.0,0.0022307257
13.0,13.0,1.6441768E-4
14.0,14.0,0.019238666
15.0,15.0,0.014074512
16.0,16.0,0.009785598
17.0,17.0,0.03400679
18.0,18.0,0.010695224
19.0,19.0,0.007955605
20.0,20.0,0.025052564
21.0,21.0,0.01271263
22.0,22.0,0.007383834
23.0,23.0,0.0017600135
24.0,24.0,0.0035407054
25.0,25.0,0.008580956
26.0,26.0,0.009722332
27.0,27.0,0.00696718
28.0,28.0,6.7100266E-4
29.0,29.0,7.066751E-9
30.0,30.0,0.015832083
31.0,31.0,0.009292483
32.0,32.0,0.008939527
33.0,33.0,0.006941446
34.0,34.0,7.418807E-4
35.0,35.0,0.007643598
36.0,36.0,0.0076633873
37.0,37.0,0.0049025426
38.0,38.0,0.0073102606
39.0,39.0,0.006811093
40.0,40.0,4.2702208E-10
41.0,41.0,0.007309697
42.0,42.0,7.57138E-4
43.0,43.0,0.002153222
44.0,44.0,0.0133360475
45.0,45.0,0.007681403
46.0,46.0,0.020653933
47.0,47.0,0.017634084
48.0,48.0,0.043062773
49.0,49.0,2.0880536E-6
50.0,50.0,0.025659628
51.0,51.0,0.010127277
52.0,52.0,0.014311618
53.0,53.0,4.2708773E-5
54.0,54.0,0.012733287
55.0,55.0,0.01376375
56.0,56.0,1.6267979E-5
57.0,57.0,4.3604537E-4
58.0,58.0,1.7030545E-6
59.0,59.0,1.2723348E-6
60.0,60.0,0.012414682
61.0,61.0,7.3098476E-5
62.0,62.0,5.3566153E-4
63.0,63.0,0.008198081
64.0,64.0,0.016795954
65.0,65.0,0.00332387
66.0,66.0,1.2068579E-6
67.0,67.0,9.9448844E-5
68.0,68.0,0.005794105
69.0,69.0,0.011979063
70.0,70.0,0.03518187
71.0,71.0,3.9906235E-4
72.0,72.0,0.0035310308
73.0,73.0,0.009174302
74.0,74.0,9.550514E-4
75.0,75.0,0.0058755972
76.0,76.0,0.008165349
77.0,77.0,0.0059273113
78.0,78.0,0.023311267
79.0,79.0,0.0019708218
80.0,80.0,0.0047108363
81.0,81.0,0.0016810354
82.0,82.0,0.018264584
83.0,83.0,0.0025494592
84.0,84.0,0.00984317
85.0,85.0,0.0049790833
86.0,86.0,0.01485819
87.0,87.0,0.012313687
88.0,88.0,0.013851144
89.0,89.0,0.008920167
90.0,90.0,0.007174618
91.0,91.0,1.0590472E-7
92.0,92.0,0.0117473
93.0,93.0,0.009769954
94.0,94.0,5.014421E-4
95.0,95.0,0.010772043
96.0,96.0,0.0155569855
97.0,97.0,4.6305973E-7
98.0,98.0,0.005029273
99.0,99.0,7.256421E-5
100.0,100.0,7.612693E-5
101.0,101.0,0.0074952007
102.0,102.0,0.0050868928
103.0,103.0,1.5601814E-4
104.0,104.0,0.006304237
105.0,105.0,7.168384E-5
106.0,106.0,8.394321E-5
107.0,107.0,6.988449E-10
108.0,108.0,0.0013982164
109.0,109.0,1.16008614E-7
110.0,110.0,3.6827763E-9
111.0,111.0,0.0178891
112.0,112.0,0.012259227
113.0,113.0,6.8502745E-4
114.0,114.0,8.5159935E-11
115.0,115.0,0.02012804
116.0,116.0,0.009715674
117.0,117.0,0.002202204
118.0,118.0,0.013674965
119.0,119.0,0.0033434937
120.0,120.0,4.3899558E-7
121.0,121.0,2.1260144E-6
122.0,122.0,0.013149103
123.0,123.0,0.002966388
124.0,124.0,0.0059965877
125.0,125.0,6.15714E-5
126.0,126.0,1.2139554E-5
127.0,127.0,6.445284E-4
128.0,128.0,1.3683086E-4
129.0,129.0,1.5878843E-8
130.0,130.0,2.6019188E-7
131.0,131.0,2.0140182E-7
132.0,132.0,0.009412357
133.0,133.0,0.0016277105
134.0,134.0,0.009474778
135.0,135.0,2.4082515E-6
136.0,136.0,1.4823442E-7
137.0,137.0,5.4333907E-7
138.0,138.0,8.821173E-4
139.0,139.0,0.020855071
140.0,140.0,0.02261988
141.0,141.0,2.5051934E-4
142.0,142.0,0.017714446
143.0,143.0,0.008274463
144.0,144.0,0.0014260157
145.0,145.0,0.025012692
146.0,146.0,2.908726E-7
147.0,147.0,2.8597829E-11
148.0,148.0,0.003180297
149.0,149.0,0.006077314
150.0,150.0,1.4978536E-9
151.0,151.0,7.983614E-9
