x,y,species_5 cloglog values
1.0,1.0,5.8745884E-4
2.0,2.0,0.00474384
3.0,3.0,0.7669228
4.0,4.0,6.0262105E-6
5.0,5.0,0.067486666
6.0,6.0,9.1988017E-4
7.0,7.0,0.0033038752
8.0,8.0,0.044876374
9.0,9.0,0.006675139
10.0,10.0,0.007976653
11.0,11.0,9.700306E-4
12.0,12.0,0.09152982
13.0,13.0,0.10658404
14.0,14.0,0.0054157455
15.0,15.0,0.78199685
16.0,16.0,0.06011455
17.0,17.0,1.092021E-4
18.0,18.0,0.014529778
19.0,19.0,0.15226759
20.0,20.0,0.78455657
21.0,21.0,4.395373E-6
22.0,22.0,4.7393286E-4
23.0,23.0,4.0919117E-6
24.0,24.0,0.08674664
25.0,25.0,0.022924833
26.0,26.0,0.8521
27.0,27.0,1.3321804E-4
28.0,28.0,0.062798575
29.0,29.0,0.2663846
30.0,30.0,0.15839587
31.0,31.0,0.056505397
32.0,32.0,0.1027566
33.0,33.0,0.0027855253
34.0,34.0,3.1169154E-7
35.0,35.0,0.06283433
36.0,36.0,0.0028001592
37.0,37.0,0.03285962
38.0,38.0,0.14442906
39.0,39.0,7.283455E-8
40.0,40.0,0.11531077
41.0,41.0,8.376978E-7
42.0,42.0,0.14373422
43.0,43.0,0.053660996
44.0,44.0,0.019023692
45.0,45.0,0.22297117
46.0,46.0,0.10973082
47.0,47.0,0.10763298
48.0,48.0,0.50356084
49.0,49.0,0.025799114
50.0,50.0,8.473667E-6
51.0,51.0,1.9752847E-4
52.0,52.0,0.40597582
53.0,53.0,0.0016086509
54.0,54.0,1.0965579E-4
55.0,55.0,0.123812675
56.0,56.0,1.0206776E-7
57.0,57.0,0.003954377
58.0,58.0,0.0049700043
59.0,59.0,1.5905515E-4
60.0,60.0,0.012366108
61.0,61.0,6.570565E-5
62.0,62.0,0.059561573
63.0,63.0,8.37302E-5
64.0,64.0,0.17752536
65.0,65.0,6.9546386E-6
66.0,66.0,0.12800394
67.0,67.0,0.12148354
68.0,68.0,0.035345342
69.0,69.0,9.781745E-4
70.0,70.0,0.014321309
71.0,71.0,0.04648272
72.0,72.0,0.06939505
73.0,73.0,4.4306153E-6
74.0,74.0,0.054627836
75.0,75.0,6.9998127E-6
76.0,76.0,0.042021725
77.0,77.0,0.55618423
78.0,78.0,0.054675806
79.0,79.0,0.09324106
80.0,80.0,0.16015954
81.0,81.0,0.0043969583
82.0,82.0,0.077032566
83.0,83.0,0.0660552
84.0,84.0,0.02357484
85.0,85.0,0.16653456
86.0,86.0,0.35536245
87.0,87.0,0.046034355
88.0,88.0,0.9616251
89.0,89.0,6.786871E-4
90.0,90.0,9.402925E-4
91.0,91.0,0.0023214119
92.0,92.0,0.17019609
93.0,93.0,0.011001887
94.0,94.0,0.022646345
95.0,95.0,0.053302478
96.0,96.0,0.07264967
97.0,97.0,0.0020192813
98.0,98.0,0.13658501
99.0,99.0,0.08427926
100.0,100.0,3.7579287E-6
101.0,101.0,2.9867768E-4
102.0,102.0,0.020005083
103.0,103.0,0.014075076
104.0,104.0,0.033729795
105.0,105.0,0.6993948
106.0,106.0,6.7889734E-5
107.0,107.0,0.029294735
108.0,108.0,1.7634511E-7
109.0,109.0,0.06189576
110.0,110.0,0.04124247
111.0,111.0,2.4982856E-4
112.0,112.0,0.031285875
113.0,113.0,0.3925573
114.0,114.0,0.009603499
115.0,115.0,0.15209436
116.0,116.0,2.5311643E-8
117.0,117.0,0.11617644
118.0,118.0,0.34058926
119.0,119.0,0.18368036
120.0,120.0,0.022275815
121.0,121.0,1.3902565E-4
122.0,122.0,0.0103344815
123.0,123.0,9.58164E-7
124.0,124.0,4.176556E-8
125.0,125.0,0.42087135
126.0,126.0,0.0021855398
127.0,127.0,0.03071336
128.0,128.0,0.0033256167
129.0,129.0,5.2393925E-6
130.0,130.0,0.060795784
131.0,131.0,2.5910808E-7
132.0,132.0,5.840195E-6
133.0,133.0,0.25666094
134.0,134.0,0.098489664
135.0,135.0,0.14583524
136.0,136.0,0.13115576
137.0,137.0,8.26166E-9
138.0,138.0,3.58507E-4
139.0,139.0,0.041684996
140.0,140.0,0.17112392
141.0,141.0,0.0070527704
142.0,142.0,0.12622947
143.0,143.0,1.4201904E-5
144.0,144.0,1.4178255E-8
145.0,145.0,0.11845861
146.0,146.0,0.088293366
147.0,147.0,0.089957856
148.0,148.0,0.389753
149.0,149.0,0.09623853
150.0,150.0,0.01591832
151.0,151.0,0.099856034
152.0,152.0,0.61432916
153.0,153.0,0.01777474
154.0,154.0,0.09104254
155.0,155.0,0.0335381
156.0,156.0,0.51239353
157.0,157.0,0.1798973
158.0,158.0,0.024087869
159.0,159.0,8.9305226E-4
160.0,160.0,0.06208679
161.0,161.0,0.099350266
162.0,162.0,0.09268283
163.0,163.0,0.029042194
164.0,164.0,3.784468E-6
165.0,165.0,1.3348343E-5
166.0,166.0,0.119167976
167.0,167.0,1.2118015E-6
168.0,168.0,0.28528604
169.0,169.0,7.114907E-8
170.0,170.0,0.13641077
171.0,171.0,0.148505
172.0,172.0,7.00885E-5
