x,y,species_2 cloglog values
1.0,1.0,1.3818885E-8
2.0,2.0,6.9958896E-6
3.0,3.0,2.3853752E-6
4.0,4.0,1.5340441E-6
5.0,5.0,0.05863062
6.0,6.0,8.997076E-7
7.0,7.0,0.0049582045
8.0,8.0,3.781091E-10
9.0,9.0,1.3520637E-8
10.0,10.0,0.6980361
11.0,11.0,6.828354E-8
12.0,12.0,1.4482184E-8
13.0,13.0,3.1031577E-6
14.0,14.0,5.0689387E-8
15.0,15.0,2.6190448E-6
16.0,16.0,0.0049681286
17.0,17.0,0.0
18.0,18.0,0.003459282
19.0,19.0,6.7976046E-8
20.0,20.0,4.6139655E-7
21.0,21.0,7.280128E-7
22.0,22.0,8.7105844E-4
23.0,23.0,0.659203
24.0,24.0,1.01835E-7
25.0,25.0,2.5303426E-11
26.0,26.0,3.1749364E-6
27.0,27.0,5.1629537E-5
28.0,28.0,4.437582E-8
29.0,29.0,1.2213563E-12
30.0,30.0,9.0826015E-6
31.0,31.0,7.2590045E-11
32.0,32.0,1.3635663E-6
33.0,33.0,1.7833623E-10
34.0,34.0,1.9240288E-6
35.0,35.0,6.252383E-9
36.0,36.0,1.679992E-4
37.0,37.0,0.43169546
38.0,38.0,1.3245317E-7
39.0,39.0,2.417647E-5
40.0,40.0,0.07639843
41.0,41.0,0.45928738
42.0,42.0,5.4062764E-7
43.0,43.0,2.4405232E-5
44.0,44.0,9.1122665E-9
45.0,45.0,0.029401531
46.0,46.0,1.2558085E-7
47.0,47.0,7.2003684E-5
48.0,48.0,3.808065E-14
49.0,49.0,0.822206
50.0,50.0,8.358548E-6
51.0,51.0,1.479929E-4
52.0,52.0,2.2276083E-6
53.0,53.0,1.1053105E-5
54.0,54.0,6.6752923E-6
55.0,55.0,1.2937888E-5
56.0,56.0,6.6820125E-5
57.0,57.0,2.6879537E-5
58.0,58.0,6.072844E-6
59.0,59.0,4.155608E-9
60.0,60.0,2.7560532E-6
61.0,61.0,4.1900616E-8
62.0,62.0,3.1094482E-6
63.0,63.0,4.493644E-8
64.0,64.0,1.4880196E-7
65.0,65.0,2.8107465E-6
66.0,66.0,3.6639218E-8
67.0,67.0,7.523137E-5
68.0,68.0,1.1277776E-8
69.0,69.0,4.837761E-4
70.0,70.0,1.4177104E-8
71.0,71.0,4.8728947E-7
72.0,72.0,9.781834E-7
73.0,73.0,1.8230803E-7
74.0,74.0,0.057820454
75.0,75.0,4.824293E-6
76.0,76.0,0.06468828
77.0,77.0,1.2557409E-7
78.0,78.0,9.657439E-7
79.0,79.0,3.1385556E-9
80.0,80.0,2.0265872E-5
81.0,81.0,1.9710166E-4
82.0,82.0,1.2612532E-4
83.0,83.0,8.965902E-6
84.0,84.0,2.1835254E-8
85.0,85.0,3.5681771E-6
86.0,86.0,4.807079E-10
87.0,87.0,0.0012136522
88.0,88.0,1.1705362E-5
89.0,89.0,1.2828441E-6
90.0,90.0,1.8518727E-9
91.0,91.0,2.59371E-6
92.0,92.0,5.010583E-5
93.0,93.0,2.1819392E-4
94.0,94.0,0.0012094136
95.0,95.0,0.8982205
96.0,96.0,1.5134516E-10
97.0,97.0,7.5359103E-6
98.0,98.0,1.7615543E-8
99.0,99.0,3.3794967E-11
100.0,100.0,0.6168543
101.0,101.0,9.865671E-4
102.0,102.0,0.001271632
103.0,103.0,7.7900404E-5
104.0,104.0,1.6057287E-5
105.0,105.0,8.571732E-5
