Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5978758192423618
alt,false,308.1212121212121
current_2.5arcmin_PETDriestQuarter,false,80.02609109011563
current_2.5arcmin_PETWettestQuarter,false,123.92015155445446
current_2.5arcmin_climaticMoistureIndex,false,-0.004030303324036526
wc2.0_bio_2.5m_1,false,13.411644973176898
wc2.0_bio_2.5m_12,false,1212.590909090909
wc2.0_bio_2.5m_16,false,362.3272727272727
wc2.0_bio_2.5m_17,false,237.24848484848485
wc2.0_bio_2.5m_5,false,31.024896951155227
wc2.0_bio_2.5m_6,false,-5.597975765258977
