x,y,species median
1.0,1.0,3.203849E-6
2.0,2.0,1.7985661E-9
3.0,3.0,3.7898014E-9
4.0,4.0,0.008812262
5.0,5.0,2.9377242E-7
6.0,6.0,0.5364178
7.0,7.0,2.082474E-7
8.0,8.0,3.502185E-5
9.0,9.0,1.4798327E-7
10.0,10.0,8.2413205E-9
11.0,11.0,2.1593838E-12
12.0,12.0,1.7107988E-7
13.0,13.0,8.870235E-6
14.0,14.0,6.3554876E-7
15.0,15.0,1.12929115E-8
16.0,16.0,3.3757299E-6
17.0,17.0,6.45054E-11
18.0,18.0,4.0457384E-5
19.0,19.0,1.319665E-5
20.0,20.0,5.742364E-7
21.0,21.0,1.32028175E-8
22.0,22.0,2.7268188E-12
23.0,23.0,2.094075E-7
24.0,24.0,0.034412324
25.0,25.0,1.6092436E-8
26.0,26.0,0.0046992525
27.0,27.0,9.065526E-12
28.0,28.0,3.270808E-8
29.0,29.0,8.678536E-11
30.0,30.0,1.6144533E-7
31.0,31.0,0.031265
32.0,32.0,3.7762227E-8
33.0,33.0,8.95676E-10
34.0,34.0,0.0033464974
35.0,35.0,5.851388E-9
36.0,36.0,0.004038
37.0,37.0,9.543069E-5
38.0,38.0,7.61613E-14
39.0,39.0,1.923239E-6
40.0,40.0,1.5303946E-6
41.0,41.0,0.11843037
42.0,42.0,5.3800804E-6
43.0,43.0,0.40456676
44.0,44.0,6.902262E-8
45.0,45.0,9.521917E-5
46.0,46.0,3.472954E-9
47.0,47.0,1.4894752E-12
48.0,48.0,1.569991E-7
49.0,49.0,9.338458E-9
50.0,50.0,2.5976313E-5
51.0,51.0,2.8058717E-5
52.0,52.0,8.806103E-8
53.0,53.0,0.869772
54.0,54.0,1.1076279E-8
55.0,55.0,1.2515928E-8
56.0,56.0,9.4101864E-7
57.0,57.0,1.9567015E-11
58.0,58.0,2.853331E-10
59.0,59.0,0.5014353
60.0,60.0,2.1416957E-10
61.0,61.0,4.2088305E-7
62.0,62.0,9.0371905E-6
63.0,63.0,4.562751E-9
64.0,64.0,0.5889495
65.0,65.0,1.0024208E-9
66.0,66.0,1.1469801E-6
67.0,67.0,2.6949223E-8
68.0,68.0,5.3569295E-7
69.0,69.0,0.055352755
70.0,70.0,1.2432046E-8
71.0,71.0,6.467464E-9
72.0,72.0,0.80829084
73.0,73.0,7.2842534E-4
74.0,74.0,3.1746264E-8
75.0,75.0,2.4571413E-8
76.0,76.0,2.6779208E-8
77.0,77.0,7.579392E-6
78.0,78.0,9.0997655E-6
79.0,79.0,2.1303249E-5
80.0,80.0,5.545227E-5
81.0,81.0,1.3285427E-5
82.0,82.0,5.426974E-6
83.0,83.0,3.176522E-6
84.0,84.0,3.3299975E-7
85.0,85.0,0.67268986
86.0,86.0,2.2187453E-7
87.0,87.0,0.0036433614
88.0,88.0,1.08887754E-4
89.0,89.0,1.6233267E-4
90.0,90.0,3.4926975E-6
91.0,91.0,0.0017569395
92.0,92.0,5.185931E-9
93.0,93.0,1.5131527E-6
94.0,94.0,7.8009606E-8
95.0,95.0,3.75097E-5
96.0,96.0,0.15491438
97.0,97.0,4.632229E-10
98.0,98.0,1.7094046E-6
99.0,99.0,5.3600115E-6
100.0,100.0,2.55953E-4
101.0,101.0,1.7390533E-6
102.0,102.0,7.3431694E-4
103.0,103.0,1.1815185E-9
104.0,104.0,3.277274E-5
105.0,105.0,0.025700308
106.0,106.0,4.3583563E-9
107.0,107.0,0.029654825
108.0,108.0,3.6809835E-9
109.0,109.0,9.627801E-7
110.0,110.0,2.403349E-5
111.0,111.0,1.0746696E-7
112.0,112.0,2.1783162E-9
113.0,113.0,2.7705403E-6
114.0,114.0,6.681619E-5
115.0,115.0,5.967612E-7
116.0,116.0,1.3001238E-4
117.0,117.0,0.81392294
118.0,118.0,0.78153217
119.0,119.0,0.6973213
120.0,120.0,3.0865738E-7
121.0,121.0,6.378668E-5
122.0,122.0,3.231082E-6
123.0,123.0,1.1802643E-6
124.0,124.0,2.3075076E-5
125.0,125.0,2.9429677E-7
126.0,126.0,1.887859E-4
127.0,127.0,4.1988008E-7
128.0,128.0,1.110223E-16
129.0,129.0,2.3764459E-8
130.0,130.0,0.0070800185
131.0,131.0,4.8000525E-6
132.0,132.0,0.0071429387
133.0,133.0,8.993324E-5
134.0,134.0,0.0038843353
135.0,135.0,2.8290557E-8
136.0,136.0,2.3516222E-10
137.0,137.0,0.054251965
138.0,138.0,3.355189E-9
139.0,139.0,9.2890485E-7
140.0,140.0,2.443396E-7
141.0,141.0,0.03180533
142.0,142.0,0.0012398618
143.0,143.0,1.0249859E-5
144.0,144.0,2.9802163E-7
145.0,145.0,2.2923846E-6
146.0,146.0,9.415286E-8
147.0,147.0,1.06001075E-8
148.0,148.0,1.2895033E-8
149.0,149.0,0.75025505
150.0,150.0,9.9206754E-11
151.0,151.0,7.5786875E-7
152.0,152.0,4.8664063E-8
153.0,153.0,2.721917E-9
154.0,154.0,1.007256E-5
155.0,155.0,6.9202207E-7
156.0,156.0,0.020435125
157.0,157.0,0.49917346
158.0,158.0,7.193092E-4
