Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.97622E-13,0.000000001,0.000000001,0.994760907,0,0
6.00562E-13,0.000000003,0.000000001,0.99190322,0,0
1.45869E-12,0.00000001,0.000000002,0.984854258,0,0
2.63511E-12,0.000000025,0.000000004,0.977995809,0,0
7.89002E-12,0.000000101,0.000000012,0.963040579,0,0
1.66025E-11,0.000000251,0.000000026,0.950943037,0,0
6.44059E-11,0.000001006,0.000000101,0.931129739,0,0
1.39612E-10,0.000002504,0.000000219,0.916460278,0,0
4.74793E-10,0.000010014,0.000000745,0.891312631,0,0
9.43408E-10,0.000025044,0.000001481,0.870451515,0,0
1.66696E-9,0.000050164,0.000002617,0.851590779,0,0
2.97634E-9,0.000100037,0.000004673,0.831205944,0,0
6.2202E-9,0.000250044,0.000009766,0.797771004,0,0
1.03109E-8,0.000500116,0.000016188,0.768527339,0,0
1.75662E-8,0.001000362,0.000027579,0.733473042,0,0
3.56443E-8,0.002500039,0.000055961,0.679272242,0,0
5.7234E-8,0.005004603,0.000089855,0.627548104,0,0
9.2276E-8,0.01000162,0.000144865,0.563726424,0,0
1.86923E-7,0.02500771,0.000293431,0.458563536,0,0
3.44151E-7,0.050019348,0.000540181,0.365021909,0,0
9.97209E-7,0.100065697,0.001564421,0.281767956,0,0
3.17652E-6,0.200300388,0.00497481,0.228900743,0.001169591,0
5.59659E-6,0.300196608,0.00874831,0.206801295,0.002339181,0
8.95227E-6,0.400856393,0.013956997,0.193465422,0.003508772,0
1.30715E-5,0.500054029,0.020313447,0.184701848,0.003508772,0
1.83829E-5,0.60094988,0.028449159,0.178510192,0.003508772,0
2.35692E-5,0.700405467,0.036328013,0.173937893,0.003508772,0
2.60543E-5,0.751872106,0.040080604,0.171937512,0.003508772,0
2.89222E-5,0.801621409,0.044393186,0.1702229,0.003508772,0
3.29779E-5,0.900597982,0.050458727,0.1671747,0.003508772,0
3.6009E-5,1.000582436,0.054966715,0.164412269,0.003508772,0
4.05737E-5,1.100191034,0.061715276,0.161935607,0.003508772,0
4.71707E-5,1.20442783,0.071383459,0.159649457,0.003508772,0
5.36917E-5,1.300317582,0.080842223,0.157839588,0.003508772,0
6.07932E-5,1.401055438,0.09103345,0.156124976,0.003508772,0
6.83729E-5,1.503541711,0.101786471,0.154600876,0.003508772,0
9.31243E-5,1.755163029,0.136021837,0.151552677,0.003508772,0
1.07307E-4,2.003612201,0.155047337,0.149171271,0.004678363,0
1.25577E-4,2.258976342,0.178940463,0.147075633,0.004678363,0
1.4182E-4,2.512966597,0.199614539,0.145265765,0.004678363,0
1.5779E-4,2.754898443,0.219433166,0.143741665,0.004678363,0
1.88324E-4,3.018316869,0.255970654,0.142312821,0.005847953,0
2.02798E-4,3.254211643,0.272687245,0.141169747,0.008187135,0
2.17328E-4,3.50625788,0.289091539,0.140026672,0.009356725,0
2.2733E-4,3.750578628,0.300167445,0.138978853,0.010526316,0
2.31201E-4,4.003696916,0.304407636,0.137931034,0.014035088,0
2.44943E-4,4.264978452,0.319255083,0.136883216,0.015204678,0
2.52821E-4,4.514203672,0.327623085,0.135930653,0.01871345,0
2.61818E-4,4.772567791,0.337054149,0.134978091,0.022222222,0.010526316
2.66351E-4,5.010322536,0.341755596,0.134120785,0.025730994,0.010526316
2.72656E-4,5.252970908,0.348238982,0.133263479,0.026900585,0.010526316
2.7934E-4,5.501573907,0.355043322,0.132406173,0.029239766,0.010526316
2.84131E-4,5.755515,0.359876165,0.131548866,0.030409357,0.010526316
2.88479E-4,6.013756109,0.364230857,0.13069156,0.033918129,0.010526316
2.97117E-4,6.277807454,0.37279558,0.129834254,0.035087719,0.010526316
3.03962E-4,6.518990758,0.379499992,0.129072204,0.03625731,0.010526316
3.10215E-4,6.76480017,0.385561275,0.128310154,0.039766082,0.010526316
3.16684E-4,7.016242607,0.39177042,0.127548104,0.040935673,0.010526316
3.22434E-4,7.271868644,0.397236165,0.126786054,0.040935673,0.010526316
3.26279E-4,7.531065624,0.400864045,0.126024005,0.045614035,0.010526316
3.29959E-4,7.76065381,0.40431564,0.125357211,0.047953216,0.021052632
3.34623E-4,8.027007753,0.408662112,0.124595161,0.052631579,0.021052632
3.40666E-4,8.263595566,0.414246116,0.123928367,0.05380117,0.021052632
3.45181E-4,8.503625972,0.418383864,0.123261574,0.05497076,0.021052632
3.50015E-4,8.782084209,0.422781324,0.122499524,0.056140351,0.021052632
3.55652E-4,9.02915208,0.427867369,0.12183273,0.057309942,0.021052632
3.58876E-4,9.279669273,0.430755416,0.121165936,0.058479532,0.021052632
3.63261E-4,9.533031363,0.434661319,0.120499143,0.059649123,0.021052632
3.64518E-4,9.751410593,0.435775532,0.119927605,0.059649123,0.021052632
3.70308E-4,10.00897356,0.4408813,0.119260812,0.061988304,0.021052632
3.74317E-4,10.269993259,0.444389374,0.118594018,0.065497076,0.021052632
3.77301E-4,10.533555806,0.446986902,0.117927224,0.069005848,0.021052632
3.81099E-4,10.761164772,0.450274385,0.117355687,0.071345029,0.021052632
3.86164E-4,11.029979988,0.45462847,0.116688893,0.074853801,0.021052632
3.90954E-4,11.263583095,0.458714463,0.116117356,0.074853801,0.021052632
3.96249E-4,11.539118807,0.463196336,0.115450562,0.077192982,0.021052632
3.99241E-4,11.777778908,0.465711873,0.114879025,0.078362573,0.021052632
4.03649E-4,12.018636186,0.469396361,0.114307487,0.079532164,0.021052632
4.10027E-4,12.263318348,0.474683309,0.11373595,0.084210526,0.021052632
4.14505E-4,12.510646943,0.478363695,0.113164412,0.087719298,0.021052632
4.17355E-4,12.760339106,0.480692224,0.112592875,0.092397661,0.031578947
4.2288E-4,13.012436462,0.48517777,0.112021337,0.093567251,0.031578947
4.30406E-4,13.269504515,0.491224928,0.1114498,0.097076023,0.042105263
4.34607E-4,13.52909489,0.494569784,0.110878263,0.097076023,0.042105263
4.41617E-4,13.792310626,0.500101744,0.110306725,0.098245614,0.042105263
4.439E-4,14.013963266,0.501890505,0.109830444,0.101754386,0.042105263
4.45776E-4,14.281047794,0.503355956,0.109258906,0.105263158,0.042105263
4.47415E-4,14.504455103,0.504632118,0.108782625,0.106432749,0.042105263
4.53451E-4,14.775580695,0.509304493,0.108211088,0.112280702,0.052631579
4.57149E-4,15.003178995,0.51214512,0.107734807,0.118128655,0.052631579
4.61465E-4,15.278987215,0.515439793,0.107163269,0.122807018,0.052631579
4.64556E-4,15.510971186,0.517785146,0.106686988,0.12748538,0.052631579
4.68419E-4,15.790915012,0.520701548,0.106115451,0.132163743,0.063157895
4.75879E-4,16.027353942,0.526282343,0.105639169,0.134502924,0.084210526
4.81201E-4,16.266576725,0.530223926,0.105162888,0.136842105,0.084210526
4.82521E-4,16.507562975,0.531196497,0.104686607,0.138011696,0.084210526
4.84927E-4,16.771274228,0.532963962,0.10411507,0.142690058,0.084210526
4.89022E-4,17.041574164,0.535957511,0.103638788,0.143859649,0.105263158
4.91225E-4,17.286742009,0.537559384,0.103162507,0.14619883,0.115789474
4.93356E-4,17.532825721,0.539104005,0.102686226,0.149707602,0.115789474
4.9683E-4,17.780460668,0.541611265,0.102209945,0.154385965,0.115789474
5.0213E-4,18.029858685,0.545409496,0.101733664,0.156725146,0.115789474
5.03864E-4,18.281453921,0.546645623,0.101257382,0.159064327,0.115789474
5.0643E-4,18.534231279,0.548467975,0.100781101,0.162573099,0.115789474
5.11259E-4,18.788834137,0.551878639,0.10030482,0.16374269,0.115789474
5.15894E-4,19.04633596,0.555128022,0.099828539,0.167251462,0.115789474
5.17222E-4,19.253085297,0.556054156,0.099447514,0.170760234,0.115789474
5.20513E-4,19.512609343,0.558342374,0.098971233,0.174269006,0.115789474
5.23759E-4,19.773869509,0.560587596,0.098494951,0.177777778,0.136842105
5.27057E-4,20.036780245,0.562856506,0.09801867,0.180116959,0.136842105
5.30882E-4,20.301215777,0.565474292,0.097542389,0.18128655,0.147368421
5.35386E-4,20.515020053,0.568536087,0.097161364,0.184795322,0.147368421
5.37652E-4,20.783576784,0.570068388,0.096685083,0.185964912,0.147368421
5.42912E-4,21.054092081,0.573604059,0.096208802,0.188304094,0.147368421
5.45602E-4,21.271834934,0.575401074,0.095827777,0.190643275,0.147368421
5.48364E-4,21.545302553,0.577238388,0.095351496,0.192982456,0.147368421
5.5114E-4,21.765094359,0.579076883,0.094970471,0.196491228,0.147368421
5.52699E-4,22.041202377,0.580106092,0.094494189,0.198830409,0.147368421
5.53808E-4,22.262566813,0.580836584,0.094113164,0.202339181,0.147368421
5.58143E-4,22.541005896,0.583679723,0.093636883,0.208187135,0.168421053
5.5996E-4,22.764797585,0.584865477,0.093255858,0.210526316,0.178947368
5.66026E-4,23.026500168,0.588800791,0.092779577,0.215204678,0.178947368
5.68914E-4,23.273328452,0.59066084,0.092398552,0.21871345,0.2
5.71651E-4,23.501795093,0.592416287,0.092017527,0.223391813,0.2
5.75007E-4,23.788905828,0.594558005,0.091541246,0.228070175,0.210526316
5.75388E-4,24.019028988,0.594800249,0.091160221,0.232748538,0.210526316
5.80032E-4,24.250473187,0.59774401,0.090779196,0.237426901,0.231578947
5.80846E-4,24.540688988,0.598257688,0.090302915,0.240935673,0.231578947
5.85147E-4,24.77430354,0.600961319,0.08992189,0.243274854,0.242105263
5.89005E-4,25.00937337,0.603371304,0.089540865,0.245614035,0.242105263
5.95252E-4,25.305994647,0.607242331,0.089064584,0.249122807,0.252631579
5.97615E-4,25.5446721,0.608696974,0.088683559,0.251461988,0.252631579
6.0259E-4,25.784753737,0.611741536,0.088302534,0.25380117,0.263157895
6.04514E-4,26.026074705,0.612912589,0.087921509,0.256140351,0.263157895
6.06748E-4,26.268564028,0.61426789,0.087540484,0.257309942,0.263157895
6.09832E-4,26.512069079,0.616131124,0.087159459,0.259649123,0.263157895
6.11658E-4,26.756491327,0.617230055,0.086778434,0.261988304,0.263157895
6.14137E-4,27.001888079,0.618716657,0.086397409,0.264327485,0.263157895
6.178E-4,27.310148267,0.620903045,0.085921128,0.267836257,0.263157895
6.18775E-4,27.557501089,0.621482763,0.085540103,0.271345029,0.263157895
6.20456E-4,27.805285712,0.622480763,0.085159078,0.27251462,0.263157895
6.22413E-4,28.054111129,0.623638811,0.084778053,0.277192982,0.263157895
6.23591E-4,28.303371042,0.624334212,0.084397028,0.280701754,0.263157895
6.24616E-4,28.552990377,0.624938083,0.084016003,0.283040936,0.263157895
6.25505E-4,28.803138186,0.625461702,0.083634978,0.284210526,0.263157895
6.26975E-4,29.053589099,0.626325003,0.083253953,0.286549708,0.263157895
6.28526E-4,29.304911878,0.627233757,0.082872928,0.29005848,0.273684211
6.3158E-4,29.557308548,0.629016588,0.082491903,0.293567251,0.273684211
6.32575E-4,29.810172682,0.629595955,0.082110878,0.295906433,0.273684211
6.32994E-4,30.00001435,0.629839649,0.08182511,0.299415205,0.273684211
6.35422E-4,30.253844721,0.631247606,0.081444085,0.302923977,0.273684211
6.36761E-4,30.508376043,0.632022197,0.08106306,0.304093567,0.273684211
6.38168E-4,30.763360692,0.632834496,0.080682035,0.305263158,0.273684211
6.41607E-4,31.019496526,0.63481148,0.08030101,0.306432749,0.273684211
6.44675E-4,31.276761882,0.636566147,0.079919985,0.30994152,0.273684211
6.49143E-4,31.535443926,0.639106663,0.07953896,0.312280702,0.273684211
6.52361E-4,31.795744629,0.640925233,0.079157935,0.315789474,0.273684211
6.54362E-4,32.057229758,0.642051903,0.07877691,0.320467836,0.273684211
6.55144E-4,32.253751834,0.642491011,0.078491141,0.323976608,0.273684211
6.55967E-4,32.516098999,0.642952565,0.078110116,0.32748538,0.273684211
6.60948E-4,32.78009117,0.645733753,0.077729091,0.329824561,0.273684211
6.63907E-4,33.045306629,0.647376043,0.077348066,0.330994152,0.273684211
6.66682E-4,33.311819412,0.648909072,0.076967041,0.335672515,0.273684211
6.6965E-4,33.512423024,0.650541273,0.076681273,0.339181287,0.273684211
6.71577E-4,33.756869466,0.651596702,0.076300248,0.343859649,0.273684211
6.75802E-4,34.050380715,0.653900459,0.075919223,0.348538012,0.294736842
6.79269E-4,34.25388808,0.655779311,0.075633454,0.352046784,0.294736842
6.83227E-4,34.526593462,0.657911593,0.075252429,0.355555556,0.305263158
6.84977E-4,34.800266121,0.658849891,0.074871404,0.357894737,0.305263158
6.85587E-4,35.005879223,0.65917643,0.074585635,0.360233918,0.305263158
6.87557E-4,35.280543263,0.660228941,0.07420461,0.36374269,0.305263158
6.90034E-4,35.556177218,0.661547763,0.073823585,0.364912281,0.305263158
6.90815E-4,35.763352313,0.661962561,0.073537817,0.364912281,0.305263158
6.91325E-4,36.039772286,0.662233343,0.073156792,0.368421053,0.305263158
6.94281E-4,36.317191814,0.663797377,0.072775767,0.370760234,0.305263158
6.96041E-4,36.525797001,0.664724794,0.072489998,0.373099415,0.305263158
6.9741E-4,36.804498843,0.665444992,0.072108973,0.374269006,0.305263158
6.97723E-4,37.013779356,0.665609057,0.071823204,0.375438596,0.305263158
6.98921E-4,37.29328046,0.666237369,0.071442179,0.378947368,0.326315789
7.00436E-4,37.50322463,0.667030382,0.071156411,0.38245614,0.326315789
7.01344E-4,37.783627243,0.667504612,0.070775386,0.385964912,0.326315789
7.04846E-4,38.065012233,0.669327946,0.070394361,0.389473684,0.336842105
7.0915E-4,38.277303543,0.671554678,0.070108592,0.392982456,0.347368421
7.10056E-4,38.561252155,0.672021765,0.069727567,0.396491228,0.347368421
7.12458E-4,38.774689715,0.673256167,0.069441798,0.4,0.357894737
7.14661E-4,39.06025485,0.674384576,0.069060773,0.404678363,0.357894737
7.15179E-4,39.274736174,0.674649096,0.068775005,0.408187135,0.357894737
7.15364E-4,39.560852371,0.674743927,0.06839398,0.412865497,0.357894737
7.16703E-4,39.775613862,0.675426731,0.068108211,0.416374269,0.357894737
7.18239E-4,40.062651856,0.676208485,0.067727186,0.419883041,0.368421053
7.20035E-4,40.271473132,0.677120357,0.067441417,0.422222222,0.368421053
7.21971E-4,40.567113295,0.678100109,0.067060392,0.426900585,0.389473684
7.24172E-4,40.784255811,0.679210794,0.066774624,0.429239766,0.389473684
7.25161E-4,41.001728912,0.679708356,0.066488855,0.431578947,0.389473684
7.26613E-4,41.292075979,0.680437612,0.06610783,0.435087719,0.4
7.28321E-4,41.510559452,0.681293432,0.065822061,0.437426901,0.4
7.29185E-4,41.802083957,0.681725652,0.065441036,0.440935673,0.410526316
7.30338E-4,42.021051204,0.682301038,0.065155268,0.442105263,0.410526316
7.31955E-4,42.313541208,0.683106923,0.064774243,0.445614035,0.421052632
7.34042E-4,42.533668389,0.684143481,0.064488474,0.449122807,0.421052632
7.35926E-4,42.754255268,0.685076495,0.064202705,0.451461988,0.421052632
7.38205E-4,43.049049969,0.686200999,0.06382168,0.45497076,0.421052632
7.38685E-4,43.270599325,0.686437608,0.063535912,0.457309942,0.421052632
7.3966E-4,43.566251932,0.686916843,0.063154887,0.459649123,0.421052632
7.40559E-4,43.788263878,0.687358771,0.062869118,0.463157895,0.421052632
7.42454E-4,44.010955038,0.688287247,0.062583349,0.465497076,0.431578947
7.43847E-4,44.308211312,0.68896842,0.062202324,0.469005848,0.442105263
7.45767E-4,44.531885507,0.68990485,0.061916556,0.471345029,0.452631579
7.4647E-4,44.755765359,0.690246649,0.061630787,0.473684211,0.452631579
7.47511E-4,45.054559658,0.690752534,0.061249762,0.476023392,0.452631579
7.48235E-4,45.278964457,0.691103995,0.060963993,0.478362573,0.452631579
