Predictor variable,Categorical,Sample average
IPCCconcert,false,0.6123659382786667
alt,false,282.3812865497076
current_2.5arcmin_PETDriestQuarter,false,66.61879541051319
current_2.5arcmin_PETWettestQuarter,false,131.6834266974912
current_2.5arcmin_climaticMoistureIndex,false,0.002713450170748415
wc2.0_bio_2.5m_1,false,13.042574115106238
wc2.0_bio_2.5m_12,false,1195.033918128655
wc2.0_bio_2.5m_16,false,355.83040935672517
wc2.0_bio_2.5m_17,false,237.08070175438596
wc2.0_bio_2.5m_5,false,30.36173588936789
wc2.0_bio_2.5m_6,false,-5.729242540043043
