x,y,species_5 cloglog values
1.0,1.0,0.020738304
2.0,2.0,0.029519841
3.0,3.0,0.03580027
4.0,4.0,5.000123E-7
5.0,5.0,0.0044767116
6.0,6.0,0.104135826
7.0,7.0,0.011549985
8.0,8.0,0.0091516
9.0,9.0,0.32317838
10.0,10.0,1.2053311E-4
11.0,11.0,0.05110708
12.0,12.0,0.029663974
13.0,13.0,9.782617E-4
14.0,14.0,2.0559259E-4
15.0,15.0,6.7923547E-6
16.0,16.0,0.0026648485
17.0,17.0,1.2714228E-4
18.0,18.0,0.050287344
19.0,19.0,1.3069184E-4
20.0,20.0,5.8724625E-5
21.0,21.0,3.3641936E-6
22.0,22.0,2.6956812E-4
23.0,23.0,1.0638851E-5
24.0,24.0,4.6052144E-5
25.0,25.0,0.003031977
26.0,26.0,4.7622103E-4
27.0,27.0,0.0018117352
28.0,28.0,2.5601318E-4
29.0,29.0,9.7445634E-5
30.0,30.0,5.4899857E-7
31.0,31.0,0.0010553402
32.0,32.0,1.6311603E-6
33.0,33.0,0.0011312512
34.0,34.0,3.631462E-4
35.0,35.0,0.0042715925
36.0,36.0,0.010344552
37.0,37.0,1.06617874E-4
38.0,38.0,0.003138745
39.0,39.0,1.8967523E-7
40.0,40.0,1.4395947E-5
41.0,41.0,0.0037424203
42.0,42.0,6.7888645E-6
43.0,43.0,1.5369947E-6
44.0,44.0,7.356455E-4
45.0,45.0,5.2934996E-5
46.0,46.0,0.10804429
47.0,47.0,0.0017455335
48.0,48.0,2.2262755E-5
49.0,49.0,2.5465659E-5
50.0,50.0,9.708167E-7
51.0,51.0,4.7900717E-6
52.0,52.0,7.122498E-5
53.0,53.0,1.9683048E-5
54.0,54.0,0.023964914
55.0,55.0,0.0016944878
56.0,56.0,2.1459189E-6
57.0,57.0,0.006233248
58.0,58.0,0.0028416803
59.0,59.0,0.0010086789
60.0,60.0,0.15379137
61.0,61.0,7.001126E-9
62.0,62.0,1.10626635E-4
63.0,63.0,3.4479897E-5
64.0,64.0,0.005486522
65.0,65.0,0.23155588
66.0,66.0,0.48270604
67.0,67.0,0.00118102
68.0,68.0,4.2266052E-4
69.0,69.0,0.005004062
70.0,70.0,2.47208E-5
71.0,71.0,9.0875625E-7
72.0,72.0,1.5636122E-7
73.0,73.0,2.6180503E-5
74.0,74.0,3.8581458E-4
75.0,75.0,0.004235379
76.0,76.0,1.6964692E-5
77.0,77.0,4.465524E-6
78.0,78.0,2.9222392E-6
79.0,79.0,3.4253096E-6
80.0,80.0,9.143229E-5
81.0,81.0,0.0010877916
82.0,82.0,3.4372517E-4
83.0,83.0,0.17309684
84.0,84.0,3.6462208E-7
85.0,85.0,1.526641E-6
86.0,86.0,0.0015065894
87.0,87.0,0.014749359
88.0,88.0,3.6949216E-6
89.0,89.0,3.8235186E-4
90.0,90.0,9.213075E-4
91.0,91.0,2.052862E-4
92.0,92.0,2.9487028E-6
93.0,93.0,0.4256024
94.0,94.0,0.007916351
95.0,95.0,9.263598E-5
96.0,96.0,0.0023201148
97.0,97.0,1.1435703E-5
98.0,98.0,3.7232547E-7
99.0,99.0,1.1853522E-5
100.0,100.0,8.476323E-7
101.0,101.0,8.837997E-4
102.0,102.0,0.0020309067
103.0,103.0,0.0047499207
104.0,104.0,9.814234E-4
105.0,105.0,3.160711E-5
106.0,106.0,1.9456173E-5
107.0,107.0,0.09761012
108.0,108.0,7.679619E-6
109.0,109.0,0.010562462
110.0,110.0,9.650136E-6
111.0,111.0,5.1019866E-5
112.0,112.0,3.5737434E-5
113.0,113.0,1.2461564E-5
114.0,114.0,0.544933
115.0,115.0,0.0013234003
116.0,116.0,0.0043158787
117.0,117.0,5.177265E-6
118.0,118.0,0.23481448
119.0,119.0,2.4914866E-7
120.0,120.0,4.5750123E-5
121.0,121.0,3.709229E-5
122.0,122.0,3.724893E-5
123.0,123.0,3.4163689E-4
124.0,124.0,0.0053231344
125.0,125.0,1.610316E-7
126.0,126.0,3.4047964E-10
127.0,127.0,3.607426E-4
128.0,128.0,1.3683903E-6
129.0,129.0,6.9942937E-4
130.0,130.0,0.7263209
131.0,131.0,7.65147E-7
132.0,132.0,5.386572E-5
133.0,133.0,9.342936E-6
134.0,134.0,5.6644094E-6
135.0,135.0,0.23163356
136.0,136.0,3.5937337E-4
137.0,137.0,1.4121937E-4
138.0,138.0,5.8329683E-6
139.0,139.0,1.5569052E-5
140.0,140.0,6.5815327E-4
141.0,141.0,8.30323E-5
142.0,142.0,1.2582158E-6
143.0,143.0,9.040171E-4
144.0,144.0,0.01900357
145.0,145.0,6.77652E-4
146.0,146.0,4.6431596E-4
147.0,147.0,1.3055925E-5
148.0,148.0,8.6051045E-4
149.0,149.0,7.221145E-7
150.0,150.0,6.87799E-7
151.0,151.0,0.0011227535
152.0,152.0,0.0016651761
153.0,153.0,0.002017273
154.0,154.0,7.8893034E-4
155.0,155.0,3.8955545E-6
156.0,156.0,1.4686979E-6
157.0,157.0,2.5529423E-4
158.0,158.0,1.2136655E-5
159.0,159.0,0.7380227
160.0,160.0,2.3741764E-4
161.0,161.0,2.0267803E-6
162.0,162.0,1.0837512E-5
163.0,163.0,0.2835684
164.0,164.0,2.2801319E-6
165.0,165.0,4.0002737E-6
166.0,166.0,0.1024544
167.0,167.0,3.164211E-5
168.0,168.0,1.5261553E-7
169.0,169.0,0.0012971937
170.0,170.0,0.027588975
171.0,171.0,1.9969145E-4
172.0,172.0,0.11266043
173.0,173.0,7.26379E-5
174.0,174.0,4.5906927E-7
175.0,175.0,1.4167041E-6
176.0,176.0,2.0634305E-7
177.0,177.0,3.3633768E-7
178.0,178.0,0.010084597
179.0,179.0,2.4640385E-5
180.0,180.0,0.32248485
181.0,181.0,2.4039771E-5
182.0,182.0,1.9658557E-5
183.0,183.0,5.6153854E-6
184.0,184.0,3.997664E-5
185.0,185.0,7.779131E-6
186.0,186.0,0.0021395856
187.0,187.0,4.8248417E-4
188.0,188.0,3.6754705E-7
189.0,189.0,0.0011583584
190.0,190.0,1.8670959E-6
191.0,191.0,1.1398928E-6
192.0,192.0,0.009367534
193.0,193.0,2.7330727E-6
194.0,194.0,5.233113E-6
195.0,195.0,3.8201728E-5
196.0,196.0,0.004854895
197.0,197.0,5.1665134E-5
198.0,198.0,1.6793767E-7
199.0,199.0,1.8446013E-6
200.0,200.0,0.0017059427
201.0,201.0,1.8189264E-7
202.0,202.0,2.9580723E-4
203.0,203.0,0.0033785275
204.0,204.0,3.1742617E-5
205.0,205.0,1.1315061E-4
206.0,206.0,0.001871825
207.0,207.0,0.046407204
208.0,208.0,0.0011711492
209.0,209.0,0.0040108273
210.0,210.0,8.2140026E-4
211.0,211.0,3.7854294E-5
212.0,212.0,0.027278945
213.0,213.0,3.5847754E-9
214.0,214.0,7.2821376E-7
215.0,215.0,8.3944935E-5
216.0,216.0,0.24600002
217.0,217.0,1.1444817E-4
218.0,218.0,1.5866757E-5
219.0,219.0,8.333723E-4
220.0,220.0,3.9272718E-4
221.0,221.0,5.6134814E-7
222.0,222.0,8.489545E-6
223.0,223.0,1.0699485E-4
224.0,224.0,1.2543351E-8
225.0,225.0,1.6940555E-6
226.0,226.0,2.2341537E-6
227.0,227.0,0.008475021
228.0,228.0,6.0212997E-6
229.0,229.0,1.6883909E-6
230.0,230.0,0.0033218362
231.0,231.0,0.0033006633
232.0,232.0,6.961178E-6
