x,y,species min
1.0,1.0,2.798713E-7
2.0,2.0,0.04693252
3.0,3.0,0.011606251
4.0,4.0,2.1233375E-4
5.0,5.0,2.7703236E-6
6.0,6.0,0.0029929907
7.0,7.0,0.045199025
8.0,8.0,0.014274405
9.0,9.0,8.7889696E-12
10.0,10.0,1.0711871E-5
11.0,11.0,0.14710607
12.0,12.0,6.088283E-4
13.0,13.0,2.1962965E-6
14.0,14.0,4.596577E-6
15.0,15.0,0.65440035
16.0,16.0,0.002624262
17.0,17.0,2.3825386E-13
18.0,18.0,8.218179E-4
19.0,19.0,9.523867E-7
20.0,20.0,5.037381E-6
21.0,21.0,4.6109722E-4
22.0,22.0,3.1075888E-6
23.0,23.0,1.3011816E-4
24.0,24.0,2.3492548E-6
25.0,25.0,0.07971349
26.0,26.0,2.0749745E-4
27.0,27.0,4.7236463E-5
28.0,28.0,0.0442124
29.0,29.0,6.184012E-6
30.0,30.0,8.14521E-9
31.0,31.0,8.361991E-7
32.0,32.0,1.3280975E-9
33.0,33.0,5.079714E-7
34.0,34.0,6.310806E-7
35.0,35.0,0.5015513
36.0,36.0,0.0022094606
37.0,37.0,0.7289479
38.0,38.0,1.3648528E-4
39.0,39.0,0.020275038
40.0,40.0,0.30546078
41.0,41.0,2.4415414E-10
42.0,42.0,0.053627137
43.0,43.0,0.0031535046
44.0,44.0,1.2685044E-7
45.0,45.0,8.346745E-4
46.0,46.0,0.01695117
47.0,47.0,4.4085667E-5
48.0,48.0,2.0870528E-11
49.0,49.0,0.058347974
50.0,50.0,2.3555554E-6
51.0,51.0,5.1426752E-11
52.0,52.0,0.285891
53.0,53.0,3.8427093E-5
54.0,54.0,0.019323789
55.0,55.0,3.2185103E-6
56.0,56.0,6.5052674E-8
57.0,57.0,0.2995858
58.0,58.0,5.9677288E-5
59.0,59.0,9.4412734E-8
60.0,60.0,0.3141668
61.0,61.0,2.9668324E-6
62.0,62.0,1.12336165E-5
63.0,63.0,7.026543E-5
64.0,64.0,9.5269706E-7
