x,y,species avg
1.0,1.0,0.25190657
2.0,2.0,6.4393284E-4
3.0,3.0,1.4325989E-5
4.0,4.0,0.136247
5.0,5.0,0.0013148624
6.0,6.0,6.334301E-5
7.0,7.0,1.3072342E-4
8.0,8.0,0.064951025
9.0,9.0,0.40029377
10.0,10.0,7.301553E-5
11.0,11.0,0.6509321
12.0,12.0,0.06549879
13.0,13.0,0.27648997
14.0,14.0,0.018008294
15.0,15.0,0.2628829
16.0,16.0,0.02278574
17.0,17.0,1.3708851E-4
18.0,18.0,0.5517394
19.0,19.0,0.007290959
20.0,20.0,1.1898087E-4
21.0,21.0,0.010062617
22.0,22.0,0.0017557342
23.0,23.0,0.015115397
24.0,24.0,0.0343032
25.0,25.0,3.3357547E-4
26.0,26.0,9.241123E-6
27.0,27.0,0.16038035
28.0,28.0,0.003160243
29.0,29.0,3.4872247E-4
30.0,30.0,6.0035323E-5
31.0,31.0,0.0337847
32.0,32.0,0.1673828
33.0,33.0,0.038952436
34.0,34.0,0.24085854
35.0,35.0,0.5532302
36.0,36.0,3.3163198E-4
37.0,37.0,0.059395958
38.0,38.0,2.1474875E-4
39.0,39.0,0.13216697
40.0,40.0,0.006369898
41.0,41.0,0.51853275
42.0,42.0,0.0013326926
43.0,43.0,0.08253806
44.0,44.0,0.16406444
45.0,45.0,0.33569875
46.0,46.0,0.9647202
47.0,47.0,0.23438048
48.0,48.0,0.16723168
49.0,49.0,5.0546793E-4
50.0,50.0,0.20774604
51.0,51.0,0.16633292
52.0,52.0,0.018271964
53.0,53.0,0.2260955
54.0,54.0,7.227776E-6
55.0,55.0,0.08762178
56.0,56.0,0.15686885
57.0,57.0,0.16813302
58.0,58.0,0.30831808
59.0,59.0,0.0035180757
60.0,60.0,0.1798064
61.0,61.0,0.2218625
62.0,62.0,0.03434961
63.0,63.0,0.035922207
64.0,64.0,0.008671367
65.0,65.0,0.051307812
66.0,66.0,0.083728075
67.0,67.0,0.051786266
68.0,68.0,0.015835833
69.0,69.0,1.7083748E-4
70.0,70.0,0.28898314
71.0,71.0,7.4997725E-4
72.0,72.0,0.078490205
73.0,73.0,0.21437995
74.0,74.0,2.1886076E-4
75.0,75.0,0.16808805
76.0,76.0,0.42476985
77.0,77.0,3.0908338E-4
78.0,78.0,0.4244419
79.0,79.0,2.2449093E-4
80.0,80.0,0.34126765
81.0,81.0,0.32916638
82.0,82.0,0.006048863
83.0,83.0,0.002192688
84.0,84.0,0.048196066
85.0,85.0,0.012928296
86.0,86.0,0.006464733
87.0,87.0,5.2563415E-4
88.0,88.0,0.10105134
89.0,89.0,0.536899
90.0,90.0,4.1859512E-5
91.0,91.0,0.050553814
92.0,92.0,0.8138606
93.0,93.0,2.7259588E-5
94.0,94.0,0.34715837
95.0,95.0,0.43994376
96.0,96.0,1.14038405E-4
97.0,97.0,0.19296466
98.0,98.0,0.13803354
99.0,99.0,0.038146988
100.0,100.0,1.0911199E-4
101.0,101.0,0.24364181
102.0,102.0,0.22850089
103.0,103.0,0.006400418
104.0,104.0,0.0020325365
105.0,105.0,1.8644492E-4
106.0,106.0,6.0642587E-6
107.0,107.0,0.09426921
108.0,108.0,2.230989E-4
109.0,109.0,0.21279423
110.0,110.0,0.04003686
111.0,111.0,0.18809885
112.0,112.0,0.18509984
113.0,113.0,0.725427
114.0,114.0,0.05792839
115.0,115.0,0.056637257
116.0,116.0,0.2686926
117.0,117.0,0.12876222
118.0,118.0,0.008096277
119.0,119.0,0.13731998
120.0,120.0,2.661289E-4
121.0,121.0,1.0441427E-4
122.0,122.0,0.025228804
123.0,123.0,9.832695E-4
124.0,124.0,1.16930976E-4
125.0,125.0,0.029014105
126.0,126.0,0.10892196
127.0,127.0,0.001113492
128.0,128.0,0.05174747
129.0,129.0,0.36335176
130.0,130.0,0.6739103
131.0,131.0,0.5891937
132.0,132.0,0.0017516422
133.0,133.0,0.29661843
134.0,134.0,1.4148576E-5
135.0,135.0,0.1062279
136.0,136.0,0.29489917
137.0,137.0,0.5656159
138.0,138.0,0.19360553
139.0,139.0,0.05030647
140.0,140.0,0.14654472
141.0,141.0,0.35426244
142.0,142.0,0.063831374
143.0,143.0,0.05562908
144.0,144.0,0.81141484
145.0,145.0,0.112426385
146.0,146.0,0.092080235
147.0,147.0,0.95222193
148.0,148.0,4.367393E-4
149.0,149.0,0.0011805813
150.0,150.0,3.8991548E-6
151.0,151.0,2.0034127E-4
152.0,152.0,0.17842573
153.0,153.0,0.06124809
154.0,154.0,2.1669348E-5
155.0,155.0,7.9491094E-4
156.0,156.0,0.25643423
157.0,157.0,4.205167E-4
158.0,158.0,0.08523053
159.0,159.0,1.40344E-6
160.0,160.0,1.9182402E-5
161.0,161.0,0.014704939
162.0,162.0,0.07011796
163.0,163.0,7.662708E-6
164.0,164.0,1.6042737E-4
165.0,165.0,0.12085218
166.0,166.0,0.038916163
167.0,167.0,0.39584094
