Predictor variable,Categorical,Sample average
Cropped_Cloud,false,147.12325887969047
alt,false,615.8484848484849
current_2.5arcmin_PETDriestQuarter,false,136.30787843646425
current_2.5arcmin_PETWettestQuarter,false,96.3627274831136
current_2.5arcmin_climaticMoistureIndex,false,0.09272727319462733
wc2.0_bio_2.5m_1,false,18.870813080758758
wc2.0_bio_2.5m_16,false,758.1515151515151
wc2.0_bio_2.5m_17,false,125.39393939393939
wc2.0_bio_2.5m_5,false,28.046303084402375
wc2.0_bio_2.5m_6,false,9.309454530477524
