Predictor variable,Categorical,Sample average
IPCCconcert,false,0.5784467145310881
alt,false,503.2276995305164
current_2.5arcmin_PETDriestQuarter,false,141.63586848442543
current_2.5arcmin_PETWettestQuarter,false,89.5693191653686
current_2.5arcmin_climaticMoistureIndex,false,0.14483568014603265
wc2.0_bio_2.5m_1,false,18.51792677355484
wc2.0_bio_2.5m_12,false,1972.0727699530516
wc2.0_bio_2.5m_16,false,843.0845070422536
wc2.0_bio_2.5m_17,false,178.13849765258215
wc2.0_bio_2.5m_5,false,27.71169817615563
wc2.0_bio_2.5m_6,false,8.971607718131386
