x,y,species avg
1.0,1.0,0.047259472
2.0,2.0,0.056925114
3.0,3.0,0.053057596
4.0,4.0,0.06252594
5.0,5.0,0.032034893
6.0,6.0,2.1271906E-6
7.0,7.0,4.9624364E-6
8.0,8.0,0.01866804
9.0,9.0,1.4679165E-6
10.0,10.0,0.012414808
11.0,11.0,0.19019558
12.0,12.0,8.105397E-6
13.0,13.0,0.48357365
14.0,14.0,1.8617358E-6
15.0,15.0,0.09692988
16.0,16.0,7.8311295E-4
17.0,17.0,0.83720213
18.0,18.0,0.023782305
19.0,19.0,0.0034578382
20.0,20.0,2.8337427E-6
21.0,21.0,0.026374035
22.0,22.0,0.007988593
23.0,23.0,6.772677E-6
24.0,24.0,0.03693415
25.0,25.0,6.3339785E-6
26.0,26.0,0.37681705
27.0,27.0,0.75839907
28.0,28.0,6.3874904E-5
29.0,29.0,0.0682061
30.0,30.0,0.008198075
31.0,31.0,0.04062569
32.0,32.0,1.7196371E-4
33.0,33.0,0.327517
34.0,34.0,0.25563583
35.0,35.0,1.6326708E-4
36.0,36.0,1.0904457E-4
37.0,37.0,0.13723691
38.0,38.0,1.5754397E-6
39.0,39.0,9.838433E-4
40.0,40.0,3.341485E-5
41.0,41.0,1.6685354E-4
42.0,42.0,0.9320587
43.0,43.0,1.5158487E-6
44.0,44.0,0.32571667
45.0,45.0,2.0596424E-8
46.0,46.0,0.09725854
47.0,47.0,6.232135E-4
48.0,48.0,0.04310601
49.0,49.0,0.049125556
50.0,50.0,0.02490864
51.0,51.0,0.06625883
52.0,52.0,0.004319267
53.0,53.0,0.008863584
54.0,54.0,4.6407746E-5
55.0,55.0,0.36324203
56.0,56.0,3.1843825E-8
57.0,57.0,1.7694715E-6
58.0,58.0,1.4057055E-7
59.0,59.0,0.17017266
60.0,60.0,6.6773305E-6
61.0,61.0,8.453271E-6
62.0,62.0,0.00944567
63.0,63.0,5.636003E-4
64.0,64.0,0.07295436
65.0,65.0,0.028915893
66.0,66.0,4.2330803E-6
67.0,67.0,7.798553E-5
68.0,68.0,4.6433522E-7
69.0,69.0,3.933496E-6
70.0,70.0,0.013165375
71.0,71.0,6.717895E-6
72.0,72.0,0.102413945
73.0,73.0,9.950778E-8
74.0,74.0,0.01609615
75.0,75.0,0.052444
