x,y,species_7 cloglog values
1.0,1.0,0.046187866
2.0,2.0,0.05692083
3.0,3.0,0.055733107
4.0,4.0,0.06169479
5.0,5.0,0.03538283
6.0,6.0,1.6959822E-6
7.0,7.0,5.1033653E-6
8.0,8.0,0.019151088
9.0,9.0,1.4935953E-6
10.0,10.0,0.011498224
11.0,11.0,0.18602616
12.0,12.0,8.507778E-6
13.0,13.0,0.5068651
14.0,14.0,1.8658885E-6
15.0,15.0,0.08997758
16.0,16.0,8.239046E-4
17.0,17.0,0.87427235
18.0,18.0,0.023035008
19.0,19.0,0.0030563918
20.0,20.0,2.942099E-6
21.0,21.0,0.028831448
22.0,22.0,0.008276522
23.0,23.0,6.367283E-6
24.0,24.0,0.041906256
25.0,25.0,6.9261328E-6
26.0,26.0,0.497744
27.0,27.0,0.766011
28.0,28.0,6.647231E-5
29.0,29.0,0.06471741
30.0,30.0,0.008511652
31.0,31.0,0.04182222
32.0,32.0,9.384211E-5
33.0,33.0,0.33766747
34.0,34.0,0.23488544
35.0,35.0,1.942242E-4
36.0,36.0,1.056271E-4
37.0,37.0,0.12703615
38.0,38.0,1.2414105E-6
39.0,39.0,9.19811E-4
40.0,40.0,3.2459895E-5
41.0,41.0,1.645573E-4
42.0,42.0,0.9304936
43.0,43.0,1.1258381E-6
44.0,44.0,0.3043603
45.0,45.0,1.549047E-8
46.0,46.0,0.090300456
47.0,47.0,6.028898E-4
48.0,48.0,0.04748712
49.0,49.0,0.04409353
50.0,50.0,0.026599303
51.0,51.0,0.06340027
52.0,52.0,0.004634595
53.0,53.0,0.008033189
54.0,54.0,5.1352057E-5
55.0,55.0,0.3587973
56.0,56.0,2.6061347E-8
57.0,57.0,1.9992747E-6
58.0,58.0,1.329986E-7
59.0,59.0,0.18178748
60.0,60.0,7.118235E-6
61.0,61.0,9.444915E-6
62.0,62.0,0.007723562
63.0,63.0,3.9681187E-4
64.0,64.0,0.08025986
65.0,65.0,0.025416195
66.0,66.0,4.0207324E-6
67.0,67.0,8.8118795E-5
68.0,68.0,4.0342124E-7
69.0,69.0,3.2778E-6
70.0,70.0,0.0119423345
71.0,71.0,7.402685E-6
72.0,72.0,0.09529888
73.0,73.0,8.193996E-8
74.0,74.0,0.017441684
75.0,75.0,0.055497576
76.0,76.0,0.11071783
77.0,77.0,3.6094193E-6
78.0,78.0,9.53656E-6
79.0,79.0,0.13426583
80.0,80.0,0.031207057
