X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,4.624732425972279E-4,65.8060611280673,0.7899615160281724
3.0,3.0,train,0.0011523442675629265,88.34635649031807,0.9795179905361753
5.0,5.0,train,9.44414142333075E-4,85.06012199696129,0.9586885777685689
8.0,8.0,train,0.0022295744040873697,95.08715204092076,0.9994594744729777
9.0,9.0,train,0.002412535984518623,96.04746207202574,0.9997084539623492
10.0,10.0,train,1.5361504008747643E-4,27.657577254555527,0.4044819901875292
11.0,11.0,train,0.002599077669406555,97.06590340498444,0.9998446354797731
12.0,12.0,train,0.0037362483554706583,99.02537261281485,0.9999966506576411
14.0,14.0,train,3.294437520180235E-5,2.4643427454051325,0.10520443483708597
15.0,15.0,train,1.588367299916081E-4,29.134207606769905,0.41488246070883106
16.0,16.0,train,7.247385655413927E-5,6.812425044641706,0.2169347831472732
17.0,17.0,train,7.121158881182577E-5,6.595130993445416,0.21359251043035
19.0,19.0,train,2.33780857355074E-4,47.93515394369617,0.5456179638230129
20.0,20.0,train,4.727496594221678E-4,66.55924416922439,0.7971196558347644
23.0,23.0,train,6.004350822684171E-4,73.80500763170522,0.8681343340471798
24.0,24.0,train,2.242076629792244E-4,46.07239335617047,0.5307010699138766
25.0,25.0,train,2.0743078046190635E-4,42.670499655387296,0.5033686308052662
26.0,26.0,train,7.182890316485E-5,6.705952630862694,0.21522883359058387
27.0,27.0,train,5.231869858387981E-4,69.69662875321629,0.8288685239802484
28.0,28.0,train,1.6039291802838116E-4,29.662287496876615,0.4179467711818131
29.0,29.0,train,8.676994563434221E-4,83.37612416024014,0.9464836285932056
31.0,31.0,train,3.5786749164309564E-4,59.59513563032001,0.7010582849006619
32.0,32.0,train,2.0591376852911524E-4,42.26852218018743,0.5008200265354585
33.0,33.0,train,0.0011513811506856624,88.33239297007567,0.9794513214196975
34.0,34.0,train,0.001252980176441639,89.46430547242161,0.9854151401353788
35.0,35.0,train,6.786578479808254E-4,77.30352604435465,0.8987242884039498
36.0,36.0,train,4.683841641312753E-4,66.14558268519217,0.7941091236646158
37.0,37.0,train,0.004847055899594138,99.51007821577444,0.999999921077765
38.0,38.0,train,4.039691319206682E-4,62.544639774190756,0.7441238000165193
40.0,40.0,train,3.7951463546969543E-4,61.10371276577376,0.7221149820329136
41.0,41.0,train,1.845226162187231E-4,36.96397692097539,0.4634583792404896
42.0,42.0,train,3.493394530136819E-4,59.11232313834136,0.6923312567612241
43.0,43.0,train,2.698939165743183E-4,52.69332425575242,0.5977448288285603
44.0,44.0,train,0.0016747166427099856,92.11440573609242,0.9964852359428988
45.0,45.0,train,2.446746759180454E-4,49.51179835511831,0.5620167313171366
46.0,46.0,train,2.679756322115615E-4,52.50591275905306,0.5951327385840015
47.0,47.0,train,2.7837054887920343E-4,53.517589837299205,0.6090870028313771
2.0,2.0,test,6.33823484376731E-4,75.67809278343609,0.8821838341387638
4.0,4.0,test,7.108422196590558E-4,79.07595149990554,0.909146257085333
6.0,6.0,test,0.0014184888644878364,90.25979547309046,0.9916561133960513
7.0,7.0,test,0.0019325126786886274,94.15927428774988,0.9985272607573207
13.0,13.0,test,5.634378787416464E-4,71.80635676621296,0.850601285266251
18.0,18.0,test,4.4191289579928374E-4,64.61295035349453,0.7748729457968903
21.0,21.0,test,2.5649435058944887E-4,51.121305174266446,0.5791404831601785
22.0,22.0,test,2.2026328115167936E-4,45.194113221067006,0.5244134103240847
30.0,30.0,test,2.557353909904302E-4,51.03294381419909,0.5780613394160323
39.0,39.0,test,0.0010992966505314454,87.39248725009475,0.9755032923831223
