x,y,species median
1.0,1.0,1.2396476E-5
2.0,2.0,5.3475324E-6
3.0,3.0,0.06735425
4.0,4.0,0.16756949
5.0,5.0,0.9779353
6.0,6.0,5.107462E-5
7.0,7.0,1.06204006E-7
8.0,8.0,0.032865945
9.0,9.0,0.6692024
10.0,10.0,6.336108E-5
11.0,11.0,0.07742773
12.0,12.0,0.08846613
13.0,13.0,5.0851642E-5
14.0,14.0,0.38172632
15.0,15.0,0.025203828
16.0,16.0,0.0043745562
17.0,17.0,7.5627686E-5
18.0,18.0,0.7757073
19.0,19.0,2.5829862E-4
20.0,20.0,0.25163054
21.0,21.0,1.4414518E-5
22.0,22.0,1.3851301E-5
23.0,23.0,0.03879455
24.0,24.0,8.131165E-6
25.0,25.0,0.2712835
26.0,26.0,0.25168082
27.0,27.0,7.9512065E-6
28.0,28.0,0.19856134
29.0,29.0,0.20494978
30.0,30.0,0.013936666
31.0,31.0,0.091848046
32.0,32.0,0.21293356
33.0,33.0,6.0300017E-6
34.0,34.0,0.20345831
35.0,35.0,1.2470064E-5
36.0,36.0,0.04842716
37.0,37.0,0.3567509
38.0,38.0,0.0034090471
39.0,39.0,2.346523E-5
40.0,40.0,0.011354618
41.0,41.0,0.001291679
42.0,42.0,0.08487264
43.0,43.0,0.11458164
44.0,44.0,0.11661943
45.0,45.0,1.0568585E-6
46.0,46.0,4.723899E-5
47.0,47.0,6.259758E-8
48.0,48.0,0.18528453
49.0,49.0,0.13730073
50.0,50.0,0.021538548
51.0,51.0,5.008473E-8
52.0,52.0,1.7597238E-5
53.0,53.0,0.07972995
54.0,54.0,2.6871087E-6
55.0,55.0,0.42040506
56.0,56.0,1.18452976E-4
57.0,57.0,5.1676892E-5
58.0,58.0,0.11807878
59.0,59.0,0.016535409
60.0,60.0,0.04558931
61.0,61.0,8.3059695E-6
62.0,62.0,0.011467519
63.0,63.0,0.10879712
64.0,64.0,1.578471E-6
65.0,65.0,0.3251732
66.0,66.0,9.903667E-7
67.0,67.0,0.22817674
68.0,68.0,3.2308064E-5
69.0,69.0,0.03417949
70.0,70.0,4.4895904E-5
71.0,71.0,3.6949345E-7
72.0,72.0,0.22396564
73.0,73.0,1.16447045E-5
74.0,74.0,0.046203777
75.0,75.0,1.0626526E-6
76.0,76.0,0.02545477
77.0,77.0,3.937352E-6
78.0,78.0,0.08062055
79.0,79.0,0.10525942
80.0,80.0,0.05659168
81.0,81.0,0.32178363
82.0,82.0,2.9140174E-6
83.0,83.0,6.250187E-5
84.0,84.0,2.875495E-5
85.0,85.0,0.040373366
86.0,86.0,0.5051105
87.0,87.0,0.0046484917
88.0,88.0,0.20413534
89.0,89.0,7.897421E-6
90.0,90.0,3.3326958E-7
91.0,91.0,0.01677588
92.0,92.0,0.29339203
93.0,93.0,0.082354195
94.0,94.0,0.17942776
95.0,95.0,0.004194767
96.0,96.0,0.01687952
97.0,97.0,5.868108E-5
98.0,98.0,1.93373E-5
99.0,99.0,0.1282961
100.0,100.0,0.21133785
101.0,101.0,0.0066907615
102.0,102.0,0.19460402
103.0,103.0,0.41836125
104.0,104.0,0.015772438
105.0,105.0,9.5209504E-7
106.0,106.0,0.0038047526
107.0,107.0,1.207435E-5
108.0,108.0,0.017493201
109.0,109.0,5.1740913E-6
110.0,110.0,0.1849003
111.0,111.0,0.079355866
112.0,112.0,0.2300594
113.0,113.0,0.54289246
114.0,114.0,0.13721727
115.0,115.0,0.056790415
116.0,116.0,3.489389E-8
117.0,117.0,0.006432628
118.0,118.0,0.107614934
119.0,119.0,0.124201976
120.0,120.0,0.13318126
121.0,121.0,5.877286E-4
122.0,122.0,0.6503581
123.0,123.0,0.2850711
124.0,124.0,0.033000845
125.0,125.0,6.800039E-5
126.0,126.0,0.17575037
127.0,127.0,0.08869892
128.0,128.0,1.4352593E-4
129.0,129.0,1.331926E-4
130.0,130.0,1.3544092E-4
131.0,131.0,3.1919337E-6
132.0,132.0,6.843215E-5
133.0,133.0,0.10020173
134.0,134.0,0.4778475
135.0,135.0,0.18153727
136.0,136.0,1.9321161E-4
137.0,137.0,0.31264895
138.0,138.0,3.2804123E-4
139.0,139.0,0.41211134
140.0,140.0,5.513565E-6
141.0,141.0,2.6390244E-6
142.0,142.0,2.4478325E-7
143.0,143.0,0.057710182
144.0,144.0,0.8495212
145.0,145.0,0.23092549
146.0,146.0,0.114469014
147.0,147.0,0.12425111
148.0,148.0,0.018833485
149.0,149.0,0.4380963
150.0,150.0,6.172349E-7
151.0,151.0,4.3526798E-6
152.0,152.0,6.6828266E-6
153.0,153.0,0.047424994
154.0,154.0,0.00887176
155.0,155.0,0.06190147
156.0,156.0,0.00463751
157.0,157.0,0.04576503
158.0,158.0,9.896144E-5
159.0,159.0,3.4551729E-6
160.0,160.0,0.04405178
161.0,161.0,0.0024351052
162.0,162.0,7.860894E-6
163.0,163.0,3.1213604E-5
164.0,164.0,0.019119542
165.0,165.0,1.6150865E-4
166.0,166.0,0.17088823
167.0,167.0,0.06802414
168.0,168.0,0.28354052
169.0,169.0,4.6183282E-5
170.0,170.0,0.13722095
171.0,171.0,6.752869E-6
172.0,172.0,0.16883028
173.0,173.0,2.7853266E-6
174.0,174.0,0.23050758
175.0,175.0,4.3635836E-7
176.0,176.0,0.037379492
177.0,177.0,5.3943077E-4
178.0,178.0,0.003270394
179.0,179.0,0.5044329
180.0,180.0,6.9920143E-6
181.0,181.0,0.06294335
182.0,182.0,0.5265894
183.0,183.0,3.5579633E-5
184.0,184.0,0.22162305
185.0,185.0,0.32241413
186.0,186.0,0.9712838
187.0,187.0,0.5446647
188.0,188.0,5.466587E-6
189.0,189.0,1.5366018E-4
190.0,190.0,0.0024202932
191.0,191.0,3.815892E-5
192.0,192.0,0.1556189
193.0,193.0,0.5297356
194.0,194.0,0.10357734
195.0,195.0,0.054730922
196.0,196.0,0.080971524
197.0,197.0,0.19468224
198.0,198.0,0.18475525
199.0,199.0,1.7105162E-4
200.0,200.0,5.1407344E-5
201.0,201.0,1.1867666E-6
202.0,202.0,0.058057584
203.0,203.0,0.13765427
204.0,204.0,7.0834864E-7
205.0,205.0,0.10913878
206.0,206.0,0.12406732
207.0,207.0,0.0043381117
208.0,208.0,0.0037708376
209.0,209.0,0.08029168
210.0,210.0,1.1505255E-5
211.0,211.0,0.01492019
212.0,212.0,0.121672556
213.0,213.0,1.03653896E-4
214.0,214.0,5.208135E-6
215.0,215.0,0.05850681
216.0,216.0,1.3929488E-5
217.0,217.0,0.0015820921
218.0,218.0,3.6113157E-5
219.0,219.0,1.0563006E-4
220.0,220.0,0.17442816
221.0,221.0,0.06852322
222.0,222.0,4.0794484E-7
223.0,223.0,0.10394517
224.0,224.0,0.124064945
225.0,225.0,6.94058E-6
226.0,226.0,0.14901699
227.0,227.0,0.3096985
228.0,228.0,0.18516509
229.0,229.0,4.2883944E-6
230.0,230.0,0.08962755
231.0,231.0,0.22423095
232.0,232.0,2.9407767E-5
233.0,233.0,0.37717876
234.0,234.0,0.56743056
235.0,235.0,0.013770272
236.0,236.0,4.7496946E-5
237.0,237.0,0.16631171
238.0,238.0,6.2879536E-8
239.0,239.0,0.020797152
240.0,240.0,0.0019940932
241.0,241.0,0.001270157
242.0,242.0,0.16876255
243.0,243.0,7.043985E-4
244.0,244.0,7.2184775E-4
245.0,245.0,0.90371716
246.0,246.0,0.24689011
247.0,247.0,0.15521292
248.0,248.0,2.7998176E-5
249.0,249.0,2.9340931E-6
250.0,250.0,2.184217E-6
251.0,251.0,0.019251872
252.0,252.0,7.494705E-5
253.0,253.0,5.5087625E-5
254.0,254.0,0.12718713
255.0,255.0,0.02205277
256.0,256.0,1.3062912E-5
257.0,257.0,6.81551E-6
258.0,258.0,0.37338609
259.0,259.0,0.0013700458
260.0,260.0,2.066936E-4
261.0,261.0,0.049511902
262.0,262.0,0.0243007
263.0,263.0,0.0011037112
264.0,264.0,0.0029663462
265.0,265.0,2.2728779E-7
266.0,266.0,0.22703062
267.0,267.0,9.084592E-7
268.0,268.0,1.8443259E-4
269.0,269.0,7.21419E-6
270.0,270.0,0.035194673
271.0,271.0,1.0573461E-6
272.0,272.0,0.105870105
273.0,273.0,0.844905
274.0,274.0,1.1278649E-5
275.0,275.0,2.1836647E-6
276.0,276.0,0.18065825
277.0,277.0,0.036874935
278.0,278.0,0.21436368
279.0,279.0,6.0832457E-7
280.0,280.0,0.9237048
281.0,281.0,4.073945E-5
282.0,282.0,0.343828
283.0,283.0,3.7766586E-5
284.0,284.0,0.16396289
285.0,285.0,0.12583274
286.0,286.0,0.6176419
287.0,287.0,0.060658414
288.0,288.0,0.6753632
289.0,289.0,6.233002E-6
290.0,290.0,5.551632E-5
291.0,291.0,0.91586095
292.0,292.0,0.20225672
293.0,293.0,8.088664E-6
294.0,294.0,0.0018036288
295.0,295.0,0.13350902
296.0,296.0,2.9453806E-6
297.0,297.0,0.008626377
298.0,298.0,0.20548126
299.0,299.0,0.2149786
300.0,300.0,0.0972259
301.0,301.0,1.7250178E-6
302.0,302.0,2.4482964E-7
303.0,303.0,0.0024433157
304.0,304.0,5.195127E-5
305.0,305.0,0.024699125
306.0,306.0,3.2679689E-6
307.0,307.0,4.445545E-6
308.0,308.0,5.279306E-5
309.0,309.0,0.022290912
310.0,310.0,1.4934916E-5
311.0,311.0,0.21468422
312.0,312.0,0.11356062
313.0,313.0,3.169309E-4
314.0,314.0,0.051750757
315.0,315.0,6.328097E-8
316.0,316.0,1.00500145E-7
317.0,317.0,0.059610754
318.0,318.0,9.276829E-6
319.0,319.0,0.0013708347
320.0,320.0,6.187082E-5
321.0,321.0,6.5104673E-6
322.0,322.0,0.14867678
323.0,323.0,0.30269405
324.0,324.0,0.40919524
325.0,325.0,6.985372E-5
326.0,326.0,0.042721026
327.0,327.0,0.012455334
328.0,328.0,0.2684606
329.0,329.0,1.2493598E-7
330.0,330.0,0.097785905
331.0,331.0,0.0013066696
332.0,332.0,0.6122722
333.0,333.0,1.7096809E-5
334.0,334.0,0.2728222
335.0,335.0,0.13071936
336.0,336.0,0.10226207
337.0,337.0,3.5148855E-7
338.0,338.0,6.0128336E-6
339.0,339.0,0.2607101
340.0,340.0,0.069779485
341.0,341.0,0.030849949
342.0,342.0,0.36437857
343.0,343.0,0.007603963
344.0,344.0,4.80929E-6
345.0,345.0,6.4441054E-5
346.0,346.0,7.1381606E-8
347.0,347.0,0.30117685
348.0,348.0,0.550548
349.0,349.0,2.5536556E-4
350.0,350.0,0.953131
351.0,351.0,0.26821804
352.0,352.0,1.493456E-4
353.0,353.0,0.07558911
354.0,354.0,0.29141322
355.0,355.0,0.108506836
356.0,356.0,0.048042208
357.0,357.0,8.628842E-6
358.0,358.0,0.10608009
359.0,359.0,9.149357E-7
360.0,360.0,2.197105E-5
361.0,361.0,0.048718136
362.0,362.0,9.026456E-7
363.0,363.0,1.6817462E-4
364.0,364.0,5.8385353E-6
365.0,365.0,0.8038906
366.0,366.0,0.23926726
367.0,367.0,0.15101263
368.0,368.0,0.16127631
