Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Cropped_Cloud contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,Cropped_Cloud permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without Cropped_Cloud,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only Cropped_Cloud,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without Cropped_Cloud,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only Cropped_Cloud,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without Cropped_Cloud,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only Cropped_Cloud,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,426,1.5339,1.6983,500,0.9340,48,1.8048,0.9425,0.0103,9998,3.6726,2.3310,38.8791,20.3117,4.1499,1.3257,13.9206,2.6286,0.0944,12.6865,1.6412,1.4057,14.8046,23.8177,0.5883,0.1418,10.5161,2.9814,0.1006,44.0025,1.5166,1.5217,1.5256,1.4452,1.5298,1.5261,1.5052,1.4991,1.5293,1.4411,0.1254,0.0675,0.5580,0.3019,0.2986,0.3771,0.5042,0.1996,0.1350,0.5815,1.8281,1.7718,1.7864,1.7036,1.8095,1.8010,1.7576,1.6837,1.8133,1.6965,0.2180,0.0796,0.5791,0.4844,0.2421,0.4300,0.5011,0.2792,0.2522,0.6626,0.9424,0.9414,0.9421,0.9332,0.9420,0.9426,0.9412,0.9336,0.9431,0.9344,0.6794,0.6182,0.7805,0.7728,0.6942,0.7387,0.7498,0.6173,0.7174,0.7876,7.6962,0.1260,1.0000,0.0388,0.4488,0.0023,0.0000,8.069E-15,5.0000,0.1026,0.3297,0.0282,0.0208,5.226E-22,10.0000,0.1603,0.2502,0.0540,0.0417,4.732E-30,0.7431,0.0321,0.4645,0.0000,0.0000,5.073E-14,20.7659,0.2729,0.1508,0.0986,0.0833,4.996E-50,23.8644,0.3113,0.1311,0.1315,0.0833,8.687E-59,21.4296,0.2825,0.1463,0.1009,0.0833,8.038E-52,26.7257,0.3468,0.1152,0.1526,0.1250,2.306E-61,26.1858,0.3381,0.1180,0.1502,0.0833,0E0,1.4990,0.0504,0.4246,0.0023,0.0000,3.648E-16,12.6214,0.1874,0.2199,0.0634,0.0417,2.418E-35
species_1,426,1.5360,1.7072,500,0.9349,48,1.7109,0.9381,0.0109,9998,4.5083,1.5922,38.5099,19.4872,5.1382,1.1923,13.2770,2.8156,0.1990,13.2803,1.4398,1.0686,16.0230,24.2565,0.5931,0.3262,9.8383,2.8034,0.3653,43.2858,1.5247,1.5258,1.5278,1.4465,1.5401,1.5333,1.5061,1.4998,1.5347,1.4456,0.1276,0.0644,0.5562,0.3169,0.3010,0.3776,0.5231,0.1981,0.1356,0.5831,1.6985,1.7009,1.6863,1.6473,1.7240,1.7231,1.7589,1.6278,1.7079,1.6097,0.1963,0.1046,0.6081,0.3566,0.2154,0.4282,0.3143,0.2873,0.2469,0.6441,0.9372,0.9370,0.9377,0.9286,0.9388,0.9383,0.9369,0.9333,0.9379,0.9353,0.6523,0.6185,0.7797,0.7034,0.6835,0.7290,0.7327,0.6490,0.7017,0.7921,7.6859,0.1247,1.0000,0.0395,0.4474,0.0023,0.0000,6.807E-15,5.0000,0.1028,0.3274,0.0258,0.0208,3.184E-22,10.0000,0.1602,0.2483,0.0563,0.0625,1.086E-28,0.6233,0.0276,0.4712,0.0000,0.0000,1.072E-13,21.2848,0.2794,0.1464,0.0986,0.1042,3.964E-49,24.5276,0.3162,0.1264,0.1268,0.1042,3.346E-58,22.3179,0.2912,0.1396,0.1033,0.1042,6.371E-52,28.7767,0.3688,0.1041,0.1573,0.1042,0E0,30.9164,0.3987,0.0945,0.1925,0.1042,0E0,1.2911,0.0461,0.4328,0.0023,0.0000,1.082E-15,12.6976,0.1885,0.2177,0.0634,0.0833,4.326E-32
species_2,426,1.5545,1.7184,500,0.9347,48,1.5325,0.9286,0.0120,9998,4.5342,1.8054,37.2076,20.1601,4.6004,1.2984,14.7828,3.4188,0.1716,12.0208,1.2306,1.2289,15.1785,23.7658,0.1770,0.2871,11.4863,3.1503,0.3686,43.1270,1.5404,1.5437,1.5420,1.4649,1.5526,1.5511,1.5234,1.5107,1.5487,1.4649,0.1360,0.0692,0.5579,0.3115,0.2966,0.3850,0.5129,0.2100,0.1483,0.5838,1.5049,1.5202,1.5182,1.4172,1.5244,1.5461,1.5147,1.5068,1.5351,1.3576,0.1200,0.0635,0.5928,0.4029,0.2548,0.3594,0.4186,0.1418,0.1258,0.6433,0.9270,0.9258,0.9268,0.9220,0.9289,0.9283,0.9252,0.9257,0.9287,0.9186,0.5555,0.5894,0.7495,0.7346,0.7041,0.6814,0.7383,0.6741,0.6194,0.7873,7.6753,0.1231,1.0000,0.0388,0.4478,0.0000,0.0208,6.635E-14,5.0000,0.1006,0.3274,0.0235,0.0208,3.184E-22,10.0000,0.1565,0.2472,0.0563,0.0417,1.67E-30,1.8499,0.0565,0.4101,0.0000,0.0208,5.455E-16,18.7158,0.2473,0.1621,0.0986,0.0625,2.029E-48,22.7187,0.2913,0.1345,0.1338,0.1042,3.34E-54,20.0610,0.2612,0.1521,0.1033,0.0833,1.574E-49,23.2603,0.2970,0.1311,0.1362,0.1250,6.198E-53,17.8747,0.2399,0.1685,0.0939,0.0417,1.087E-48,1.8499,0.0565,0.4101,0.0000,0.0208,5.455E-16,12.7533,0.1842,0.2154,0.0775,0.0417,2.942E-36
species_3,426,1.5285,1.6974,500,0.9340,48,1.9157,0.9478,0.0093,9998,4.7500,1.3775,39.9012,21.2804,2.7117,2.8007,12.0773,4.6117,0.2273,10.2622,1.2245,1.1355,14.2779,24.4045,0.4662,0.1902,9.5867,3.3138,0.3625,45.0382,1.5078,1.5107,1.5160,1.4374,1.5235,1.5206,1.5032,1.4858,1.5225,1.4301,0.1321,0.0642,0.5597,0.3090,0.2777,0.3878,0.4860,0.2031,0.1543,0.5847,1.8787,1.8894,1.8811,1.8309,1.8973,1.9078,1.8051,1.9096,1.9060,1.8454,0.1590,0.1091,0.5710,0.4255,0.4469,0.3334,0.7025,0.2256,0.0785,0.6313,0.9457,0.9465,0.9454,0.9445,0.9468,0.9469,0.9431,0.9478,0.9472,0.9438,0.5878,0.6178,0.7423,0.7442,0.7202,0.7084,0.7877,0.6938,0.6204,0.7750,7.6899,0.1253,1.0000,0.0394,0.4462,0.0023,0.0000,5.878E-15,5.0000,0.1019,0.3272,0.0282,0.0000,1.458E-23,10.0000,0.1599,0.2482,0.0516,0.0417,2.398E-30,0.7935,0.0336,0.4584,0.0000,0.0000,2.52E-14,20.2697,0.2693,0.1520,0.0986,0.0625,3.439E-52,23.0906,0.3007,0.1338,0.1338,0.1250,1.059E-51,20.0982,0.2672,0.1532,0.0939,0.0625,1.024E-51,24.5838,0.3190,0.1250,0.1408,0.1250,6.478E-56,18.2832,0.2470,0.1666,0.0892,0.0417,2.429E-49,1.6316,0.0539,0.4169,0.0023,0.0000,1.264E-16,12.5607,0.1846,0.2186,0.0681,0.0417,1.328E-35
species_4,427,1.5402,1.7040,500,0.9334,47,1.6406,0.9338,0.0114,9999,4.2996,2.0760,39.3597,22.2980,4.8746,2.5523,10.4878,2.5530,0.1429,11.3560,1.9187,1.4595,16.0155,22.5578,0.4447,0.1347,10.1156,3.0714,0.2729,44.0091,1.5241,1.5305,1.5281,1.4540,1.5411,1.5337,1.5197,1.5024,1.5377,1.4483,0.1462,0.0645,0.5640,0.3168,0.2829,0.3823,0.4829,0.2035,0.1464,0.5891,1.6547,1.6106,1.6514,1.4943,1.6489,1.6348,1.5804,1.5571,1.6503,1.5583,0.0207,0.1017,0.5274,0.3562,0.3953,0.3845,0.7195,0.2274,0.1539,0.5876,0.9336,0.9314,0.9343,0.9249,0.9344,0.9346,0.9272,0.9284,0.9337,0.9295,0.5614,0.6208,0.7120,0.7164,0.7315,0.6987,0.8071,0.6368,0.6383,0.7714,7.6830,0.1241,1.0000,0.0381,0.4497,0.0023,0.0000,1.687E-14,5.0000,0.1011,0.3278,0.0258,0.0213,9.919E-22,10.0000,0.1569,0.2481,0.0562,0.0426,1.05E-29,0.7272,0.0308,0.4665,0.0000,0.0000,1.144E-13,19.3892,0.2568,0.1581,0.0984,0.1064,9.609E-44,22.6912,0.2944,0.1358,0.1358,0.1064,3.035E-52,19.3892,0.2568,0.1581,0.0984,0.1064,9.609E-44,24.0505,0.3105,0.1276,0.1452,0.1277,3.714E-53,18.0525,0.2431,0.1681,0.0960,0.0426,9.363E-48,1.4440,0.0485,0.4279,0.0023,0.0000,1.128E-15,12.6701,0.1851,0.2171,0.0726,0.0426,3.981E-35
species_5,427,1.5247,1.6854,500,0.9327,47,1.8945,0.9496,0.0091,9999,3.9558,1.9621,39.7861,21.5046,3.5111,0.8196,13.8046,2.5788,0.1059,11.9715,1.7304,1.7270,16.4702,22.1475,0.6372,0.0218,11.0364,2.8948,0.1721,43.1626,1.5122,1.5137,1.5164,1.4429,1.5218,1.5212,1.5006,1.4889,1.5199,1.4316,0.1211,0.0610,0.5575,0.3090,0.2941,0.3813,0.5081,0.1944,0.1441,0.5805,1.8766,1.8669,1.9034,1.8110,1.9023,1.8610,1.8658,1.7906,1.8856,1.8124,0.2624,0.1359,0.5954,0.4326,0.2705,0.3884,0.4753,0.3366,0.1753,0.6639,0.9498,0.9480,0.9505,0.9413,0.9500,0.9467,0.9464,0.9438,0.9493,0.9430,0.6699,0.6616,0.7476,0.7228,0.6719,0.7128,0.7541,0.6766,0.6632,0.7942,7.7013,0.1267,1.0000,0.0405,0.4504,0.0023,0.0000,1.832E-14,5.0000,0.1036,0.3316,0.0258,0.0000,1.095E-22,10.0000,0.1608,0.2517,0.0562,0.0213,7.95E-31,0.7068,0.0317,0.4681,0.0000,0.0000,1.363E-13,19.5695,0.2626,0.1605,0.0984,0.0638,7.416E-48,23.7748,0.3075,0.1327,0.1335,0.0851,1.418E-56,20.3824,0.2718,0.1546,0.1007,0.0638,5.421E-50,26.5863,0.3431,0.1168,0.1522,0.1064,4.84E-62,22.1211,0.2894,0.1430,0.1148,0.0638,1.051E-54,1.3616,0.0491,0.4330,0.0023,0.0000,2.176E-15,12.6509,0.1881,0.2211,0.0749,0.0213,3.081E-36
species_6,427,1.5458,1.7171,500,0.9359,47,1.6467,0.9240,0.0156,9999,3.7380,2.2696,39.1969,18.5671,4.1946,1.2917,13.4454,3.1996,1.6704,12.4268,1.6002,2.0279,17.0493,22.3652,0.2699,0.3931,12.4366,2.8135,0.2165,40.8277,1.5323,1.5358,1.5360,1.4596,1.5485,1.5406,1.5118,1.5037,1.5436,1.4554,0.1295,0.0672,0.5646,0.3087,0.2850,0.3798,0.5034,0.2007,0.1485,0.5831,1.6118,1.6270,1.6724,1.6075,1.6365,1.6519,1.6956,1.6087,1.6456,1.5249,0.1894,0.0788,0.5256,0.4434,0.3666,0.4058,0.5079,0.2593,0.1289,0.6404,0.9217,0.9232,0.9249,0.9216,0.9236,0.9248,0.9293,0.9199,0.9244,0.9149,0.6651,0.5969,0.7351,0.7560,0.7063,0.7113,0.7575,0.6714,0.6288,0.7802,7.6793,0.1239,1.0000,0.0387,0.4425,0.0023,0.0000,7.107E-15,5.0000,0.1024,0.3233,0.0258,0.0851,2.154E-18,10.0000,0.1621,0.2452,0.0515,0.1064,2.518E-25,0.6120,0.0275,0.4676,0.0000,0.0000,1.291E-13,21.5874,0.2847,0.1425,0.0984,0.1489,3.369E-44,23.9021,0.3121,0.1283,0.1288,0.1489,5.798E-50,21.0345,0.2795,0.1461,0.0913,0.1489,6.474E-43,20.6135,0.2750,0.1489,0.0913,0.1489,5.844E-42,27.4636,0.3574,0.1093,0.1593,0.1489,5.165E-60,1.1438,0.0420,0.4351,0.0023,0.0000,2.839E-15,12.5564,0.1867,0.2163,0.0656,0.1064,8.486E-30
species_7,427,1.5894,1.7591,500,0.9370,47,1.1264,0.8944,0.0144,9999,3.8230,2.3663,38.8899,22.6018,2.2399,2.1920,14.0088,3.2449,0.1394,10.4940,1.3834,2.4796,15.8946,22.5242,0.1671,0.0167,12.6244,3.1708,0.1827,41.5566,1.5736,1.5744,1.5784,1.4985,1.5893,1.5858,1.5571,1.5432,1.5860,1.4898,0.1417,0.0794,0.5647,0.3304,0.2899,0.3808,0.4937,0.2155,0.1463,0.5967,1.1210,1.1848,1.1374,1.0941,1.1185,1.1024,1.1411,1.1405,1.1124,1.0464,0.0541,-0.0458,0.5207,0.2100,0.3219,0.3837,0.6058,0.1074,0.1523,0.5085,0.8944,0.9001,0.8954,0.8839,0.8932,0.8922,0.8921,0.8922,0.8930,0.8853,0.6067,0.5462,0.7206,0.6482,0.6977,0.6713,0.7851,0.6234,0.6324,0.7310,7.6377,0.1182,1.0000,0.0368,0.4422,0.0023,0.0000,6.851E-15,5.0000,0.0932,0.3200,0.0304,0.0426,3.709E-21,10.0000,0.1497,0.2384,0.0562,0.1064,2.791E-26,0.5905,0.0256,0.4689,0.0000,0.0000,1.488E-13,18.6151,0.2405,0.1543,0.0984,0.2128,1.551E-33,22.2999,0.2842,0.1291,0.1288,0.2979,5.328E-32,16.5107,0.2200,0.1710,0.0773,0.1702,1.893E-33,16.6187,0.2208,0.1702,0.0843,0.1702,1.211E-33,12.3040,0.1737,0.2112,0.0656,0.1064,1.03E-30,1.2373,0.0423,0.4301,0.0023,0.0213,1.524E-14,12.6629,0.1771,0.2074,0.0703,0.1489,6.95E-28
species_8,427,1.5454,1.7159,500,0.9352,47,1.6098,0.9248,0.0154,9999,3.5086,2.4653,39.4551,21.4161,3.1391,1.2824,12.9020,2.5694,0.1597,13.1024,1.4674,1.5979,14.2012,23.3550,0.5944,0.3875,10.3585,2.8064,0.2390,44.9927,1.5301,1.5375,1.5324,1.4543,1.5444,1.5391,1.5185,1.5138,1.5424,1.4522,0.1373,0.0697,0.5616,0.3245,0.2978,0.3765,0.5008,0.2038,0.1453,0.5809,1.5940,1.5907,1.6471,1.5219,1.6198,1.6052,1.5481,1.4943,1.6179,1.5229,0.1024,0.0575,0.5506,0.2780,0.2409,0.4382,0.5354,0.2198,0.1656,0.6652,0.9228,0.9221,0.9284,0.9200,0.9257,0.9243,0.9214,0.9177,0.9254,0.9188,0.6087,0.5691,0.7055,0.7173,0.6926,0.7380,0.7666,0.6473,0.6500,0.7997,7.6755,0.1235,1.0000,0.0372,0.4408,0.0023,0.0213,5.546E-14,5.0000,0.1036,0.3204,0.0234,0.0851,1.235E-18,10.0000,0.1620,0.2439,0.0539,0.0851,4.505E-27,0.8160,0.0326,0.4520,0.0000,0.0213,2.01E-13,20.4371,0.2738,0.1494,0.0984,0.1277,3.067E-44,23.3077,0.3070,0.1312,0.1311,0.1277,1.763E-51,20.4223,0.2738,0.1494,0.0960,0.1277,3.067E-44,23.9459,0.3142,0.1276,0.1382,0.1277,3.714E-53,28.2073,0.3674,0.1053,0.1639,0.1277,0E0,1.3102,0.0443,0.4247,0.0023,0.0426,7.439E-14,12.5457,0.1879,0.2154,0.0679,0.0851,9.706E-32
species_9,427,1.5625,1.7290,500,0.9363,47,1.4892,0.9125,0.0151,9999,4.4582,1.7795,38.5202,22.0480,5.6156,1.4099,10.0424,3.7291,0.3189,12.0780,1.7769,1.5271,15.4742,22.8881,0.6895,0.0185,9.9139,2.5537,0.4436,44.7145,1.5499,1.5543,1.5471,1.4670,1.5630,1.5584,1.5381,1.5240,1.5580,1.4670,0.1303,0.0674,0.5589,0.3300,0.2964,0.3801,0.5095,0.1931,0.1428,0.5891,1.4354,1.4809,1.4940,1.3879,1.4991,1.4878,1.4772,1.4072,1.4893,1.4023,0.1756,0.0767,0.5772,0.2272,0.2514,0.4012,0.4591,0.3331,0.1876,0.5850,0.9075,0.9115,0.9139,0.9031,0.9126,0.9125,0.9126,0.9037,0.9124,0.9061,0.5998,0.5954,0.7371,0.6773,0.7022,0.6836,0.7481,0.6988,0.6554,0.7583,7.6637,0.1216,1.0000,0.0367,0.4460,0.0023,0.0000,1.086E-14,5.0000,0.0985,0.3238,0.0281,0.0426,8.241E-21,10.0000,0.1540,0.2440,0.0492,0.1064,1.723E-25,0.5453,0.0243,0.4776,0.0000,0.0000,3.769E-13,20.3162,0.2648,0.1473,0.0984,0.1915,9.355E-38,23.1693,0.3001,0.1288,0.1288,0.2340,3.66E-39,19.9162,0.2594,0.1501,0.0913,0.1915,6.6E-37,15.2448,0.2101,0.1875,0.0726,0.1915,5.335E-28,21.9326,0.2812,0.1364,0.1194,0.1915,2.172E-41,1.1800,0.0402,0.4363,0.0023,0.0000,3.301E-15,12.6674,0.1807,0.2129,0.0609,0.1489,5.867E-27
