x,y,species median
1.0,1.0,0.08151803
2.0,2.0,0.36551127
3.0,3.0,0.49167255
4.0,4.0,0.024512054
5.0,5.0,0.038774326
6.0,6.0,0.013958687
7.0,7.0,0.020552846
8.0,8.0,0.08230627
9.0,9.0,0.059761494
10.0,10.0,0.06543318
11.0,11.0,0.7750471
12.0,12.0,0.10734729
13.0,13.0,0.017505638
14.0,14.0,0.4999344
15.0,15.0,0.43303984
16.0,16.0,0.15794064
17.0,17.0,0.15861538
18.0,18.0,0.70485634
19.0,19.0,0.40167293
20.0,20.0,0.26875907
21.0,21.0,2.6383224E-5
22.0,22.0,0.21433482
23.0,23.0,0.029387945
24.0,24.0,0.07044376
25.0,25.0,0.042308033
26.0,26.0,2.708152E-4
27.0,27.0,0.033377934
28.0,28.0,0.062083013
29.0,29.0,0.0029302242
30.0,30.0,0.0052198293
31.0,31.0,0.112837344
32.0,32.0,0.06431565
33.0,33.0,0.021469206
34.0,34.0,0.28768235
35.0,35.0,0.045189608
36.0,36.0,0.37536725
37.0,37.0,0.009514346
38.0,38.0,0.15889415
39.0,39.0,0.0055374224
40.0,40.0,0.019667286
41.0,41.0,0.0022393528
42.0,42.0,0.18411298
43.0,43.0,0.18349811
44.0,44.0,0.09565786
45.0,45.0,0.1634812
46.0,46.0,0.16236673
47.0,47.0,0.6342994
48.0,48.0,0.7722735
49.0,49.0,0.021569967
50.0,50.0,0.039615087
51.0,51.0,0.03799753
52.0,52.0,0.13944587
53.0,53.0,0.09101449
54.0,54.0,0.69516957
55.0,55.0,0.7663525
56.0,56.0,0.3056341
57.0,57.0,0.43817663
58.0,58.0,7.4086373E-4
59.0,59.0,0.12939821
60.0,60.0,0.0133914575
61.0,61.0,9.149336E-5
62.0,62.0,0.06568311
63.0,63.0,0.15675661
64.0,64.0,0.18493767
65.0,65.0,0.7665876
66.0,66.0,0.05749837
67.0,67.0,0.076966256
68.0,68.0,2.6394779E-5
69.0,69.0,2.1587028E-4
70.0,70.0,0.00698204
71.0,71.0,0.80050325
72.0,72.0,0.021832012
73.0,73.0,0.1734786
74.0,74.0,0.4714816
75.0,75.0,0.016887467
76.0,76.0,0.40222925
77.0,77.0,0.15029144
78.0,78.0,0.61048245
79.0,79.0,0.01562498
80.0,80.0,0.1660275
81.0,81.0,0.16823848
82.0,82.0,0.0969293
83.0,83.0,0.12254346
84.0,84.0,2.5127554E-5
85.0,85.0,0.5836213
86.0,86.0,0.0035699222
87.0,87.0,0.04260763
88.0,88.0,0.03600509
89.0,89.0,0.020186407
90.0,90.0,0.05517794
91.0,91.0,0.0013908617
92.0,92.0,0.023327898
93.0,93.0,0.050920688
94.0,94.0,0.0037443365
95.0,95.0,0.09981468
96.0,96.0,0.23389678
97.0,97.0,3.1852072E-5
98.0,98.0,0.0020887144
99.0,99.0,0.23509182
100.0,100.0,0.1896972
101.0,101.0,0.5868572
102.0,102.0,0.42552418
103.0,103.0,0.062031418
104.0,104.0,0.24645658
105.0,105.0,0.020482864
106.0,106.0,0.035246506
107.0,107.0,0.15161446
108.0,108.0,6.5249056E-5
109.0,109.0,0.5387283
110.0,110.0,0.106280714
111.0,111.0,0.12688173
112.0,112.0,0.25816187
113.0,113.0,0.030650483
114.0,114.0,0.07457353
115.0,115.0,0.061060168
116.0,116.0,0.04501675
117.0,117.0,0.12187253
118.0,118.0,0.55494815
119.0,119.0,0.10363773
120.0,120.0,0.18672505
121.0,121.0,0.02882778
122.0,122.0,0.25734484
123.0,123.0,0.603298
124.0,124.0,0.09206199
125.0,125.0,0.07035403
126.0,126.0,0.06757961
127.0,127.0,0.82819897
128.0,128.0,0.095464304
129.0,129.0,0.6667019
130.0,130.0,0.037430365
131.0,131.0,0.030525459
132.0,132.0,0.015616562
133.0,133.0,0.025331812
134.0,134.0,0.0734322
135.0,135.0,0.05485244
136.0,136.0,0.1308877
137.0,137.0,0.04796516
138.0,138.0,0.11251849
139.0,139.0,0.6840756
140.0,140.0,0.016124966
141.0,141.0,1.8518402E-4
142.0,142.0,0.1385534
143.0,143.0,0.07840119
144.0,144.0,0.23194535
145.0,145.0,0.79941815
146.0,146.0,0.21680605
147.0,147.0,0.105936475
148.0,148.0,0.16182731
149.0,149.0,0.1921132
150.0,150.0,0.06102584
151.0,151.0,0.032618545
152.0,152.0,0.014569904
153.0,153.0,0.07395244
154.0,154.0,0.80601984
155.0,155.0,0.09130772
156.0,156.0,0.02024866
157.0,157.0,0.15038851
158.0,158.0,0.047438234
159.0,159.0,0.7490748
160.0,160.0,0.06420891
161.0,161.0,0.13934125
162.0,162.0,0.10361873
163.0,163.0,0.047927212
164.0,164.0,0.11877273
165.0,165.0,0.07674423
166.0,166.0,8.068594E-5
167.0,167.0,0.12637374
168.0,168.0,0.012815042
169.0,169.0,0.09642872
170.0,170.0,0.10865992
