x,y,species max
1.0,1.0,0.37306663
2.0,2.0,0.2986897
3.0,3.0,0.08360138
4.0,4.0,0.13435012
5.0,5.0,0.2820881
6.0,6.0,0.11585113
7.0,7.0,0.1430008
8.0,8.0,0.06037777
9.0,9.0,0.16698116
10.0,10.0,0.19210748
11.0,11.0,0.81771845
12.0,12.0,0.34782726
13.0,13.0,0.050334517
14.0,14.0,0.41408673
15.0,15.0,0.7092587
16.0,16.0,0.80638695
17.0,17.0,0.053258244
18.0,18.0,0.70620394
19.0,19.0,0.3774113
20.0,20.0,0.0065598586
21.0,21.0,0.18054265
22.0,22.0,0.7125514
23.0,23.0,0.06043649
24.0,24.0,0.32371247
25.0,25.0,0.04978899
26.0,26.0,0.23863584
27.0,27.0,0.48936978
28.0,28.0,0.11369597
29.0,29.0,0.7189052
30.0,30.0,0.054020688
31.0,31.0,0.011992878
32.0,32.0,0.021156054
33.0,33.0,3.9385146E-4
34.0,34.0,0.15586711
35.0,35.0,0.8895481
36.0,36.0,0.31000558
37.0,37.0,0.18818712
38.0,38.0,0.008989706
39.0,39.0,0.12912355
40.0,40.0,0.11115276
41.0,41.0,0.0866293
42.0,42.0,0.18283099
43.0,43.0,0.79888016
44.0,44.0,0.22745267
45.0,45.0,0.14697485
46.0,46.0,0.29442248
47.0,47.0,0.057985835
48.0,48.0,0.18003395
49.0,49.0,0.30061945
50.0,50.0,0.89379334
51.0,51.0,0.32222414
52.0,52.0,0.7712475
53.0,53.0,0.42734033
54.0,54.0,0.25435507
55.0,55.0,0.10321703
56.0,56.0,0.7584893
57.0,57.0,0.16934809
58.0,58.0,0.21055238
59.0,59.0,0.28615215
60.0,60.0,0.012661272
61.0,61.0,0.9282361
62.0,62.0,0.62032396
63.0,63.0,0.2621306
64.0,64.0,0.15088798
65.0,65.0,0.05427334
66.0,66.0,0.14022507
67.0,67.0,0.8253252
68.0,68.0,0.41999587
69.0,69.0,0.5746261
70.0,70.0,0.1525323
71.0,71.0,0.10134964
72.0,72.0,0.74941313
73.0,73.0,0.71074307
74.0,74.0,0.65343374
75.0,75.0,0.11451688
76.0,76.0,0.49288797
77.0,77.0,0.58608305
78.0,78.0,2.9175865E-4
79.0,79.0,0.09665221
80.0,80.0,0.22926491
81.0,81.0,0.26258737
82.0,82.0,0.7888682
83.0,83.0,0.020901486
84.0,84.0,0.09513677
85.0,85.0,6.324198E-5
86.0,86.0,0.4689677
87.0,87.0,0.307612
88.0,88.0,0.18032509
89.0,89.0,0.17473444
90.0,90.0,0.019938095
91.0,91.0,0.8652504
92.0,92.0,0.11945693
93.0,93.0,0.04876752
94.0,94.0,0.5940097
95.0,95.0,0.1835758
96.0,96.0,0.6924862
97.0,97.0,0.29277262
98.0,98.0,0.6718587
99.0,99.0,0.12887156
100.0,100.0,0.19528827
101.0,101.0,0.15472795
102.0,102.0,0.50235665
103.0,103.0,0.913001
104.0,104.0,0.8006078
105.0,105.0,0.0028993527
106.0,106.0,0.2476018
107.0,107.0,0.094389886
108.0,108.0,0.009404543
109.0,109.0,0.08007181
110.0,110.0,0.101367526
111.0,111.0,0.19847576
112.0,112.0,0.09830992
113.0,113.0,0.1522258
114.0,114.0,0.13345522
115.0,115.0,0.90196335
116.0,116.0,0.030388145
117.0,117.0,0.4978573
118.0,118.0,0.3317729
119.0,119.0,0.3767476
120.0,120.0,0.27731988
121.0,121.0,0.7145973
122.0,122.0,0.051519595
123.0,123.0,0.013137561
124.0,124.0,0.19945294
125.0,125.0,0.06987915
126.0,126.0,0.23458835
127.0,127.0,0.054576024
128.0,128.0,0.24278644
129.0,129.0,0.3888936
130.0,130.0,0.282394
131.0,131.0,0.13279007
132.0,132.0,0.103717536
133.0,133.0,0.8572842
134.0,134.0,0.14197649
135.0,135.0,0.06039769
136.0,136.0,0.22944531
137.0,137.0,0.78591853
138.0,138.0,0.35189492
139.0,139.0,0.36257783
140.0,140.0,0.16752556
141.0,141.0,0.03915182
142.0,142.0,0.08692159
143.0,143.0,0.05883992
144.0,144.0,0.09517979
