x,y,species stddev
1.0,1.0,0.009682058
2.0,2.0,0.0021946663
3.0,3.0,1.1354782E-4
4.0,4.0,0.012431878
5.0,5.0,2.3766734E-5
6.0,6.0,5.0558854E-5
7.0,7.0,0.02105611
8.0,8.0,0.017793477
9.0,9.0,9.902032E-5
10.0,10.0,0.017025823
11.0,11.0,1.6613928E-8
12.0,12.0,4.6329128E-4
13.0,13.0,0.039816547
14.0,14.0,0.00642404
15.0,15.0,1.8614426E-5
16.0,16.0,0.003566391
17.0,17.0,0.00225965
18.0,18.0,0.002011598
19.0,19.0,9.027438E-4
20.0,20.0,9.310642E-6
21.0,21.0,0.009692795
22.0,22.0,0.009995594
23.0,23.0,0.016497634
24.0,24.0,0.0010051526
25.0,25.0,0.0022241673
26.0,26.0,0.029053546
27.0,27.0,0.015215971
28.0,28.0,0.01464222
29.0,29.0,3.2439789E-6
30.0,30.0,1.6478924E-9
31.0,31.0,0.005886729
32.0,32.0,0.047664255
33.0,33.0,1.0818088E-8
34.0,34.0,0.008659107
35.0,35.0,0.0025380175
36.0,36.0,1.1647626E-5
37.0,37.0,0.010569398
38.0,38.0,4.7037198E-4
39.0,39.0,0.0107043255
40.0,40.0,0.013067127
41.0,41.0,1.3371947E-4
42.0,42.0,0.0052829366
43.0,43.0,3.3286167E-4
44.0,44.0,7.6274E-8
45.0,45.0,0.005699324
46.0,46.0,0.007831411
47.0,47.0,0.0021328453
48.0,48.0,0.0033884135
49.0,49.0,0.016013449
50.0,50.0,0.024934787
51.0,51.0,1.9084506E-5
52.0,52.0,0.009405694
53.0,53.0,3.958835E-5
54.0,54.0,4.5687286E-4
55.0,55.0,0.011217825
56.0,56.0,1.849923E-7
57.0,57.0,0.002316509
58.0,58.0,4.200045E-6
59.0,59.0,9.943097E-5
60.0,60.0,0.039590746
61.0,61.0,3.861708E-4
62.0,62.0,0.0033044629
63.0,63.0,0.0039107194
64.0,64.0,0.0067511983
65.0,65.0,2.0857822E-9
66.0,66.0,7.138353E-7
67.0,67.0,1.8644122E-9
68.0,68.0,0.010021987
69.0,69.0,0.011977878
70.0,70.0,0.022178227
71.0,71.0,0.0064484286
72.0,72.0,0.009819829
73.0,73.0,0.016056541
74.0,74.0,0.012608506
75.0,75.0,4.785952E-5
76.0,76.0,0.015566207
77.0,77.0,0.0088161
78.0,78.0,0.0048315297
79.0,79.0,0.007297474
80.0,80.0,8.599507E-4
81.0,81.0,0.011633047
82.0,82.0,2.170411E-5
83.0,83.0,1.1988028E-5
84.0,84.0,2.6660953E-6
85.0,85.0,0.0025151875
86.0,86.0,5.2829625E-7
87.0,87.0,0.0042993235
88.0,88.0,0.0065451744
89.0,89.0,0.0073344177
90.0,90.0,0.0017892516
91.0,91.0,0.07162832
92.0,92.0,0.0014199336
93.0,93.0,0.007788783
94.0,94.0,8.4474044E-7
95.0,95.0,6.799031E-5
96.0,96.0,3.6503543E-4
97.0,97.0,0.020544969
98.0,98.0,0.0012995362
99.0,99.0,0.004830516
100.0,100.0,0.0011976204
101.0,101.0,0.018775407
102.0,102.0,0.004811348
103.0,103.0,0.0018386656
104.0,104.0,0.013260759
105.0,105.0,0.005895342
106.0,106.0,0.0010717423
107.0,107.0,0.01133964
108.0,108.0,1.6259461E-6
109.0,109.0,0.0013864685
110.0,110.0,0.006930013
111.0,111.0,2.8685991E-9
112.0,112.0,4.6456597E-7
113.0,113.0,1.1334974E-8
114.0,114.0,0.013075933
115.0,115.0,1.47819965E-5
116.0,116.0,0.01752779
117.0,117.0,2.2291701E-6
118.0,118.0,0.0398092
119.0,119.0,9.358921E-5
120.0,120.0,0.008882212
121.0,121.0,0.007964618
122.0,122.0,0.007331837
123.0,123.0,0.011728056
124.0,124.0,0.0015644126
125.0,125.0,0.007810141
126.0,126.0,0.0026433384
127.0,127.0,0.008951866
128.0,128.0,0.0012039775
129.0,129.0,9.748969E-7
130.0,130.0,1.03267565E-4
131.0,131.0,2.9353908E-4
132.0,132.0,0.017663775
133.0,133.0,7.926885E-8
134.0,134.0,4.280981E-6
135.0,135.0,3.5979078E-4
136.0,136.0,3.0774115E-6
137.0,137.0,5.551795E-4
138.0,138.0,9.622083E-5
139.0,139.0,0.006237837
140.0,140.0,0.009403321
141.0,141.0,0.0024967925
142.0,142.0,0.010777726
143.0,143.0,2.7987848E-5
144.0,144.0,0.019058628
145.0,145.0,0.021447297
146.0,146.0,0.01457772
147.0,147.0,1.2379195E-7
148.0,148.0,0.018076379
149.0,149.0,0.007104743
150.0,150.0,0.008171487
151.0,151.0,0.019407326
152.0,152.0,0.0012882156
153.0,153.0,4.802258E-4
154.0,154.0,9.122125E-4
155.0,155.0,0.023043472
156.0,156.0,1.0094974E-4
157.0,157.0,0.03839145
158.0,158.0,0.0100622345
159.0,159.0,0.016871614
160.0,160.0,0.011431093
161.0,161.0,0.009953037
162.0,162.0,0.0072293812
163.0,163.0,0.008545416
164.0,164.0,2.489012E-4
165.0,165.0,0.017937472
166.0,166.0,5.8012543E-4
167.0,167.0,0.0030102998
168.0,168.0,0.0031196128
169.0,169.0,0.010224136
170.0,170.0,0.03869357
171.0,171.0,0.002102599
172.0,172.0,0.0076103364
173.0,173.0,2.1460846E-6
174.0,174.0,3.414271E-7
175.0,175.0,0.005450013
176.0,176.0,0.04714515
177.0,177.0,1.3114396E-5
178.0,178.0,2.7125252E-6
179.0,179.0,4.9561745E-4
180.0,180.0,0.0082439855
181.0,181.0,3.9950785E-9
182.0,182.0,8.223148E-5
183.0,183.0,0.01909502
184.0,184.0,0.0023001665
185.0,185.0,3.5021972E-6
186.0,186.0,0.01512264
187.0,187.0,0.01271604
188.0,188.0,0.041774124
189.0,189.0,0.015241118
190.0,190.0,0.01770537
191.0,191.0,2.6020064E-8
192.0,192.0,0.0010073445
193.0,193.0,0.0025606102
194.0,194.0,0.0110146105
195.0,195.0,1.6816879E-5
196.0,196.0,0.005314703
197.0,197.0,3.7629207E-4
198.0,198.0,0.011744996
199.0,199.0,0.008833637
200.0,200.0,1.0181705E-5
201.0,201.0,0.008434562
202.0,202.0,0.010796179
203.0,203.0,0.02218399
204.0,204.0,4.884069E-4
205.0,205.0,1.0251798E-6
206.0,206.0,1.4155515E-4
