x,y,species max
1.0,1.0,0.17765242
2.0,2.0,0.016729573
3.0,3.0,5.659193E-4
4.0,4.0,0.19961642
5.0,5.0,1.2523237E-4
6.0,6.0,2.8189283E-4
7.0,7.0,0.41612804
8.0,8.0,0.28349772
9.0,9.0,6.7047967E-4
10.0,10.0,0.20315011
11.0,11.0,6.908866E-8
12.0,12.0,0.0032321126
13.0,13.0,0.5204259
14.0,14.0,0.06492077
15.0,15.0,7.154082E-5
16.0,16.0,0.026227979
17.0,17.0,0.014813979
18.0,18.0,0.016335456
19.0,19.0,0.0068859453
20.0,20.0,4.736673E-5
21.0,21.0,0.24996741
22.0,22.0,0.38078597
23.0,23.0,0.16114059
24.0,24.0,0.0057563246
25.0,25.0,0.0130591765
26.0,26.0,0.61881924
27.0,27.0,0.23278414
28.0,28.0,0.3702436
29.0,29.0,1.5126943E-5
30.0,30.0,6.594945E-9
31.0,31.0,0.9492201
32.0,32.0,0.49808756
33.0,33.0,4.4312284E-8
34.0,34.0,0.112997875
35.0,35.0,0.02029194
36.0,36.0,5.4610566E-5
37.0,37.0,0.12317392
38.0,38.0,0.002238612
39.0,39.0,0.20353855
40.0,40.0,0.13044648
41.0,41.0,9.315996E-4
42.0,42.0,0.046734013
43.0,43.0,0.001689219
44.0,44.0,3.2010405E-7
45.0,45.0,0.12964387
46.0,46.0,0.0819835
47.0,47.0,0.011798218
48.0,48.0,0.027939385
49.0,49.0,0.14028713
50.0,50.0,0.49560875
51.0,51.0,8.839156E-5
52.0,52.0,0.1641206
53.0,53.0,1.8377484E-4
54.0,54.0,0.0027041372
55.0,55.0,0.093475215
56.0,56.0,7.843683E-7
57.0,57.0,0.01837599
58.0,58.0,1.9189103E-5
59.0,59.0,6.039589E-4
60.0,60.0,0.61013204
61.0,61.0,0.0022324615
62.0,62.0,0.03309465
63.0,63.0,0.03911752
64.0,64.0,0.039704837
65.0,65.0,8.368302E-9
66.0,66.0,3.1038935E-6
67.0,67.0,7.4122277E-9
68.0,68.0,0.118404664
69.0,69.0,0.10464738
70.0,70.0,0.28952825
71.0,71.0,0.05702092
