x,y,species_3 cloglog values
1.0,1.0,0.007000821
2.0,2.0,2.5541655E-4
3.0,3.0,0.49671394
4.0,4.0,0.034587942
5.0,5.0,0.047758967
6.0,6.0,0.019313753
7.0,7.0,0.51643026
8.0,8.0,0.2319511
9.0,9.0,3.1156573E-4
10.0,10.0,0.5314315
11.0,11.0,0.030631417
12.0,12.0,0.14192635
13.0,13.0,0.05249236
14.0,14.0,0.42431757
15.0,15.0,0.07698846
16.0,16.0,0.028325878
17.0,17.0,0.00477319
18.0,18.0,0.020615723
19.0,19.0,0.19617552
20.0,20.0,0.78508335
21.0,21.0,0.10975078
22.0,22.0,0.08041906
23.0,23.0,0.087937
24.0,24.0,0.034585766
25.0,25.0,0.7101971
26.0,26.0,0.0896594
27.0,27.0,0.6596673
28.0,28.0,0.03766815
29.0,29.0,0.29036373
30.0,30.0,0.3184161
31.0,31.0,0.7813285
32.0,32.0,0.0056006885
33.0,33.0,0.06337491
34.0,34.0,0.034213733
35.0,35.0,0.6111374
36.0,36.0,1.8952685E-4
37.0,37.0,0.08495619
38.0,38.0,0.11293043
39.0,39.0,0.8267263
40.0,40.0,0.068936475
41.0,41.0,0.2007772
42.0,42.0,0.12169623
43.0,43.0,0.03633987
44.0,44.0,0.105419
45.0,45.0,0.11913475
46.0,46.0,0.14984593
47.0,47.0,0.085146435
48.0,48.0,0.1244201
49.0,49.0,0.14726734
50.0,50.0,0.5186511
51.0,51.0,2.1293256E-6
52.0,52.0,0.06980197
53.0,53.0,0.026573641
54.0,54.0,0.06529057
55.0,55.0,0.05930055
56.0,56.0,0.0518437
57.0,57.0,0.08370255
58.0,58.0,0.06352208
59.0,59.0,0.6761461
60.0,60.0,0.039631363
61.0,61.0,0.80728894
62.0,62.0,0.08860661
63.0,63.0,0.0015978726
64.0,64.0,0.72940725
65.0,65.0,0.008661456
66.0,66.0,0.13580255
67.0,67.0,0.059032246
68.0,68.0,0.20056924
69.0,69.0,0.22627294
70.0,70.0,0.034906715
71.0,71.0,0.34149718
72.0,72.0,0.15366709
73.0,73.0,0.6566467
74.0,74.0,0.15575634
75.0,75.0,0.005288056
76.0,76.0,0.098318346
77.0,77.0,0.10282151
78.0,78.0,0.21375701
79.0,79.0,0.080466315
80.0,80.0,0.20930712
81.0,81.0,0.07868735
82.0,82.0,0.09951483
83.0,83.0,0.09292811
84.0,84.0,0.039592884
85.0,85.0,0.016593726
86.0,86.0,0.2464809
87.0,87.0,0.019821873
88.0,88.0,0.13333008
89.0,89.0,0.20278378
90.0,90.0,0.05503027
91.0,91.0,0.13358335
92.0,92.0,0.8603471
93.0,93.0,0.06649055
94.0,94.0,0.39773685
95.0,95.0,0.021353561
96.0,96.0,0.7121918
97.0,97.0,0.063213274
98.0,98.0,0.471384
99.0,99.0,0.37845874
100.0,100.0,0.07365621
101.0,101.0,0.17311731
102.0,102.0,0.029424775
103.0,103.0,0.099016115
104.0,104.0,0.20444253
105.0,105.0,0.5468946
106.0,106.0,0.5244616
107.0,107.0,0.038361687
108.0,108.0,0.13690412
109.0,109.0,1.4603951E-4
110.0,110.0,0.09605129
111.0,111.0,0.22671084
112.0,112.0,0.13038947
113.0,113.0,0.013214815
114.0,114.0,0.0452241
115.0,115.0,0.026471572
116.0,116.0,0.007051535
117.0,117.0,0.02429577
118.0,118.0,0.8103404
119.0,119.0,0.36640793
120.0,120.0,0.03702906
121.0,121.0,0.25767055
122.0,122.0,0.46459353
123.0,123.0,0.5197564
124.0,124.0,0.034942143
125.0,125.0,0.7810644
126.0,126.0,0.04256604
127.0,127.0,0.16376634
128.0,128.0,0.14698745
129.0,129.0,0.12061159
130.0,130.0,0.06637982
131.0,131.0,0.035719737
132.0,132.0,9.604674E-4
133.0,133.0,0.38074866
134.0,134.0,8.604814E-4
135.0,135.0,0.049736295
136.0,136.0,0.042129442
137.0,137.0,0.06035746
138.0,138.0,0.74997777
139.0,139.0,0.11688794
140.0,140.0,0.066513754
141.0,141.0,0.09578222
142.0,142.0,0.23595619
143.0,143.0,0.13301145
144.0,144.0,0.7366953
