x,y,species avg
1.0,1.0,0.006639182
2.0,2.0,2.2103605E-4
3.0,3.0,0.49853832
4.0,4.0,0.03347219
5.0,5.0,0.044982888
6.0,6.0,0.016772904
7.0,7.0,0.5362222
8.0,8.0,0.23875257
9.0,9.0,2.6517417E-4
10.0,10.0,0.5392938
11.0,11.0,0.030330144
12.0,12.0,0.14790429
13.0,13.0,0.05163842
14.0,14.0,0.4274895
15.0,15.0,0.08117258
16.0,16.0,0.02622102
17.0,17.0,0.0045401314
18.0,18.0,0.018969297
19.0,19.0,0.20646136
20.0,20.0,0.78153366
21.0,21.0,0.11032276
22.0,22.0,0.07801156
23.0,23.0,0.08844895
24.0,24.0,0.03789454
25.0,25.0,0.71814424
26.0,26.0,0.08591027
27.0,27.0,0.64572036
28.0,28.0,0.03803192
29.0,29.0,0.2870733
30.0,30.0,0.33547705
31.0,31.0,0.77271116
32.0,32.0,0.0048467424
33.0,33.0,0.06359582
34.0,34.0,0.03392451
35.0,35.0,0.6094624
36.0,36.0,1.66582E-4
37.0,37.0,0.08408444
38.0,38.0,0.1074656
39.0,39.0,0.82161486
40.0,40.0,0.07093872
41.0,41.0,0.19643173
42.0,42.0,0.11703481
43.0,43.0,0.036683675
44.0,44.0,0.105155915
45.0,45.0,0.1168457
46.0,46.0,0.144764
47.0,47.0,0.0821783
48.0,48.0,0.12768103
49.0,49.0,0.14105456
50.0,50.0,0.51310366
51.0,51.0,2.3432535E-6
52.0,52.0,0.07160729
53.0,53.0,0.023812154
54.0,54.0,0.06551974
55.0,55.0,0.058688253
56.0,56.0,0.051911984
57.0,57.0,0.08961854
58.0,58.0,0.06537623
59.0,59.0,0.67227286
60.0,60.0,0.038987417
61.0,61.0,0.8167778
62.0,62.0,0.088271886
63.0,63.0,0.0013510584
64.0,64.0,0.7377182
65.0,65.0,0.009011585
66.0,66.0,0.14866371
67.0,67.0,0.06055094
68.0,68.0,0.18903013
69.0,69.0,0.22068521
70.0,70.0,0.03421292
71.0,71.0,0.34692162
72.0,72.0,0.15360442
73.0,73.0,0.6511764
74.0,74.0,0.15084732
75.0,75.0,0.0051758857
76.0,76.0,0.09509161
77.0,77.0,0.102376156
78.0,78.0,0.23048523
79.0,79.0,0.07894628
80.0,80.0,0.21265669
81.0,81.0,0.08132156
82.0,82.0,0.09500256
83.0,83.0,0.10160419
84.0,84.0,0.03758976
85.0,85.0,0.01627033
86.0,86.0,0.24049422
87.0,87.0,0.01842003
88.0,88.0,0.13217786
89.0,89.0,0.2040998
90.0,90.0,0.052657165
91.0,91.0,0.13101298
92.0,92.0,0.86085385
93.0,93.0,0.06350902
94.0,94.0,0.41379926
95.0,95.0,0.019955546
96.0,96.0,0.7067582
97.0,97.0,0.060557272
98.0,98.0,0.4647189
99.0,99.0,0.37784484
100.0,100.0,0.07179735
101.0,101.0,0.1666388
102.0,102.0,0.02790689
103.0,103.0,0.09791233
104.0,104.0,0.21196431
105.0,105.0,0.56469154
106.0,106.0,0.5243076
107.0,107.0,0.041262098
108.0,108.0,0.13967459
109.0,109.0,1.1733555E-4
110.0,110.0,0.100175366
111.0,111.0,0.22115716
112.0,112.0,0.13136117
113.0,113.0,0.012612095
114.0,114.0,0.043247055
115.0,115.0,0.024728792
116.0,116.0,0.0063355793
117.0,117.0,0.023637436
118.0,118.0,0.80383533
119.0,119.0,0.361923
120.0,120.0,0.035276532
121.0,121.0,0.26120022
122.0,122.0,0.47581837
123.0,123.0,0.5185808
124.0,124.0,0.03332052
125.0,125.0,0.77582026
126.0,126.0,0.043696813
127.0,127.0,0.17098384
128.0,128.0,0.15208492
129.0,129.0,0.11852541
130.0,130.0,0.06208893
131.0,131.0,0.03565485
132.0,132.0,8.3347823E-4
133.0,133.0,0.36476994
134.0,134.0,7.499016E-4
135.0,135.0,0.046983484
136.0,136.0,0.03982677
137.0,137.0,0.062346786
138.0,138.0,0.7492702
139.0,139.0,0.12015571
140.0,140.0,0.06794676
141.0,141.0,0.091869675
142.0,142.0,0.23972628
143.0,143.0,0.14789681
144.0,144.0,0.7264321
145.0,145.0,6.665202E-4
146.0,146.0,0.07438572
147.0,147.0,0.009756544
148.0,148.0,0.079953216
149.0,149.0,0.10535338
150.0,150.0,0.047089003
151.0,151.0,0.0032307617
152.0,152.0,0.23892516
153.0,153.0,0.092893474
154.0,154.0,0.24590696
155.0,155.0,0.75621104
156.0,156.0,0.6445869
157.0,157.0,0.047557488
158.0,158.0,0.05034671
159.0,159.0,0.10722887
160.0,160.0,7.681353E-4
161.0,161.0,0.023013981
162.0,162.0,0.12413746
163.0,163.0,0.502917
164.0,164.0,2.5801986E-4
165.0,165.0,0.29391587
166.0,166.0,1.8597637E-5
167.0,167.0,0.042452715
168.0,168.0,0.021356659
169.0,169.0,0.10454854
170.0,170.0,9.574198E-5
171.0,171.0,0.0012633572
172.0,172.0,0.18499039
173.0,173.0,0.6482481
174.0,174.0,0.7497465
175.0,175.0,0.051624175
176.0,176.0,0.019627133
177.0,177.0,0.25466233
178.0,178.0,0.07257795
179.0,179.0,0.091461726
180.0,180.0,0.29797417
181.0,181.0,0.45598727
182.0,182.0,0.06614524
183.0,183.0,0.07588247
184.0,184.0,0.8135579
185.0,185.0,0.74484384
186.0,186.0,0.017459728
187.0,187.0,0.081396565
188.0,188.0,0.25595444
189.0,189.0,0.101721294
190.0,190.0,0.0702678
191.0,191.0,0.27953774
192.0,192.0,0.026280135
193.0,193.0,0.1669825
194.0,194.0,0.0011274462
195.0,195.0,0.1864446
196.0,196.0,0.69882745
197.0,197.0,0.098530374
198.0,198.0,0.07326138
199.0,199.0,0.36227173
200.0,200.0,3.053443E-4
201.0,201.0,0.0023752707
202.0,202.0,0.374526
203.0,203.0,0.19446008
204.0,204.0,0.26245904
205.0,205.0,0.0010597678
206.0,206.0,0.023348272
207.0,207.0,0.24088573
208.0,208.0,0.062248435
209.0,209.0,0.0014341247
210.0,210.0,0.07664218
211.0,211.0,0.124220274
212.0,212.0,0.14154533
213.0,213.0,0.7879702
214.0,214.0,0.12706542
215.0,215.0,0.004876089
216.0,216.0,0.03520601
217.0,217.0,0.33613467
218.0,218.0,0.79539293
219.0,219.0,0.039468158
220.0,220.0,0.109490216
221.0,221.0,0.05064833
222.0,222.0,0.43629906
223.0,223.0,0.059660427
224.0,224.0,0.023366364
225.0,225.0,0.10669166
226.0,226.0,0.40920505
227.0,227.0,0.00419322
228.0,228.0,0.7387007
229.0,229.0,0.10507134
230.0,230.0,0.6228571
231.0,231.0,0.7816553
232.0,232.0,0.0534541
233.0,233.0,0.0049521225
234.0,234.0,0.043313056
235.0,235.0,0.047381938
236.0,236.0,0.073288955
237.0,237.0,0.659292
238.0,238.0,0.08535649
239.0,239.0,0.7262041
240.0,240.0,0.40836436
241.0,241.0,0.043122463
242.0,242.0,0.74837637
243.0,243.0,0.07177189
244.0,244.0,0.39646688
245.0,245.0,0.061597258
246.0,246.0,0.17908183
247.0,247.0,4.303511E-4
248.0,248.0,0.10852589
249.0,249.0,0.0766063
250.0,250.0,0.6507901
251.0,251.0,0.0478985
252.0,252.0,0.115861796
253.0,253.0,0.13511297
254.0,254.0,1.4865948E-5
255.0,255.0,0.08715929
256.0,256.0,0.16605283
257.0,257.0,0.016893666
258.0,258.0,0.046954643
259.0,259.0,0.17737505
260.0,260.0,0.05183633
261.0,261.0,0.023958383
262.0,262.0,0.06938559
263.0,263.0,0.1264824
