x,y,species_5 cloglog values
1.0,1.0,4.0507995E-8
2.0,2.0,1.4252556E-4
3.0,3.0,3.3226986E-6
4.0,4.0,9.644636E-5
5.0,5.0,8.164336E-7
6.0,6.0,2.801142E-9
7.0,7.0,5.8719786E-7
8.0,8.0,6.2265506E-5
9.0,9.0,1.2048313E-5
10.0,10.0,2.945353E-6
11.0,11.0,4.5408073E-9
12.0,12.0,1.5068519E-8
13.0,13.0,3.2749452E-4
14.0,14.0,2.5918953E-7
15.0,15.0,4.104746E-8
16.0,16.0,3.2037042E-6
17.0,17.0,3.4228838E-6
18.0,18.0,3.524597E-4
19.0,19.0,1.1457208E-5
20.0,20.0,1.2323453E-6
21.0,21.0,1.2624851E-5
22.0,22.0,3.6204085E-7
23.0,23.0,1.0528145E-4
24.0,24.0,7.3937144E-7
25.0,25.0,1.0419603E-6
26.0,26.0,5.733128E-6
27.0,27.0,3.270182E-6
28.0,28.0,0.20174487
29.0,29.0,3.3633697E-8
30.0,30.0,4.5352573E-7
31.0,31.0,8.869036E-5
32.0,32.0,3.3667477E-6
33.0,33.0,4.5429818E-8
34.0,34.0,3.320464E-6
35.0,35.0,1.3535617E-4
36.0,36.0,5.43959E-8
37.0,37.0,5.916766E-4
38.0,38.0,9.145956E-4
39.0,39.0,1.1717849E-11
40.0,40.0,2.3811113E-5
41.0,41.0,2.7286703E-8
42.0,42.0,4.351305E-9
43.0,43.0,5.029788E-5
44.0,44.0,1.5107874E-7
45.0,45.0,9.447734E-4
46.0,46.0,9.232753E-7
47.0,47.0,0.009350483
48.0,48.0,1.6311485E-6
49.0,49.0,1.1827653E-7
50.0,50.0,1.2604713E-8
51.0,51.0,0.46696475
52.0,52.0,4.580996E-7
53.0,53.0,1.6381889E-6
54.0,54.0,1.6453823E-6
55.0,55.0,3.7451862E-6
56.0,56.0,2.1010711E-4
57.0,57.0,0.0022489752
58.0,58.0,1.7673849E-5
59.0,59.0,0.019452086
60.0,60.0,4.926612E-9
61.0,61.0,5.770319E-7
62.0,62.0,8.0853945E-4
63.0,63.0,8.688129E-6
64.0,64.0,1.0732343E-5
65.0,65.0,3.6029162E-6
66.0,66.0,0.037341654
67.0,67.0,2.014343E-6
68.0,68.0,2.0872832E-4
69.0,69.0,4.0510417E-6
70.0,70.0,0.028010435
71.0,71.0,4.860187E-7
72.0,72.0,5.166466E-7
73.0,73.0,5.647669E-4
