x,y,species max
1.0,1.0,0.8165904
2.0,2.0,0.12503117
3.0,3.0,1.7472848E-4
4.0,4.0,8.5519755E-4
5.0,5.0,0.0019360099
6.0,6.0,0.035589486
7.0,7.0,0.11366798
8.0,8.0,0.021006355
9.0,9.0,0.14803898
10.0,10.0,0.36120287
11.0,11.0,0.08459493
12.0,12.0,0.19849794
13.0,13.0,0.72838753
14.0,14.0,0.001085025
15.0,15.0,0.0022637334
16.0,16.0,0.5752133
17.0,17.0,0.7172115
18.0,18.0,2.9188543E-6
19.0,19.0,0.038280148
20.0,20.0,0.017038738
21.0,21.0,1.960559E-6
22.0,22.0,6.212607E-4
23.0,23.0,0.21647374
24.0,24.0,0.047605146
25.0,25.0,0.8725717
26.0,26.0,8.1085745E-4
27.0,27.0,0.29451427
28.0,28.0,0.0010076928
29.0,29.0,0.37547553
30.0,30.0,3.9023494E-6
31.0,31.0,0.011065938
32.0,32.0,0.0063596526
33.0,33.0,9.94632E-7
34.0,34.0,0.7753296
35.0,35.0,3.493334E-5
36.0,36.0,0.008710773
37.0,37.0,0.03140128
38.0,38.0,0.13449326
39.0,39.0,0.13876931
40.0,40.0,0.24108069
41.0,41.0,0.01188689
42.0,42.0,0.03237363
43.0,43.0,0.4537531
44.0,44.0,2.2062025E-4
45.0,45.0,0.0018876482
46.0,46.0,8.85885E-7
47.0,47.0,1.2861871E-6
48.0,48.0,0.01122609
49.0,49.0,0.06557088
50.0,50.0,8.571795E-4
51.0,51.0,0.015405666
52.0,52.0,0.23575027
53.0,53.0,0.01350743
54.0,54.0,0.025027554
55.0,55.0,4.164397E-6
56.0,56.0,0.06472842
57.0,57.0,3.4333803E-4
58.0,58.0,0.01434752
59.0,59.0,1.5483507E-5
60.0,60.0,4.3970114E-4
61.0,61.0,5.8374942E-5
62.0,62.0,0.001024409
63.0,63.0,0.033698168
64.0,64.0,0.0018696542
65.0,65.0,0.005031747
66.0,66.0,0.25667974
67.0,67.0,0.78357184
68.0,68.0,0.35231382
69.0,69.0,0.035876356
70.0,70.0,9.662055E-5
71.0,71.0,0.7419246
72.0,72.0,0.004356806
73.0,73.0,2.1189893E-5
74.0,74.0,0.042039454
75.0,75.0,2.0890053E-4
76.0,76.0,1.9169943E-6
77.0,77.0,0.3770237
78.0,78.0,0.06715936
79.0,79.0,1.0476034E-4
80.0,80.0,0.0030863083
81.0,81.0,0.16827038
82.0,82.0,0.8403539
83.0,83.0,0.08969096
84.0,84.0,0.3579205
85.0,85.0,9.3019575E-5
86.0,86.0,0.0035737203
87.0,87.0,0.22458288
88.0,88.0,0.0031848596
89.0,89.0,0.77016234
90.0,90.0,0.90824604
91.0,91.0,0.19125944
92.0,92.0,1.4532719E-6
93.0,93.0,0.21018018
94.0,94.0,0.004363608
95.0,95.0,2.6862484E-5
96.0,96.0,0.0052777543
97.0,97.0,5.9510403E-6
98.0,98.0,0.10241655
99.0,99.0,0.01423881
100.0,100.0,0.084537484
101.0,101.0,0.7063158
102.0,102.0,0.0046890914
103.0,103.0,0.0019852878
104.0,104.0,0.071344286
105.0,105.0,5.9983744E-5
106.0,106.0,1.4652633E-5
107.0,107.0,0.0012536063
108.0,108.0,0.0074314047
109.0,109.0,0.28368878
110.0,110.0,6.683605E-7
111.0,111.0,0.5791859
112.0,112.0,0.15547317
113.0,113.0,5.455269E-4
114.0,114.0,0.023115978
115.0,115.0,0.89710754
116.0,116.0,0.77121174
117.0,117.0,6.7418364E-7
118.0,118.0,1.1224365E-6
119.0,119.0,0.02741207
120.0,120.0,6.6036196E-6
121.0,121.0,0.07941328
122.0,122.0,9.7568316E-4
123.0,123.0,0.0058492147
124.0,124.0,0.01786949
125.0,125.0,0.023989508
126.0,126.0,0.035584297
127.0,127.0,0.4526205
128.0,128.0,0.0043047275
129.0,129.0,0.16464947
130.0,130.0,0.050744496
131.0,131.0,0.125228
132.0,132.0,0.09217399
133.0,133.0,6.433863E-6
134.0,134.0,0.16691929
135.0,135.0,0.009734023
136.0,136.0,0.110281974
137.0,137.0,0.0039299643
138.0,138.0,2.4772016E-4
139.0,139.0,0.01711572
140.0,140.0,0.0014180753
141.0,141.0,1.7522233E-7
142.0,142.0,0.9244871
143.0,143.0,0.8761812
144.0,144.0,0.006839629
145.0,145.0,0.12670222
146.0,146.0,0.010294403
147.0,147.0,0.76712734
148.0,148.0,0.79603267
149.0,149.0,0.8345243
150.0,150.0,0.03729578
151.0,151.0,1.3690686E-4
152.0,152.0,0.02374612
153.0,153.0,0.0014285484
154.0,154.0,0.14205293
155.0,155.0,0.008002453
156.0,156.0,0.0047986773
157.0,157.0,0.0012914735
158.0,158.0,0.96163625
159.0,159.0,2.3257131E-7
160.0,160.0,5.7216623E-4
161.0,161.0,2.9457467E-6
162.0,162.0,0.30114847
163.0,163.0,0.0361201
164.0,164.0,0.14728168
165.0,165.0,0.0030276596
166.0,166.0,0.92018616
167.0,167.0,0.0020345824
168.0,168.0,0.024512652
169.0,169.0,0.011585327
170.0,170.0,0.8722457
