Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Cropped_Cloud contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,Cropped_Cloud permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without Cropped_Cloud,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only Cropped_Cloud,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without Cropped_Cloud,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only Cropped_Cloud,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without Cropped_Cloud,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only Cropped_Cloud,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,42,1.8270,2.0091,360,0.9494,11,0.6705,0.8637,0.0540,9592,4.9084,1.9122,0.1638,4.4435,2.3315,0.0000,0.0558,30.4644,0.0637,55.6566,0.0659,2.7928,0.0190,0.8412,0.6140,0.0000,0.0888,0.2908,0.0000,95.2875,1.8263,1.7960,1.8260,1.8123,1.8184,1.8271,1.8253,1.7973,1.8260,1.6246,0.4159,0.1436,0.4005,0.0455,0.3393,0.9805,0.6196,0.6080,0.2245,1.1691,0.6947,1.0324,0.6686,0.7460,0.4816,0.6797,0.6808,0.6548,0.6912,0.6295,0.4136,-0.7462,0.3035,-0.0707,0.4355,0.9413,0.2224,-0.1903,-0.2094,0.8867,0.8642,0.8982,0.8636,0.8703,0.8492,0.8643,0.8645,0.8604,0.8644,0.8389,0.7579,0.3863,0.6840,0.4800,0.7726,0.8568,0.7166,0.6368,0.5367,0.8388,7.3405,0.0920,1.0000,0.0134,0.4047,0.0000,0.0909,8.196E-4,5.0000,0.0634,0.2034,0.0000,0.0909,1.087E-6,10.0000,0.1656,0.1268,0.0000,0.3636,1.087E-4,12.1066,0.2340,0.1113,0.0000,0.4545,5.344E-4,17.5321,0.4246,0.0891,0.0952,0.5455,1.641E-3,17.1461,0.4112,0.0904,0.0952,0.5455,1.747E-3,12.1066,0.2340,0.1113,0.0000,0.4545,5.344E-4,6.5170,0.0853,0.1716,0.0000,0.1818,5.076E-6,6.5166,0.0853,0.1716,0.0000,0.0909,2.056E-7,4.9011,0.0622,0.2059,0.0000,0.0909,1.225E-6,7.1626,0.0966,0.1607,0.0000,0.1818,2.87E-6
species_1,42,1.7733,2.0388,500,0.9506,11,1.3271,0.9119,0.0260,9592,8.6143,1.4432,0.0538,1.2113,5.5421,0.0039,0.8148,25.8103,0.8520,55.6543,2.0412,1.3069,0.0000,0.4504,2.7356,0.0000,0.9083,6.1201,0.0000,86.4375,1.7227,1.7554,1.7728,1.7687,1.7410,1.7733,1.7679,1.7025,1.7735,1.6227,0.4932,0.0575,0.4106,0.0359,0.3298,0.9555,0.5041,0.4937,0.1492,1.1248,1.5326,1.4517,1.3300,1.3072,1.2187,1.3333,1.3210,1.4646,1.3264,1.1980,0.0781,0.0395,0.3008,-0.0167,0.4731,1.0178,0.7183,0.2668,0.1124,1.1387,0.9241,0.9202,0.9117,0.9099,0.8993,0.9125,0.9109,0.9217,0.9118,0.8933,0.6726,0.5457,0.7049,0.5205,0.7913,0.8632,0.8172,0.7319,0.6122,0.8753,7.3942,0.0982,1.0000,0.0164,0.3665,0.0000,0.0000,1.6E-5,5.0000,0.0857,0.1964,0.0000,0.0909,7.721E-7,10.0000,0.1980,0.1373,0.0238,0.2727,1.411E-5,5.9162,0.1043,0.1809,0.0000,0.0909,3.446E-7,18.2208,0.3977,0.0973,0.0952,0.2727,1.008E-6,18.2208,0.3977,0.0973,0.0952,0.2727,1.008E-6,11.4139,0.2418,0.1276,0.0238,0.2727,8.089E-6,7.2397,0.1350,0.1633,0.0238,0.1818,3.299E-6,7.2385,0.1349,0.1633,0.0238,0.0909,1.26E-7,4.0770,0.0656,0.2163,0.0000,0.0909,1.983E-6,6.7331,0.1229,0.1695,0.0238,0.0909,1.823E-7
species_2,42,1.7010,1.8735,320,0.9449,11,1.6075,0.9286,0.0136,9592,2.8748,0.0664,0.0283,0.5022,19.0726,0.0000,0.0746,12.3644,0.6184,64.3983,0.1963,0.1220,0.0000,0.6936,16.0784,0.0000,0.1953,1.1180,0.0000,81.5965,1.6982,1.6979,1.7002,1.6919,1.5871,1.7010,1.7007,1.6662,1.7010,1.5346,0.3730,0.0594,0.3308,0.0303,0.4506,0.9223,0.5812,0.4036,0.1200,1.0860,1.5794,1.6078,1.6236,1.6227,1.9415,1.6102,1.5917,1.6341,1.6123,1.4946,0.5821,0.0566,0.5451,0.0112,0.0033,1.1341,0.4422,0.5876,0.2498,1.2685,0.9263,0.9287,0.9293,0.9284,0.9485,0.9288,0.9273,0.9283,0.9288,0.9220,0.8008,0.5722,0.7952,0.5386,0.6455,0.8838,0.7541,0.8040,0.6929,0.8907,7.4680,0.1056,1.0000,0.0162,0.3897,0.0000,0.0000,3.148E-5,5.0000,0.0877,0.2123,0.0000,0.0000,3.941E-8,10.0000,0.1988,0.1496,0.0476,0.0909,5.337E-8,6.3364,0.1190,0.1893,0.0000,0.0000,1.12E-8,15.2297,0.3327,0.1176,0.0952,0.1818,1.892E-7,15.2297,0.3327,0.1176,0.1190,0.1818,1.892E-7,8.8905,0.1723,0.1596,0.0238,0.0000,1.713E-9,11.9420,0.2428,0.1353,0.0714,0.0909,1.986E-8,9.1965,0.1794,0.1567,0.0476,0.0000,1.398E-9,4.1715,0.0704,0.2307,0.0000,0.0000,9.858E-8,6.8406,0.1317,0.1825,0.0238,0.0000,7.501E-9
species_3,43,1.7158,1.9284,500,0.9458,10,1.6529,0.9306,0.0157,9593,5.5767,0.4627,0.1864,0.6174,13.1657,0.0000,1.3052,15.3339,0.0000,63.3520,2.0197,0.8642,0.7909,0.6959,9.4772,0.0000,0.0000,0.4638,0.0000,85.6883,1.6961,1.7108,1.7113,1.7064,1.6507,1.7157,1.7098,1.6869,1.7158,1.5328,0.4266,0.0570,0.3640,0.0146,0.3273,0.9482,0.5063,0.3838,0.1257,1.1421,1.6923,1.6686,1.6809,1.6388,1.6984,1.6517,1.6409,1.5933,1.6552,1.6039,0.4045,0.0088,0.4698,0.0602,0.4571,1.0582,0.7052,0.6911,0.2392,1.0588,0.9330,0.9316,0.9327,0.9291,0.9336,0.9305,0.9299,0.9257,0.9308,0.9279,0.7503,0.5934,0.7717,0.6537,0.8362,0.8695,0.8235,0.8292,0.6631,0.8621,7.4533,0.1041,1.0000,0.0168,0.3804,0.0000,0.0000,6.342E-5,5.0000,0.0876,0.2078,0.0000,0.0000,1.498E-7,10.0000,0.2079,0.1472,0.0465,0.1000,2.813E-7,8.0973,0.1618,0.1642,0.0000,0.1000,7.387E-7,17.8393,0.3812,0.1055,0.0930,0.2000,5.67E-7,17.8671,0.3815,0.1055,0.1163,0.2000,5.67E-7,8.0973,0.1618,0.1642,0.0000,0.1000,7.387E-7,11.5463,0.2419,0.1362,0.0465,0.1000,1.419E-7,7.6120,0.1506,0.1693,0.0000,0.0000,1.933E-8,4.1388,0.0693,0.2269,0.0000,0.0000,3.623E-7,6.7369,0.1276,0.1798,0.0000,0.0000,3.535E-8
species_4,43,1.6545,1.8758,440,0.9440,10,1.9247,0.9456,0.0099,9593,2.7565,0.4487,0.0672,1.5347,13.1231,0.0087,0.6647,14.4915,0.0000,66.9049,1.1595,1.0541,0.5295,1.3452,9.1583,0.0586,0.0000,1.9801,0.0000,84.7146,1.6444,1.6466,1.6530,1.6376,1.5966,1.6542,1.6500,1.6179,1.6544,1.4663,0.3555,0.0205,0.3278,0.0140,0.3136,0.9335,0.4769,0.3394,0.1154,1.1008,1.8925,1.9467,1.9259,1.9592,1.9515,1.9198,1.9107,1.8954,1.9224,1.9047,0.6717,0.1670,0.6125,0.0596,0.5573,1.1453,0.8383,0.8292,0.2747,1.2433,0.9435,0.9471,0.9457,0.9485,0.9498,0.9451,0.9445,0.9437,0.9453,0.9492,0.8364,0.7754,0.8135,0.6723,0.8059,0.8815,0.8526,0.8672,0.7677,0.8852,7.5144,0.1110,1.0000,0.0180,0.3938,0.0000,0.0000,8.976E-5,5.0000,0.0881,0.2194,0.0000,0.0000,2.588E-7,10.0000,0.2094,0.1553,0.0465,0.0000,8.172E-9,6.8097,0.1297,0.1889,0.0000,0.0000,5.781E-8,16.3762,0.3681,0.1186,0.0930,0.0000,5.519E-10,16.9663,0.3808,0.1162,0.1163,0.0000,4.5E-10,9.1381,0.1860,0.1627,0.0233,0.0000,1.302E-8,21.6788,0.4757,0.1000,0.1628,0.1000,9.075E-9,18.4719,0.4083,0.1105,0.1163,0.0000,2.713E-10,4.2856,0.0736,0.2357,0.0000,0.0000,5.29E-7,6.6527,0.1257,0.1912,0.0000,0.0000,6.523E-8
species (average),42.4000,1.7343,1.9451,424.0000,0.9469,10.6000,1.4365,0.9161,0.0238,9592.4000,4.9461,0.8666,0.0999,1.6618,10.6470,0.0025,0.5830,19.6929,0.3068,61.1932,1.0965,1.2280,0.2679,0.8053,7.6127,0.0117,0.2385,1.9946,0.0000,86.7449,1.7175,1.7213,1.7327,1.7234,1.6788,1.7343,1.7307,1.6942,1.7341,1.5562,0.4128,0.0676,0.3667,0.0281,0.3521,0.9480,0.5376,0.4457,0.1470,1.1246,1.4783,1.5414,1.4458,1.4548,1.4583,1.4389,1.4290,1.4484,1.4415,1.3661,0.4300,-0.0949,0.4463,0.0087,0.3853,1.0593,0.5853,0.4369,0.1333,1.1192,0.9182,0.9252,0.9166,0.9172,0.9161,0.9162,0.9154,0.9160,0.9162,0.9063,0.7636,0.5746,0.7539,0.5730,0.7703,0.8710,0.7928,0.7738,0.6545,0.8704,7.4341,0.1022,1.0000,0.0162,0.3870,0.0000,0.0182,0.0002,5.0000,0.0825,0.2079,0.0000,0.0364,0.0000,10.0000,0.1959,0.1432,0.0329,0.1654,0.0000,7.8532,0.1498,0.1669,0.0000,0.1291,0.0001,17.0396,0.3809,0.1056,0.0943,0.2400,0.0003,17.0860,0.3808,0.1054,0.1084,0.2400,0.0003,9.9293,0.1992,0.1451,0.0142,0.1654,0.0001,11.7848,0.2361,0.1413,0.0609,0.1309,0.0000,9.8071,0.1917,0.1543,0.0375,0.0364,0.0000,4.3148,0.0682,0.2231,0.0000,0.0364,0.0000,6.8252,0.1209,0.1767,0.0095,0.0545,0.0000
