x,y,species median
1.0,1.0,2.0977252E-7
2.0,2.0,1.0319634E-4
3.0,3.0,2.3412486E-4
4.0,4.0,0.023414418
5.0,5.0,1.1449338E-6
6.0,6.0,1.16355404E-4
7.0,7.0,0.028132567
8.0,8.0,6.546765E-4
9.0,9.0,0.0049783518
10.0,10.0,4.4524772E-6
11.0,11.0,0.011380819
12.0,12.0,0.012616742
13.0,13.0,0.24786675
14.0,14.0,0.022703832
15.0,15.0,0.042211674
16.0,16.0,0.0026029882
17.0,17.0,0.006022679
18.0,18.0,6.9657646E-5
19.0,19.0,6.193456E-4
20.0,20.0,0.054688554
21.0,21.0,0.0041953074
22.0,22.0,1.2481522E-7
23.0,23.0,0.0066295774
24.0,24.0,0.0067008296
25.0,25.0,4.4504785E-7
26.0,26.0,0.04679247
27.0,27.0,2.3529345E-4
28.0,28.0,0.056770984
29.0,29.0,1.0080715E-5
30.0,30.0,0.0018304819
31.0,31.0,1.1277696E-4
32.0,32.0,2.0387516E-4
33.0,33.0,2.1101047E-4
34.0,34.0,0.557289
35.0,35.0,0.003887352
36.0,36.0,5.5875303E-4
37.0,37.0,0.17865202
38.0,38.0,0.008801587
39.0,39.0,7.1708266E-5
40.0,40.0,1.4473778E-6
41.0,41.0,0.4081509
42.0,42.0,2.1711108E-4
43.0,43.0,2.0111533E-4
44.0,44.0,1.1442306E-5
45.0,45.0,0.009271644
46.0,46.0,2.9222012E-4
47.0,47.0,1.7581377E-4
48.0,48.0,0.01247564
49.0,49.0,5.7980047E-5
50.0,50.0,0.060436975
51.0,51.0,0.0020972558
52.0,52.0,0.008648719
53.0,53.0,2.8147946E-5
54.0,54.0,0.0060648127
55.0,55.0,2.4822613E-4
56.0,56.0,0.28710806
57.0,57.0,0.0027392837
58.0,58.0,6.0285785E-4
59.0,59.0,0.0011743698
60.0,60.0,1.27397E-4
61.0,61.0,1.1515858E-4
62.0,62.0,0.011379571
63.0,63.0,2.0592143E-4
64.0,64.0,0.0029307057
65.0,65.0,0.007354415
66.0,66.0,7.9595123E-4
67.0,67.0,3.1733133E-8
68.0,68.0,2.261759E-4
69.0,69.0,0.0025982575
70.0,70.0,0.0018691366
71.0,71.0,8.7289064E-4
72.0,72.0,0.37558645
73.0,73.0,0.0411682
74.0,74.0,0.0042058667
75.0,75.0,0.001256026
76.0,76.0,0.017827405
77.0,77.0,0.0012650748
78.0,78.0,0.0026011548
79.0,79.0,0.0016634364
80.0,80.0,0.006013763
81.0,81.0,0.6789512
82.0,82.0,3.747509E-4
83.0,83.0,8.137569E-5
84.0,84.0,0.0069460855
85.0,85.0,4.548025E-5
86.0,86.0,0.0064105685
87.0,87.0,4.5370325E-5
88.0,88.0,3.82793E-5
89.0,89.0,2.3975947E-4
90.0,90.0,5.86817E-5
91.0,91.0,0.7190316
92.0,92.0,8.927555E-5
93.0,93.0,0.70844585
94.0,94.0,0.004054875
95.0,95.0,1.8765788E-5
96.0,96.0,0.019875385
97.0,97.0,1.4471493E-4
98.0,98.0,8.512902E-5
99.0,99.0,0.0011921267
100.0,100.0,1.3561992E-6
101.0,101.0,1.5132067E-4
102.0,102.0,0.0010023422
103.0,103.0,0.009106926
104.0,104.0,7.71579E-5
105.0,105.0,0.69097835
106.0,106.0,3.5842106E-5
107.0,107.0,0.6532386
108.0,108.0,0.06593808
109.0,109.0,9.900104E-4
110.0,110.0,0.0012594431
111.0,111.0,0.017363163
112.0,112.0,2.9617437E-4
113.0,113.0,3.6150226E-4
114.0,114.0,1.2006811E-4
115.0,115.0,3.3098465E-4
116.0,116.0,0.10633936
117.0,117.0,2.3928624E-4
118.0,118.0,3.9649394E-4
119.0,119.0,4.5334065E-5
120.0,120.0,5.0367402E-5
121.0,121.0,4.520052E-4
122.0,122.0,0.24680404
123.0,123.0,0.09133373
124.0,124.0,0.7108763
125.0,125.0,0.021364734
126.0,126.0,0.6816041
127.0,127.0,2.049239E-7
128.0,128.0,2.029843E-4
129.0,129.0,2.820447E-4
130.0,130.0,1.4860944E-4
131.0,131.0,0.05121546
132.0,132.0,0.69937557
133.0,133.0,6.976668E-5
134.0,134.0,0.017466633
135.0,135.0,8.413249E-7
136.0,136.0,2.8797935E-4
137.0,137.0,0.0038723224
138.0,138.0,0.028534075
139.0,139.0,0.7169561
140.0,140.0,5.792297E-7
141.0,141.0,0.007996974
142.0,142.0,0.70761687
143.0,143.0,0.009371972
