Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.89412E-12,0.000000001,0.000000003,0.997289408,0,0
4.05595E-12,0.000000003,0.000000007,0.996663887,0,0
1.12217E-11,0.000000011,0.00000002,0.995412844,0,0
2.79686E-11,0.000000026,0.000000049,0.994683069,0,0
4.83553E-11,0.000000103,0.000000085,0.992597998,0,0
6.49981E-11,0.000000253,0.000000114,0.989783153,0,0
1.54476E-10,0.000001008,0.000000271,0.982276897,0,0
3.06342E-10,0.000002503,0.000000536,0.975396163,0,0
7.87504E-10,0.000010065,0.000001379,0.960487907,0,0
1.54438E-9,0.000025101,0.000002704,0.946622185,0,0
2.56608E-9,0.000050183,0.000004493,0.933903253,0,0
4.25474E-9,0.000100139,0.00000745,0.918160967,0,0
9.78813E-9,0.000250391,0.00001714,0.894808173,0,0
1.92421E-8,0.000501084,0.000033694,0.876251043,0,0
3.3337E-8,0.001000899,0.000058375,0.856338616,0,0
6.926E-8,0.002505792,0.000121274,0.824854045,0,0
1.15717E-7,0.005001713,0.000202613,0.796809842,0,0
1.88365E-7,0.010006677,0.000329794,0.762718932,0,0
4.0208E-7,0.025012618,0.000703838,0.707256047,0,0
7.18698E-7,0.050062582,0.001257727,0.659924937,0,0
1.27396E-6,0.100067707,0.002228358,0.606025855,0,0
2.44362E-6,0.200096283,0.004269903,0.547748123,0,0
3.43556E-6,0.300073055,0.00599798,0.511989158,0,0
4.387E-6,0.400052812,0.007652684,0.485091743,0,0
5.25732E-6,0.500375274,0.009163897,0.463407006,0,0
6.09762E-6,0.600394066,0.010620787,0.445058382,0,0
6.81248E-6,0.70066275,0.011858517,0.428899083,0,0
7.199E-6,0.750373272,0.012527112,0.421497081,0,0
7.63183E-6,0.800742308,0.013275264,0.41440784,0,0
8.4815E-6,0.900715473,0.014742285,0.401376147,0,0
9.32417E-6,1.000465578,0.016195055,0.38969975,0,0
1.02389E-5,1.100303882,0.017769606,0.379065888,0,0
