Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.1255E-11,0.000000004,0.000000067,1,0,0
6.56516E-11,0.000000016,0.000000107,0.999791515,0,0
9.39392E-11,0.000000034,0.000000153,0.999583029,0,0
1.708E-10,0.000000108,0.000000278,0.999061816,0,0
2.4029E-10,0.000000263,0.000000391,0.998227874,0,0
3.56362E-10,0.000001001,0.00000058,0.99572605,0,0
6.67977E-10,0.000002503,0.000001087,0.99259877,0,0
3.11615E-9,0.000010023,0.000005069,0.987073908,0,0
6.45645E-9,0.000025228,0.000010503,0.983842385,0,0
9.43098E-9,0.000050798,0.000015342,0.980506619,0,0
1.27035E-8,0.000100842,0.000020665,0.975815699,0,0
1.79781E-8,0.000250586,0.000029245,0.965704159,0,0
2.48418E-8,0.000502323,0.000040411,0.953403523,0,0
3.43589E-8,0.001002046,0.000055892,0.935682268,0,0
5.24831E-8,0.002501769,0.000085373,0.900031273,0,0
7.93683E-8,0.005003015,0.000129104,0.860106328,0,0
1.39991E-7,0.010003181,0.000227704,0.811008027,0,0
3.17319E-7,0.025006657,0.000516065,0.740331492,0,0
5.67293E-7,0.050033421,0.000922418,0.680496195,0,0
1.04642E-6,0.100039886,0.00170081,0.614406338,0,0
1.90587E-6,0.200072382,0.003095577,0.542166163,0,0
2.67532E-6,0.300010501,0.004342621,0.49650787,0,0
3.47133E-6,0.400096587,0.005631066,0.462420515,0,0
4.08269E-6,0.500349375,0.006619513,0.434691963,0,0
4.59599E-6,0.60006373,0.007448652,0.41082039,0,0
5.04773E-6,0.700302315,0.008177765,0.389137913,0,0
5.28207E-6,0.75050498,0.008555798,0.379026373,0,0
5.5577E-6,0.800400081,0.009000235,0.369436047,0,0
6.05857E-6,0.900463945,0.009807364,0.351402064,0,0
6.53736E-6,1.000019125,0.0105783,0.334931721,0,0
7.31441E-6,1.100585304,0.011828207,0.31971229,0,0
8.06594E-6,1.200800114,0.013035553,0.3060565,0,0
8.89521E-6,1.300215192,0.014366097,0.293860106,0,0
9.75739E-6,1.400778155,0.015747525,0.282601897,0,0
1.06893E-5,1.500894693,0.017238516,0.272386115,0,0
1.40175E-5,1.750038698,0.022545002,0.251120609,0,0
1.73402E-5,2.000665413,0.027813993,0.234337538,0,0
2.09485E-5,2.251616761,0.033503924,0.220577504,0,0
2.70464E-5,2.50159853,0.043043904,0.209632023,0,0
3.28824E-5,2.75054831,0.052085942,0.200875638,0,0
3.83726E-5,3.002240363,0.060514242,0.193474408,0,0
4.35967E-5,3.253003723,0.068464517,0.187115605,0,0
5.151E-5,3.504704155,0.080379225,0.181590743,0,0
5.82924E-5,3.752161188,0.090469808,0.176899823,0,0
6.9132E-5,4.002154544,0.106367323,0.172834358,0,0
7.78079E-5,4.252704612,0.118891069,0.169290107,0,0
